ISU GP Rostelecom Cup 2011,,,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
1 Aliona SAVCHENKO / Robin SZOLKOWY GER  7,139.97  70.98,,68.99,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3FTh  5.50  1.80 3 2 2,3 2 3 3,,3 2,7.30,
2 3T+3T+SEQ  6.56  1.10 2 2 1,1 1 2 2,,2 1,7.66,
3 ChSp1  2.00  1.40 2 2 2,2 2 2 2,,3 1,3.40,
4 FCCoSp4  3.50  0.71 1 2 1,1 2 2 1,,2 1,4.21,
"",,,Info,,Info
5 BoDs4  4.50  1.20 1 2 2,2 1 2 1,,2 2,5.70,
6 3LzTw1  5.50 x  1.20 1 2 1,2 2 2 2,,1 2,6.70,
7 2A  3.63 x -1.00 -2 -2 -2,-1 -2 -2 -2,,-2 -2,2.63,
8 3Li4  4.40 x  1.00 2 2 2,2 2 3 2,,2 2,5.40,
9 5ALi4  7.15 x  1.10 1 1 2,1 1 3 2,,3 1,8.25,
10 PCoSp4  4.50  0.93 2 1 2,2 2 2 2,,2 1,5.43,
11 5RLi4  7.15 x  0.90 0 1 2,1 1 2 1,,2 1,8.05,
12 3STh  4.95 x  1.30 2 2 2,2 2 2 1,,2 1,6.25,
59.34,,,,70.98,
Program Components Factor,,,,,
Skating Skills  1.60 8.75 8.50 8.50,8.75 9.00 9.00 8.75,,8.50 9.50,8.75,
Transition / Linking Footwork  1.60 8.00 8.00 8.00,8.50 8.75 8.25 8.50,,8.00 9.50,8.29,
Performance / Execution  1.60 8.50 8.50 8.25,8.50 9.00 8.75 8.25,,8.00 9.50,8.54,
Choreography / Composition  1.60 8.75 8.75 8.25,8.75 9.00 9.00 8.25,,9.50 9.50,8.86,
Interpretation  1.60 8.75 8.50 8.00,8.25 9.00 8.75 8.25,,9.25 9.50,8.68,
Judges Total Program Component Score (factored),,,,68.99,
Deductions:,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
2 Yuko KAVAGUTI / Alexander SMIRNOV RUS  6,132.67  65.70,,66.97,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3T  4.10  1.40 2 2 2,2 2 3 2,,1 2,5.50,
2 3LzTw2  5.40  0.60 0 1 2,-1 2 0 2,,1 0,6.00,
3 3STh  4.50  1.10 2 2 2,1 1 1 2,,2 1,5.60,
4 BiDs3  3.20  1.10 1 2 1,1 1 2 2,,2 2,4.30,
5 FCCoSp4  3.50  0.57 2 2 1,0 2 0 2,,1 0,4.07,
6 ChSp1  2.00  1.40 2 2 2,2 1 3 2,,2 2,3.40,
7 2A+2A+SEQ  5.81 x  0.36 1 2 1,0 0 2 1,,0 0,6.17,
8 3LoTh  5.50 x -1.10 -1 -1 -2,-1 -2 -2 -2,,-1 -2,4.40,
9 3Li4  4.40 x  1.00 2 2 2,2 2 2 1,,2 2,5.40,
10 5ALi4  7.15 x  1.30 1 2 2,2 2 2 2,,1 2,8.45,
11 5SLi3  6.05 x  0.93 1 2 3,1 2 2 2,,2 2,6.98,
12 PCoSp4  4.50  0.93 2 2 2,2 1 3 2,,2 0,5.43,
56.11,,,,65.70,
Program Components Factor,,,,,
Skating Skills  1.60 8.25 8.50 8.50,7.75 9.25 8.25 8.00,,8.50 8.00,8.29,
