8
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
3,Christina GAO,USA,2,56.63,31.01,25.62,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,Ref,Scores of Panel
1,3T+3T,,8.2,False,0.7,2,1,1,1,1,1,1,1,,8.9
2,2A,,3.3,False,0.17,1,0,0,1,0,0,0,1,,3.47
3,FSSp4,,3.0,False,0.5,1,1,1,1,1,1,1,1,,3.5
4,3Lo,,5.61,True,0.7,1,1,2,1,1,0,1,1,,6.31
5,LSp3,,2.4,False,0.5,1,2,1,1,1,1,1,1,,2.9
6,StSq2,,2.6,False,0.5,2,1,1,0,1,1,1,1,,3.1
7,CCoSp2,,2.5,False,0.33,1,1,0,0,1,1,2,0,,2.83
,,,27.61,,,,,,,,,,,,31.01
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,6.5,6.75,6.5,5.5,6.25,6.25,6.5,6.0,,6.33
,Transition / Linking Footwork  ,,,,0.8,6.0,6.5,6.75,5.0,6.25,6.25,6.25,6.25,,6.25
,Performance / Execution  ,,,,0.8,6.5,6.75,7.0,5.5,6.5,6.5,6.5,6.5,,6.54
,Choreography / Composition  ,,,,0.8,6.25,7.25,6.5,5.75,6.5,6.5,6.75,6.75,,6.54
,Interpretation  ,,,,0.8,6.25,7.0,6.5,5.75,6.25,6.25,6.5,6.5,,6.38
,,,,,,,,,,,,,,,25.62
