12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
2,Jeffrey BUTTLE,CAN,0,79.9,42.76,37.14,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,3F+3T,,9.5,False,1.14,1,1,1,1,1,2,1,2,2,1,1,2,,10.64
2,3A,,7.5,False,1.0,1,1,0,1,1,1,1,1,0,1,1,1,,8.5
3,FSSp4,,3.0,False,0.07,1,0,0,0,0,1,-1,0,1,0,1,1,,3.07
4,3Lz,,6.0,False,0.0,0,0,0,-1,0,0,0,0,0,0,0,0,,6.0
5,CSSp4,,3.0,False,0.07,0,0,0,0,0,0,0,0,0,0,1,1,,3.07
6,CiSt3,,3.1,False,0.64,1,2,1,1,2,1,1,1,0,1,1,2,,3.74
7,SlSt3,,3.1,False,0.43,1,2,0,1,1,1,0,1,1,0,1,2,,3.53
8,CCoSp4,,3.5,False,0.71,1,1,1,2,1,2,1,2,2,1,2,2,,4.21
,,,38.7,,,,,,,,,,,,,,,,42.76
,Program Components,,,,Factor
,Skating Skills ,,,,1.0,8.0,8.0,7.25,7.5,7.25,7.5,7.5,7.5,7.5,7.25,7.5,8.25,,7.5
,Transition / Linking Footwork ,,,,1.0,7.75,7.75,7.0,7.25,7.0,7.25,7.25,7.25,7.25,7.0,7.0,7.25,,7.14
,Performance / Execution ,,,,1.0,8.0,8.0,7.5,7.5,7.25,7.75,7.25,7.5,7.5,7.25,7.5,8.0,,7.5
,Choreography / Composition ,,,,1.0,8.0,8.25,7.25,7.5,7.25,7.5,7.5,7.25,7.5,7.0,7.25,8.25,,7.46
,Interpretation ,,,,1.0,8.25,8.25,7.5,7.25,7.25,7.75,7.75,7.5,7.5,7.25,7.5,8.0,,7.54
,,,,,,,,,,,,,,,,,,,37.14
