10
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
4,Sarah MEIER,SUI,0,53.98,27.14,26.84,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,Ref,Scores of Panel
1,3Lz+2T,,7.3,False,0.0,1,1,0,0,0,0,1,0,0,1,,7.3
2,3F,e,5.5,False,-1.0,-2,-1,-1,-1,-2,-1,-1,-1,-1,-3,,4.5
3,FSSp,,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
4,SpSq4,,3.4,False,1.0,1,2,1,1,1,1,1,1,1,1,,4.4
5,2A,,3.5,False,0.0,0,-1,-1,0,0,0,0,0,0,0,,3.5
6,LSp3,,2.4,False,0.7,0,1,2,1,2,2,1,1,1,1,,3.1
7,CiSt1,,1.8,False,0.6,1,1,1,2,1,1,1,1,2,1,,2.4
8,CCoSp1,,2.0,False,-0.06,-1,-1,-1,0,-1,1,0,0,0,1,,1.94
,,,25.9,,,,,,,,,,,,,,27.14
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,7.25,6.75,6.0,7.25,7.0,6.75,7.0,7.0,6.75,6.75,,6.9
,Transition / Linking Footwork  ,,,,0.8,6.75,6.5,6.25,7.0,6.5,5.5,6.5,6.5,6.25,6.5,,6.4
,Performance / Execution  ,,,,0.8,7.25,6.75,6.5,7.5,6.5,6.25,6.75,6.75,7.0,6.5,,6.7
,Choreography / Composition  ,,,,0.8,7.25,6.75,6.5,7.25,7.0,6.5,7.0,6.5,6.75,6.75,,6.75
,Interpretation  ,,,,0.8,7.0,6.75,6.75,7.5,6.75,6.5,6.75,6.75,7.0,6.75,,6.8
,,,,,,,,,,,,,,,,,26.84
