ICE DANCING FREE DANCEJUDGES DETAILS PER SKATER,,,,
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
1 Tanith BELBIN / Benjamin AGOSTO,USA 102.22 53.16,,49.06,0.00
"# Executed Base",GOE The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 CuLi4+RoLi4 5.6,0.57 1 1 2 1 2 1 2 2,,1 1 1 1,6.17
2 FSTw4 4.7,0.93 2 2 2 1 1 2 3 2,,2 2 1 2,5.63
3 CSeSt4 7.0,1.29 0 1 2 2 2 2 2 2,,0 1 1 1,8.29
4 CoSp3 4.0,0.64 1 1 2 2 2 1 2 1,,1 1 1 1,4.64
5 CuLi4 4.0,0.57 1 1 2 1 1 1 2 2,,0 2 1 1,4.57
6 SeLi4 5.6,0.86 2 1 1 2 2 2 2 2,,2 2 2 1,6.46
7 BSTw4 4.7,0.57 2 2 2 1 1 1 2 1,,0 0 1 1,5.27
8 CCiSt3 6.2,1.00 0 1 1 2 1 1 2 1,,0 2 1 1,7.20
9 RoLi4 4.0,0.93 3 2 2 2 2 2 2 2,,1 2 1 1,4.93
45.8,,,,53.16
Program Components,Factor,,,
Skating Skills,1.25 8.50 8.00 8.50 8.25 7.75 8.50 8.25 7.75,,7.25 8.50 7.75 7.75,8.18
Linking Footwork / Movement,1.75 7.50 8.25 8.50 8.50 7.75 8.50 8.00 7.50,,7.50 8.50 7.75 7.75,8.11
Performance,1.00 8.50 8.00 8.25 8.25 7.75 8.50 8.25 7.75,,7.75 8.25 8.00 8.00,8.14
Choreography,1.00 8.50 8.00 8.75 8.50 7.75 8.75 8.50 8.00,,7.25 8.50 8.00 8.00,8.29
Interpretation / Timing,1.00 8.50 8.25 8.50 8.25 7.75 8.75 8.50 8.00,,7.75 8.25 7.75 8.00,8.21
Judges Total Program Component Score (factored),,,,49.06
Deductions:,,,,0.00
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
2 Morgan MATTHEWS / Maxim ZAVOZIN,USA 87.96 48.46,,39.50,0.00
"# Executed Base",GOE The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 CoSp4 4.7,0.36 2 1 1 1 1 1 0 1,,0 0 0 0,5.06
2 FSTw4 4.7,0.57 2 1 1 2 1 1 0 1,,0 1 0 1,5.27
3 CSeSt4 7.0,0.14 0 0 0 0 1 0 0 1,,1 0 0 0,7.14
4 SlLi4+RoLi4 5.6,0.29 1 0 0 1 1 1 0 0,,0 1 1 0,5.89
5 SlLi3 3.5,0.64 1 0 1 2 2 2 1 2,,1 1 1 1,4.14
6 BSTw4 4.7,0.36 1 2 1 1 1 1 0 0,,0 0 0 0,5.06
7 SeLi4 5.6,0.57 1 1 1 2 1 2 1 1,,1 1 1 1,6.17
8 RoLi4 4.0,0.14 1 0 0 0 0 1 1 0,,0 1 1 0,4.14
9 CCiSt2 5.3,0.29 0 0 0 2 1 0 0 1,,0 1 0 0,5.59
45.1,,,,48.46
Program Components,Factor,,,
Skating Skills,1.25 7.00 6.50 6.50 7.00 6.50 6.75 6.50 6.50,,6.50 6.50 6.50 6.50,6.61
Linking Footwork / Movement,1.75 6.75 6.75 6.25 6.75 6.25 6.50 6.25 6.25,,6.50 6.25 6.50 6.50,6.50
Performance,1.00 6.50 6.75 6.50 7.00 6.50 6.50 6.50 6.50,,6.75 6.50 6.50 6.75,6.61
Choreography,1.00 6.50 7.00 6.50 6.75 6.25 7.00 6.50 6.75,,6.75 6.50 6.50 6.50,6.64
Interpretation / Timing,1.00 6.25 6.75 6.50 7.00 6.50 7.00 6.50 6.75,,6.75 6.25 6.50 6.50,6.61
Judges Total Program Component Score (factored),,,,39.50
Deductions:,,,,0.00
ICE DANCING FREE DANCEJUDGES DETAILS PER SKATER,,,,
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
3 Tessa VIRTUE / Scott MOIR,CAN 85.37 46.32,,39.05,0.00
"# Executed Base",GOE The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 CuLi4+RoLi3 5.3,0.29 1 1 0 0 1 0 0 1,,0 1 1 1,5.59
2 BSTw4 4.7,0.57 1 2 1 0 1 2 1 1,,1 1 0 1,5.27
3 CoSp3 4.0,0.43 1 2 -1 2 1 1 0 1,,0 1 0 0,4.43
4 CSeSt3 6.2,1.00 1 0 1 2 2 1 0 2,,0 1 0 1,7.20
5 FSTw4 4.7,0.64 1 1 1 2 1 2 1 1,,0 2 0 1,5.34
6 SeLi3 4.9,0.36 0 0 0 1 1 1 1 1,,1 1 1 1,5.26
7 SlLi4 4.0,0.36 1 0 1 1 1 2 1 0,,0 1 0 0,4.36
8 CCiSt2 5.3,0.57 0 1 0 1 1 1 1 2,,0 1 0 0,5.87
9 RoLi3 3.5,-0.50 -1 -2 -1 0 -1 -1 -1 -1,,-1 -1 -1 -1,3.00
42.6,,,,46.32
Program Components,Factor,,,
Skating Skills,1.25 6.75 6.00 6.50 6.50 6.75 6.50 6.00 6.25,,6.50 6.75 6.50 6.75,6.61
Linking Footwork / Movement,1.75 6.25 6.25 6.25 6.25 6.50 6.75 6.25 6.25,,6.25 6.50 6.25 6.75,6.39
Performance,1.00 6.25 6.00 6.00 6.75 6.50 6.50 6.00 6.50,,6.25 6.50 6.25 6.50,6.36
Choreography,1.00 6.75 6.50 6.25 6.50 6.75 7.00 6.25 6.50,,6.50 6.75 6.50 6.75,6.64
