MEN SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
1 Nobunari ODA,JPN 77.29 41.90,,35.39,0.00
"# Executed Base",GOE The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 3A 7.5,1.00 1 2 1 1 1 1 1 1,,1 1 1 1,8.50
2 3Lz+3T 10.0,1.29 1 2 1 2 0 1 1 1,,1 2 1 0,11.29
3 CSSp4 3.0,0.50 1 1 1 1 -1 0 2 2,,1 1 1 1,3.50
4 3F 5.5,1.00 2 2 1 1 1 1 -1 1,,1 1 1 1,6.50
5 FSSp4 3.0,0.50 1 1 1 2 0 1 1 1,,1 1 1 1,3.50
6 CiSt1 1.8,0.29 1 0 0 1 0 2 0 1,,1 1 0 0,2.09
7 SlSt2 2.3,0.36 0 0 0 1 0 1 1 1,,1 1 0 0,2.66
8 CCoSp3 3.0,0.86 2 2 2 2 0 2 2 2,,1 1 1 1,3.86
36.1,,,,41.90
Program Components,Factor,,,
Skating Skills,1.00 6.75 7.50 7.00 7.00 6.75 7.25 7.25 7.50,,8.00 6.75 7.25 6.75,7.18
Transition / Linking Footwork,1.00 6.50 7.00 6.75 6.25 6.50 7.00 7.00 7.25,,7.75 6.25 7.00 7.00,6.82
Performance / Execution,1.00 6.75 7.25 6.75 6.75 6.25 7.75 7.25 7.50,,8.00 6.25 7.25 6.50,7.07
Choreography / Composition,1.00 6.75 7.25 6.75 6.75 6.50 7.25 7.50 7.75,,8.00 6.25 7.50 6.75,7.11
Interpretation,1.00 6.75 7.50 6.75 7.00 6.75 7.50 7.25 7.75,,7.75 6.25 7.25 7.00,7.21
Judges Total Program Component Score (factored),,,,35.39
Deductions:,,,,0.00
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
2 Matthew SAVOIE,USA 75.64 40.60,,35.04,0.00
"# Executed Base",GOE The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 FSSp4 3.0,0.07 0 0 1 0 0 0 -1 0,,0 1 1 1,3.07
2 3A 7.5,1.14 1 2 1 2 0 1 1 1,,1 1 2 2,8.64
3 3F+3T 9.5,0.86 0 1 1 1 1 1 0 0,,1 1 1 1,10.36
4 CiSt3 3.1,0.36 0 1 0 1 0 1 1 1,,1 0 1 1,3.46
5 3Lz 6.0,0.71 0 1 1 1 0 1 -1 1,,1 0 1 1,6.71
6 CSSp2 1.7,0.36 1 0 1 1 0 1 0 1,,1 1 1 1,2.06
7 SlSt2 2.3,0.43 1 1 0 1 0 1 2 1,,1 1 1 1,2.73
8 CCoSp3 3.0,0.57 2 1 1 2 1 1 1 1,,2 1 1 2,3.57
36.1,,,,40.60
Program Components,Factor,,,
Skating Skills,1.00 6.75 7.25 6.75 7.00 6.75 7.00 6.25 7.50,,8.50 7.00 6.75 7.75,7.04
Transition / Linking Footwork,1.00 6.50 7.00 6.50 7.25 6.25 6.75 6.75 7.25,,8.25 6.50 7.00 7.25,6.86
Performance / Execution,1.00 6.50 7.00 6.75 7.00 6.75 7.50 6.50 7.25,,8.50 6.75 7.25 7.50,7.00
Choreography / Composition,1.00 6.50 7.25 6.75 7.25 6.50 7.50 6.50 7.50,,8.25 6.75 7.25 7.50,7.07
Interpretation,1.00 6.50 7.25 6.75 7.25 6.75 7.25 6.75 7.50,,8.25 6.75 7.25 7.50,7.07
Judges Total Program Component Score (factored),,,,35.04
Deductions:,,,,0.00
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
3 Christopher MABEE,CAN 68.13 36.86,,31.27,0.00
"# Executed Base",GOE The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 3A 7.5,0.57 0 1 0 0 1 0 1 1,,0 1 1 1,8.07
2 3Lz+3T 10.0,0.14 0 0 0 0 0 0 0 0,,1 1 1 0,10.14
3 CiSt2 2.3,0.29 0 0 0 1 0 1 1 1,,0 1 0 0,2.59
4 CSSp3 2.1,0.21 1 1 0 1 0 0 1 1,,0 0 0 0,2.31
5 3F 5.5,0.43 1 0 0 1 -1 0 1 0,,1 1 1 1,5.93
6 CCoSp3 3.0,0.29 1 2 1 1 1 0 1 0,,0 0 1 1,3.29
7 SlSt1 1.8,0.29 0 0 0 0 0 1 1 1,,1 1 0 0,2.09
8 FSSp3 2.3,0.14 0 1 0 0 0 1 2 0,,0 0 1 1,2.44
34.5,,,,36.86
Program Components,Factor,,,
Skating Skills,1.00 6.50 6.50 6.00 6.25 6.50 6.50 6.50 5.75,,7.25 6.50 5.75 6.25,6.39
Transition / Linking Footwork,1.00 6.25 6.00 5.75 6.00 6.25 5.75 6.50 5.50,,7.00 6.25 5.50 5.75,6.07
Performance / Execution,1.00 6.25 6.50 6.00 5.75 6.50 6.50 6.75 6.00,,6.75 6.50 6.00 6.00,6.39
Choreography / Composition,1.00 6.50 6.25 5.75 6.00 6.75 6.00 6.50 5.75,,6.75 6.25 5.75 6.25,6.21
Interpretation,1.00 6.25 6.00 5.75 5.75 6.50 6.50 6.50 5.75,,7.00 6.50 6.00 6.50,6.21
Judges Total Program Component Score (factored),,,,31.27
Deductions:,,,,0.00
MEN SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
4 Marc Andre CRAIG,CAN 65.62 36.16,,29.46,0.00
"# Executed Base",GOE The Judges Panel,,,Scores
