12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
15,Ashley WAGNER,USA,0,85.91,39.66,47.25,1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,3Lz,e,6.0,False,-2.29,-2,-3,-2,-1,-3,-2,-3,-1,-2,-2,-2,-2,,3.71
2,2A,,3.5,False,0.14,0,0,1,0,0,0,0,0,0,0,1,0,,3.64
3,LSp1,,1.5,False,0.71,2,1,2,1,1,1,1,1,2,2,1,1,,2.21
4,3S,,4.5,False,-1.57,-2,-1,-2,-1,-2,-2,-2,0,-1,-2,-1,-2,,2.93
5,FSSp3,,2.3,False,0.29,1,1,0,0,1,1,0,1,1,0,1,1,,2.59
6,SpSq4,,3.4,False,0.86,1,1,1,0,1,1,1,2,1,0,1,1,,4.26
7,3Lo,,5.5,True,-1.0,-1,-1,-1,0,-2,-2,0,-1,-1,-2,-1,-1,,4.5
8,CSSp2,,2.0,False,0.14,1,0,0,0,0,0,0,1,1,0,1,0,,2.14
9,3F<,,1.87,True,-1.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,0.87
10,SlSt2,,2.3,False,0.0,0,0,0,0,0,1,0,0,0,0,0,0,,2.3
11,3Lo<+2Lo<,,2.2,True,-0.94,-3,-3,-3,-2,-3,-3,-3,-2,-2,-3,-3,-2,,1.26
12,3Lz+2Lo,e,8.25,True,-1.71,-1,-2,-2,-1,-2,-2,-3,-1,-1,-3,-1,-2,,6.54
13,CCoSp2,,2.5,False,0.21,0,0,0,1,0,0,0,0,1,1,1,0,,2.71
,,,45.82,,,,,,,,,,,,,,,,39.66
,Program Components,,,,Factor
,Skating Skills  ,,,,1.6,6.25,5.75,6.0,5.75,5.75,5.75,6.0,6.75,6.75,5.5,6.25,6.5,,5.96
,Transition / Linking Footwork  ,,,,1.6,6.0,5.75,5.25,6.0,5.25,5.75,5.5,6.25,6.5,5.0,6.0,6.0,,5.68
,Performance / Execution  ,,,,1.6,6.0,6.25,5.75,6.25,5.75,5.75,5.75,6.25,7.0,5.5,6.25,6.5,,6.0
,Choreography / Composition  ,,,,1.6,6.0,5.75,6.0,5.75,5.5,6.0,5.75,6.5,6.75,5.75,6.25,6.25,,5.89
,Interpretation  ,,,,1.6,6.25,6.0,5.5,6.0,5.75,6.25,6.0,6.0,6.75,5.5,6.5,6.5,,6.0
,,,,,,,,,,,,,,,,,,,47.25
Deduction,Falls,-1.0
