12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
12,Kimmie MEISSNER,USA,0,92.49,45.19,49.3,2.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,3F+3T<,e,6.8,False,-2.43,-2,-3,-3,-2,-3,-2,-2,-1,-2,-2,-3,-2,,4.37
2,3Lz+2T,,7.3,False,0.0,1,0,0,0,-1,-1,0,0,0,0,0,0,,7.3
3,SpSq4,,3.4,False,0.43,0,0,0,1,0,0,1,1,1,1,0,1,,3.83
4,2A,,3.5,False,0.86,1,0,1,0,1,0,1,1,1,1,1,1,,4.36
5,CSp3,,1.8,False,0.07,0,0,0,1,0,0,0,1,0,1,0,0,,1.87
6,3Lz<,,2.09,True,-1.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,1.09
7,3Lo,,5.5,True,0.43,0,0,0,1,0,0,0,0,1,1,1,0,,5.93
8,FCoSp4,,3.0,False,0.21,0,0,0,1,1,0,0,1,1,0,1,0,,3.21
9,3S<,,1.43,True,-1.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,0.43
10,CiSt2,,2.3,False,0.14,0,0,0,0,1,1,1,1,0,1,0,0,,2.44
11,FSSp3,,2.3,False,0.14,0,0,0,1,0,0,0,1,1,0,1,0,,2.44
12,2A+2T,,5.28,True,0.0,0,0,0,0,0,0,0,1,0,0,0,0,,5.28
13,CCoSp2,,2.5,False,0.14,0,1,0,0,1,1,0,1,0,1,0,0,,2.64
,,,47.2,,,,,,,,,,,,,,,,45.19
,Program Components,,,,Factor
,Skating Skills  ,,,,1.6,7.0,5.25,6.25,6.5,6.5,6.25,6.75,7.25,6.0,6.5,6.25,7.0,,6.39
,Transition / Linking Footwork  ,,,,1.6,6.5,5.25,5.75,6.25,5.75,5.75,6.25,6.75,5.5,6.5,5.75,6.75,,5.96
,Performance / Execution  ,,,,1.6,6.75,5.75,6.0,6.75,5.75,5.75,6.75,7.0,5.75,6.75,5.5,7.0,,6.21
,Choreography / Composition  ,,,,1.6,7.0,5.5,6.0,6.25,5.5,6.0,6.5,7.0,5.5,6.75,6.0,6.5,,6.07
,Interpretation  ,,,,1.6,6.75,5.5,5.5,6.5,6.0,6.0,6.75,7.25,6.0,6.75,5.75,6.75,,6.18
,,,,,,,,,,,,,,,,,,,49.3
Deduction,Falls,-2.0
