ISU European Figure Skating Championships 2015,,,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
1 Elizaveta TUKTAMYSHEVA RUS  23,141.38  73.15,,68.23,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3Lz+2T+2Lo  9.10  1.30 2 2 2,2 1 2 2,,2 1,10.40,
2 3Lz  6.00  1.80 2 3 3,3 2 3 2,,3 2,7.80,
3 3F  5.30  1.30 2 2 2,2 2 1 2,,2 1,6.60,
4 LSp4  2.70  0.79 1 2 2,1 1 2 2,,1 2,3.49,
"",,,Info,,Info
5 FSSp4  3.00  0.36 1 1 1,0 1 1 1,,0 0,3.36,
6 3T+3T  9.02 x  1.40 2 3 3,2 2 2 1,,2 1,10.42,
7 3Lo  5.61 x  0.80 2 2 1,0 1 0 2,,1 1,6.41,
8 3S+2A+SEQ  6.60 x  1.00 2 2 2,1 1 1 2,,1 1,7.60,
9 StSq3  3.30  1.07 2 2 3,3 2 2 2,,2 2,4.37,
10 2A  3.63 x  1.07 2 3 2,2 2 2 2,,2 3,4.70,
11 ChSq1  2.00  1.50 2 2 3,3 2 2 2,,2 2,3.50,
12 CCoSp3p4  3.50  1.00 2 2 2,2 2 2 2,,2 2,4.50,
59.76,,,,73.15,
Program Components Factor,,,,,
Skating Skills  1.60 8.50 9.00 9.00,8.50 9.00 8.25 8.75,,8.00 8.25,8.61,
Transition / Linking Footwork  1.60 8.00 8.50 8.25,8.25 8.25 8.00 8.75,,7.25 8.00,8.18,
Performance / Execution  1.60 8.50 9.25 9.00,9.00 8.50 8.75 9.00,,8.25 8.25,8.71,
Choreography / Composition  1.60 8.50 8.75 8.75,8.50 8.75 8.00 9.00,,8.00 8.25,8.50,
Interpretation  1.60 8.50 9.00 9.00,8.75 8.50 8.50 9.00,,8.25 8.25,8.64,
Judges Total Program Component Score (factored),,,,68.23,
Deductions:,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
2 Elena RADIONOVA RUS  21,139.08  71.86,,67.22,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3Lz+3T  10.10  1.30 2 2 2,2 2 1 1,,2 2,11.40,
2 3F  5.30  1.40 2 2 2,2 2 1 2,,2 3,6.70,
3 3Lz  6.00  0.10 0 -1 0,0 1 0 0,,0 1,6.10,
4 StSq3  3.30  1.00 2 2 2,2 2 2 2,,2 2,4.30,
5 CCoSp3p4  3.50  0.86 2 1 1,2 1 2 2,,2 2,4.36,
6 3Lo+1Lo+3S  10.78 x  1.20 2 2 2,1 2 1 2,,2 1,11.98,
7 2A  3.63 x  0.29 0 1 0,0 1 0 1,,1 2,3.92,
8 2A  3.63 x  0.43 0 1 1,1 1 0 1,,1 1,4.06,
9 3Lo+2T  7.04 x  0.30 1 1 1,0 0 0 0,,1 0,7.34,
10 FCCoSp3p4  3.50  0.50 1 1 1,1 1 1 2,,1 1,4.00,
11 ChSq1  2.00  1.50 3 2 2,2 2 2 2,,2 3,3.50,
12 LSp4  2.70  1.50 3 3 3,3 3 3 3,,3 3,4.20,
61.48,,,,71.86,
Program Components Factor,,,,,
Skating Skills  1.60 8.50 8.25 7.75,8.50 8.50 7.75 8.50,,8.50 8.75,8.36,
Transition / Linking Footwork  1.60 8.50 8.25 7.75,8.50 8.00 7.50 8.25,,8.25 8.50,8.21,
