ISU European Figure Skating Championships 2015,,,,,
ICE DANCE SHORT DANCEJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
1 Gabriella PAPADAKIS / Guillaume CIZERON FRA  28,71.06  35.95,,35.11,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 1PD4+kpYYY  6.00  1.20 2 1 2,2 2 2 2,,2 2,7.20,
2 PSt3+kpYNY  5.00  0.94 1 2 2,1 1 2 2,,1 2,5.94,
3 SlLi4  4.50  1.37 3 3 2,2 2 2 2,,2 3,5.87,
4 STw4  6.60  1.20 2 2 2,2 2 3 2,,2 2,7.80,
Info,,,Info,,Info
5 NtMiSt3  7.10  2.04 1 3 2,2 2 2 2,,1 2,9.14,
29.20,,,,35.95,
Program Components Factor,,,,,
Skating Skills  0.80 8.50 8.75 8.50,8.75 8.50 8.75 9.00,,8.50 9.00,8.68,
Linking Footwork / Movement  0.80 8.25 9.00 7.75,8.75 8.00 8.75 9.00,,8.25 9.00,8.57,
Performance  0.80 8.75 9.25 8.25,9.00 8.75 8.75 9.50,,8.50 9.25,8.89,
Choreography  0.80 9.00 9.00 8.00,9.00 8.75 8.75 9.25,,8.50 9.25,8.89,
Interpretation / Timing  0.80 8.75 9.00 8.25,9.25 8.25 8.75 9.50,,8.75 9.25,8.86,
Judges Total Program Component Score (factored),,,,35.11,
Deductions:,,,,0.00,
REP Jump repetition,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
2 Elena ILINYKH / Ruslan ZHIGANSHIN RUS  15,69.94  36.08,,33.86,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 NtMiSt3  7.10  2.20 1 2 2,2 2 2 2,,2 2,9.30,
2 STw4  6.60  1.20 2 2 2,2 1 2 2,,2 3,7.80,
3 1PD4+kpYYY  6.00  0.94 1 1 2,1 2 2 2,,1 2,6.94,
4 PSt4+kpYYY  6.00  0.77 1 1 2,2 1 1 1,,1 2,6.77,
5 SlLi4  4.50  0.77 1 1 2,1 2 0 2,,0 2,5.27,
30.20,,,,36.08,
Program Components Factor,,,,,
Skating Skills  0.80 7.75 8.25 8.75,8.75 7.75 8.25 8.50,,8.75 8.50,8.39,
Linking Footwork / Movement  0.80 7.75 8.00 8.75,8.50 7.50 8.50 8.50,,8.50 8.50,8.32,
Performance  0.80 8.00 8.00 8.75,8.75 8.50 8.50 9.00,,8.75 8.75,8.57,
Choreography  0.80 8.00 8.50 8.75,8.75 7.50 8.50 8.75,,8.75 9.00,8.57,
Interpretation / Timing  0.80 8.25 8.50 8.00,8.75 7.75 8.50 8.75,,8.50 9.00,8.46,
Judges Total Program Component Score (factored),,,,33.86,
Deductions:,,,,0.00,
REP Jump repetition,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
3 Anna CAPPELLINI / Luca LANOTTE ITA  26,69.63  35.87,,33.76,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 STw4  6.60  1.20 2 1 3,2 2 2 2,,2 2,7.80,
2 1PD4+kpYYY  6.00  0.69 1 1 2,1 1 2 1,,1 1,6.69,
3 PSt4+kpYYY  6.00  0.69 1 2 1,1 1 2 1,,1 1,6.69,
4 NtMiSt3  7.10  1.89 2 2 2,2 2 1 1,,1 2,8.99,
5 RoLi4  4.50  1.20 2 2 2,3 2 2 1,,2 2,5.70,
30.20,,,,35.87,
