ISU European Figure Skating Championships 2011,,,,,
PAIRS SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
1 Aliona SAVCHENKO / Robin SZOLKOWY GER  15,72.31  37.92,,34.39,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3FTh  5.50  1.90 3 3 2,3 2 3 3,,3 2,7.40,
2 3LzTw1  5.00  0.90 1 1 1,2 1 1 1,,2 2,5.90,
3 3T  4.10  1.00 2 2 1,2 0 1 1,,2 1,5.10,
4 5ALi4  6.50  1.50 3 2 1,2 2 2 3,,2 2,8.00,
Info,,,Info,,Info
5 BiDs2  3.00  1.00 2 2 0,1 1 2 1,,2 1,4.00,
6 SlSt2  2.30  0.86 1 1 1,2 2 2 2,,2 2,3.16,
7 FCCoSp4  3.50  0.86 2 2 1,2 1 2 2,,2 1,4.36,
29.90,,,,37.92,
Program Components Factor,,,,,
Skating Skills  0.80 8.00 8.25 8.50,9.00 8.75 8.50 9.00,,9.00 8.75,8.68,
Transition / Linking Footwork  0.80 7.75 8.00 8.25,8.50 8.00 8.00 8.50,,9.00 8.50,8.25,
Performance / Execution  0.80 8.25 8.25 8.50,9.00 9.00 8.50 9.00,,10.00 8.75,8.71,
Choreography / Composition  0.80 8.00 8.25 8.50,9.00 8.50 8.50 9.00,,9.50 8.75,8.64,
Interpretation  0.80 8.25 8.50 8.50,8.75 8.75 8.50 9.25,,9.75 8.75,8.71,
Judges Total Program Component Score (factored),,,,34.39,
Deductions:,,,,0.00,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
2 Yuko KAVAGUTI / Alexander SMIRNOV RUS  13,69.49  37.57,,31.92,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3T  4.10  1.00 2 0 2,2 1 1 1,,2 1,5.10,
2 3LoTh  5.00  1.30 2 1 2,1 2 2 2,,2 2,6.30,
3 3LzTw2  5.40  0.40 1 0 1,2 2 0 -1,,-1 1,5.80,
4 BiDs2  3.00  0.70 2 0 1,1 1 1 1,,2 0,3.70,
5 FCCoSp4  3.50  0.43 1 0 1,1 0 1 1,,1 1,3.93,
6 SlSt4  3.90  1.14 2 1 2,1 1 1 1,,1 1,5.04,
7 5ALi4  6.50  1.20 2 1 2,3 2 1 3,,1 1,7.70,
31.40,,,,37.57,
Program Components Factor,,,,,
Skating Skills  0.80 8.25 8.00 8.25,8.50 8.00 7.50 8.25,,7.75 8.25,8.11,
Transition / Linking Footwork  0.80 8.00 7.25 8.00,8.25 7.50 7.25 7.75,,7.25 8.00,7.68,
Performance / Execution  0.80 8.75 8.00 8.25,8.50 7.75 7.50 8.00,,7.50 8.25,8.04,
Choreography / Composition  0.80 8.00 7.75 8.50,8.50 8.00 7.50 8.50,,7.50 8.00,8.04,
Interpretation  0.80 8.25 7.75 8.50,8.50 7.75 7.75 8.25,,7.25 8.00,8.04,
Judges Total Program Component Score (factored),,,,31.92,
Deductions:,,,,0.00,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
3 Vera BAZAROVA / Yuri LARIONOV RUS  11,62.89  34.21,,28.68,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3T  4.10  0.00 1 0 -1,0 1 0 -1,,0 0,4.10,
2 3LzTw3  5.80  1.30 2 1 2,2 3 1 2,,2 2,7.10,
