10
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
6,Kaitlyn WEAVER / Andrew POJE,CAN,0,78.52,41.9,36.62,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,Ref,Scores of Panel
1,CuLi4+RoLi4,,6.4,False,0.7,2,1,1,2,1,1,2,2,1,1,,7.1
2,CoSp2,,3.5,False,0.0,1,0,0,0,0,0,1,0,0,0,,3.5
3,CuLi4,,4.0,False,0.5,2,1,1,1,1,1,1,1,1,1,,4.5
4,CiSt2,,6.4,False,0.6,1,1,1,1,0,1,1,0,0,0,,7.0
5,MiSt3,,6.2,False,0.2,1,0,0,0,0,0,1,1,0,0,,6.4
6,RoLi4,,4.0,False,0.4,1,1,1,1,1,0,1,0,1,1,,4.4
7,STw4,,4.7,False,0.2,1,1,1,1,0,0,1,0,0,0,,4.9
8,SlLi4,,4.0,False,0.1,1,0,0,0,0,1,2,0,1,0,,4.1
9,Li+TRANS,,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
,,,39.2,,,,,,,,,,,,,,41.9
,Program Components,,,,Factor
,Skating Skills  ,,,,1.25,6.5,6.5,6.0,6.5,5.75,6.25,6.25,6.25,6.0,5.25,,6.1
,Linking Footwork / Movement  ,,,,1.75,5.75,6.25,5.75,6.25,5.75,6.0,5.75,6.0,5.75,5.25,,5.85
,Performance  ,,,,1.0,6.75,6.5,6.0,6.25,6.0,6.25,6.5,6.75,6.25,5.5,,6.2
,Choreography  ,,,,1.0,7.0,6.5,6.0,6.25,6.0,6.25,6.25,6.75,6.25,5.5,,6.15
,Interpretation / Timing  ,,,,1.0,6.75,6.75,6.25,6.5,6.25,6.5,6.5,6.5,6.25,5.5,,6.4
,,,,,,,,,,,,,,,,,36.62
