9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
5,Yukari NAKANO,JPN,10,97.43,44.51,53.92,-1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,2A+2A+SEQ,,5.6,False,0.8,0,1,1,1,1,0,2,1,1,,6.4
2,3F+2T,!,6.8,False,-0.8,-1,-1,-1,-1,-1,0,-1,-1,0,,6.0
3,2Lz,,1.9,False,0.0,0,0,0,0,0,0,1,0,0,,1.9
4,FCSp4,,3.2,False,0.9,2,2,1,2,1,2,3,2,2,,4.1
5,SpSq2,,2.3,False,0.5,2,1,1,1,1,1,2,1,1,,2.8
6,3F<,!,1.87,True,-0.42,-2,-1,-1,-2,-2,-1,-1,-1,-2,,1.45
7,3S+2T+2Lo,,8.03,True,-0.2,0,-1,0,0,0,-1,0,0,0,,7.83
8,FCoSp2,,2.0,False,0.4,0,2,1,1,0,1,2,1,1,,2.4
9,3T,,4.4,True,0.0,0,0,0,0,0,-1,0,0,0,,4.4
10,3S<,<,1.43,True,-1.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,,0.43
11,SlSt2,,2.3,False,0.3,2,1,1,1,0,0,1,1,0,,2.6
12,CCoSp4,,3.5,False,0.7,0,2,1,2,1,2,3,2,1,,4.2
,,,43.33,,,,,,,,,,,,,44.51
,Program Components,,,,Factor
,Skating Skills  ,,,,1.6,6.5,7.5,7.0,7.0,6.5,7.0,7.75,7.0,6.75,,6.85
,Transition / Linking Footwork  ,,,,1.6,6.0,7.0,6.75,6.25,6.0,6.25,7.0,6.75,6.25,,6.4
,Performance / Execution  ,,,,1.6,6.5,7.5,7.25,6.5,6.0,7.0,7.5,6.75,6.5,,6.8
,Choreography / Composition  ,,,,1.6,6.75,7.0,7.25,7.0,6.5,6.75,7.5,7.0,6.25,,6.8
,Interpretation  ,,,,1.6,6.75,7.25,7.25,6.75,6.25,6.75,7.25,7.0,6.5,,6.85
,,,,,,,,,,,,,,,,53.92
Deduction,Falls,-1.0
