9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
5,Mari VARTMANN / Aaron VAN CLEAVE,GER,6,48.39,25.2,25.19,-2.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,3TwB,,4.6,False,-0.3,0,-1,0,0,-1,0,0,-1,-1,,4.3
2,3T,,4.1,False,-2.1,-3,-3,-3,-3,-3,-3,-3,-3,-3,,2.0
3,3FTh,,5.5,False,-2.1,-3,-3,-3,-3,-3,-3,-3,-3,-3,,3.4
4,FiDs3,,3.2,False,0.0,0,0,0,0,0,0,0,1,0,,3.2
5,FCCoSp3p4,,3.5,False,0.07,0,0,0,0,0,0,1,1,0,,3.57
6,StSq4,,3.9,False,0.4,0,0,0,1,0,1,1,1,1,,4.3
7,3Li4,,4.0,False,0.43,1,1,1,0,1,1,1,0,1,,4.43
,,,28.8,,,,,,,,,,,,,25.2
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,6.5,5.5,6.5,6.5,6.75,6.5,6.5,6.25,6.25,,6.43
,Transition / Linking Footwork  ,,,,0.8,6.25,5.0,6.75,6.25,5.75,6.25,6.25,6.25,6.25,,6.18
,Performance / Execution  ,,,,0.8,6.5,4.75,6.25,6.25,5.75,6.0,6.25,6.0,6.5,,6.14
,Choreography / Composition  ,,,,0.8,6.5,5.0,6.75,6.5,6.5,6.75,6.0,6.25,6.5,,6.43
,Interpretation  ,,,,0.8,6.25,5.0,6.5,6.5,6.25,6.5,6.25,6.0,6.75,,6.32
,,,,,,,,,,,,,,,,25.19
Deduction,Falls,-2.0
