8
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
5,Nelli ZHIGANSHINA / Alexander GAZSI,GER,3,80.27,38.2,42.07,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,Ref,Scores of Panel
1,STw4,,6.0,False,0.58,1,2,1,1,2,1,1,0,,6.58
2,SlLi4+RoLi4,,8.0,False,1.17,2,1,1,1,2,1,1,1,,9.17
3,CiSt2,,5.0,False,1.0,1,1,1,1,1,1,1,-1,,6.0
4,Sp1,,2.0,False,-0.05,1,0,-1,0,0,-1,0,0,,1.95
5,DiSt2,,5.0,False,0.5,1,0,0,0,1,1,1,0,,5.5
6,SlLi4,,4.0,False,0.5,1,1,1,1,1,1,2,0,,4.5
7,CuLi4,,4.0,False,0.25,1,0,1,1,1,0,0,0,,4.25
8,ChLi1,,0.2,False,0.05,0,0,0,1,0,0,1,0,,0.25
,,,34.2,,,,,,,,,,,,38.2
,Program Components,,,,Factor
,Skating Skills  ,,,,1.25,6.75,6.75,6.75,6.25,7.25,7.0,7.25,6.25,,6.79
,Linking Footwork / Movement  ,,,,1.75,6.5,6.5,6.75,6.5,7.25,7.0,6.75,6.75,,6.71
,Performance  ,,,,1.0,7.0,7.25,7.25,6.75,7.5,7.5,7.25,6.75,,7.17
,Choreography  ,,,,1.0,7.5,7.25,7.0,7.0,7.5,7.5,7.25,6.0,,7.25
,Interpretation / Timing  ,,,,1.0,7.5,7.5,7.5,7.25,7.5,7.25,7.5,7.0,,7.42
,,,,,,,,,,,,,,,42.07
