ISU GP Trophee Eric Bompard,,,,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
Starting,Total Total,,,Total,Total,
Rank Name Nation Number,Segment Element,,,Program  Component,Deductions,
"",Score Score,,,Score (factored),,
1 Yu-Na KIM KOR  10,133.95  67.55,,,66.40,0.00,
"# Executed Base GOE",The Judges Panel,,,,Scores,
Elements Value,(in random order),,,,of Panel,
1 3Lz+3T  10.00  2.00 2 1 2,3 1 3 3,,,2 2,12.00,
2 F  0.00  0.00 - - -,- - - -,,,- -,0.00,
3 2A+2T+2Lo  6.30  1.20 0 1 1,1 1 2 2,,,2 1,7.50,
4 FCoSp4  3.00  0.50 2 1 1,1 1 1 1,,,1 1,3.50,
"",,,Info,,,Info
5 SpSq3  3.10  0.80 2 2 1,2 1 2 1,,,2 2,3.90,
6 2A+3T  8.25 x  1.80 2 2 2,2 1 2 2,,,2 1,10.05,
7 3S  4.95 x  0.80 0 1 1,1 0 2 1,,,1 0,5.75,
8 3Lz  6.60 x  1.80 2 2 2,2 1 1 2,,,2 1,8.40,
9 SlSt3  3.30  1.00 2 2 2,2 2 1 2,,,1 2,4.30,
10 2A  3.85 x  1.20 1 1 1,1 1 1 1,,,2 2,5.05,
11 FSSp3  2.60  0.50 2 1 1,1 1 1 1,,,1 1,3.10,
12 CCoSp3  3.00  1.00 2 2 2,2 1 2 2,,,2 2,4.00,
54.95,,,,,67.55,
Program Components Factor,,,,,,
Skating Skills  1.60 8.50 8.25 8.25,8.25 8.00 8.50 8.50,,8.50,8.25,8.30,
Transition / Linking Footwork  1.60 8.00 8.25 7.50,7.75 7.75 8.00 8.25,,8.50,8.00,8.00,
Performance / Execution  1.60 8.25 8.50 8.50,8.25 7.75 8.25 8.75,,9.00,8.25,8.45,
Choreography / Composition  1.60 8.25 8.50 8.25,8.25 8.00 8.25 8.50,,9.00,8.25,8.35,
Interpretation  1.60 8.25 8.50 8.75,8.00 8.00 8.00 8.50,,9.00,8.25,8.40,
Judges Total Program Component Score (factored),,,,,66.40,
Deductions:,,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
Starting,Total Total,,,Total,Total,
Rank Name Nation Number,Segment Element,,,Program  Component,Deductions,
"",Score Score,,,Score (factored),,
2 Mao ASADA JPN  8,115.03  55.07,,,60.96,-1.00,
"# Executed Base GOE",The Judges Panel,,,,Scores,
Elements Value,(in random order),,,,of Panel,
1 3A+2T  9.50  1.00 2 2 1,0 1 2 -1,,,1 0,10.50,
2 3A< <  3.50 -1.96 -2 -2 -3,-3 -2 -2 -2,,,-2 -3,1.54,
3 3F+2Lo  7.00  1.00 1 0 1,1 0 1 -1,,,1 1,8.00,
4 FSSp4  3.00  0.50 2 1 1,1 1 1 2,,,1 1,3.50,
5 SpSq3  3.10  0.90 2 2 1,2 2 1 2,,,2 2,4.00,
6 3Lo< <  1.65 x  0.00 0 0 1,0 0 0 -1,,,0 -1,1.65,
7 3F+2Lo<+2Lo< <  7.15 x  0.40 2 1 1,0 0 0 -2,,,1 0,7.55,
8 3T  4.40 x  1.00 1 0 1,1 1 1 1,,,1 2,5.40,
9 2A  3.85 x -2.32 -2 -2 -3,-3 -3 -3 -2,,,-2 -3,1.53,
10 FCoSp3  2.50  0.50 2 1 1,1 1 1 1,,,0 1,3.00,
11 SlSt3  3.30  0.90 2 2 1,2 1 2 2,,,2 3,4.20,
12 CCoSp4  3.50  0.70 2 2 0,2 1 1 2,,,1 2,4.20,
52.45,,,,,55.07,
Program Components Factor,,,,,,
Skating Skills  1.60 8.25 8.25 7.25,7.50 7.50 7.75 7.25,,7.75,8.25,7.75,
