ISU Grand Prix and Junior Grand Prix Final,,,,,
ICE DANCE FREE DANCEJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
1 Tessa VIRTUE / Scott MOIR CAN  5,104.21  51.70,,52.51,0.00,
"# Executed Base GOE",The Judges Panel,,,Scores,
Elements Value,(in random order),,,of Panel,
1 CuLi4+RoLi4  8.00  1.00 2 2 2,2 2 2 2,,3 2,9.00,
2 CoSp4  4.70  1.10 2 3 2,2 2 3 2,,2 3,5.80,
3 CiSt3  7.20  2.00 1 2 2,2 2 2 2,,3 2,9.20,
4 STw4  5.50  0.90 2 2 1,2 2 3 1,,2 2,6.40,
Info,,,Info,,Info
5 SlLi4  5.00  0.90 0 3 2,2 1 2 2,,3 2,5.90,
6 DiSt4  7.00  2.00 1 2 2,2 2 2 2,,2 2,9.00,
7 RoLi4  5.00  1.40 2 3 2,3 3 3 3,,3 3,6.40,
8 Li+TRANS  0.00  0.00 - - -,- - - -,,- -,0.00,
42.40,,,,51.70,
Program Components Factor,,,,,
Skating Skills  1.25 8.00 9.00 8.50,9.00 9.00 8.50 9.00,,9.25 8.75,8.80,
Linking Footwork / Movement  1.75 8.00 9.00 8.25,8.50 8.75 8.50 8.75,,9.00 9.00,8.55,
Performance  1.00 8.00 9.25 8.50,9.00 9.00 8.75 8.75,,9.50 9.00,8.80,
Choreography  1.00 8.25 9.00 8.50,9.00 8.75 9.00 8.50,,9.50 9.25,8.75,
Interpretation / Timing  1.00 8.00 9.25 8.75,9.25 9.25 9.00 8.75,,9.50 9.25,9.00,
Judges Total Program Component Score (factored),,,,52.51,
Deductions:,,,,0.00,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
2 Meryl DAVIS / Charlie WHITE USA  6,103.64  50.50,,53.14,0.00,
"# Executed Base GOE",The Judges Panel,,,Scores,
Elements Value,(in random order),,,of Panel,
1 CoSp3  4.00  1.40 3 3 2,3 3 3 2,,3 3,5.40,
2 SlLi4+RoLi4  8.00  1.40 3 2 2,3 3 3 3,,3 3,9.40,
3 CiSt4  8.00  2.00 2 1 2,2 2 2 2,,3 2,10.00,
4 SlLi4  5.00  0.90 2 1 1,3 3 2 2,,2 2,5.90,
5 STw3  4.70  0.70 1 1 2,1 2 2 1,,1 2,5.40,
6 DiSt3  6.20  2.00 2 2 2,3 2 2 2,,2 3,8.20,
7 RoLi4  5.00  1.20 2 2 2,3 3 3 3,,3 2,6.20,
8 Li+TRANS  0.00  0.00 - - -,- - - -,,- -,0.00,
40.90,,,,50.50,
Program Components Factor,,,,,
Skating Skills  1.25 9.00 8.25 9.00,9.25 8.75 9.25 9.25,,8.75 9.25,8.95,
Linking Footwork / Movement  1.75 8.50 8.00 8.50,9.25 8.50 9.25 9.00,,8.50 9.00,8.60,
Performance  1.00 8.75 8.25 9.00,9.25 8.75 8.75 9.50,,9.00 9.00,8.90,
Choreography  1.00 8.75 8.25 8.75,9.50 9.25 9.50 9.25,,8.75 9.00,8.90,
Interpretation / Timing  1.00 9.00 8.25 9.00,9.50 9.25 9.25 9.50,,9.00 9.25,9.10,
Judges Total Program Component Score (factored),,,,53.14,
Deductions:,,,,0.00,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
3 Nathalie PECHALAT / Fabian BOURZAT FRA  4,90.69  44.80,,45.89,0.00,
"# Executed Base GOE",The Judges Panel,,,Scores,
Elements Value,(in random order),,,of Panel,
1 CoSp4  4.70  0.80 1 1 2,2 2 1 0,,1 2,5.50,
