ISU Grand Prix and Junior Grand Prix Final,,,,,
PAIRS SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
1 Xue SHEN / Hongbo ZHAO CHN  6,75.36  40.80,,34.56,0.00,
"# Executed Base GOE",The Judges Panel,,,Scores,
Elements Value,(in random order),,,of Panel,
1 3T  4.00  2.20 1 3 2,3 2 2 2,,2 2,6.20,
2 3LzTw2  5.50  1.40 2 1 2,2 1 3 2,,2 2,6.90,
3 3LoTh  5.00  1.52 2 3 2,2 2 2 3,,3 2,6.52,
4 FCCoSp4  3.50  0.70 1 2 1,2 1 1 1,,1 2,4.20,
Info,,,Info,,Info
5 4Li4  4.00  0.90 1 2 2,2 2 2 2,,2 0,4.90,
6 PCoSp1  3.00  0.50 2 2 0,1 1 1 1,,0 1,3.50,
7 SlSt3  3.30  1.00 2 2 1,2 2 3 2,,2 2,4.30,
8 BoDs3  4.00  0.28 0 1 1,0 1 0 2,,0 1,4.28,
32.30,,,,40.80,
Program Components Factor,,,,,
Skating Skills  0.80 9.50 8.25 8.75,8.50 8.75 9.00 8.75,,8.25 7.50,8.55,
Transition / Linking Footwork  0.80 9.25 8.25 8.75,8.50 8.50 9.00 8.25,,8.25 6.75,8.55,
Performance / Execution  0.80 9.50 8.75 8.75,8.75 9.00 9.25 9.25,,8.00 7.25,8.70,
Choreography / Composition  0.80 9.25 8.50 8.50,8.75 8.75 9.25 8.75,,8.50 7.25,8.70,
Interpretation  0.80 9.50 8.75 8.75,8.75 8.50 9.00 9.00,,8.25 7.75,8.70,
Judges Total Program Component Score (factored),,,,34.56,
Deductions:,,,,0.00,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
2 Aliona SAVCHENKO / Robin SZOLKOWY GER  3,73.14  39.66,,33.48,0.00,
"# Executed Base GOE",The Judges Panel,,,Scores,
Elements Value,(in random order),,,of Panel,
1 3FTh  5.50  1.52 3 2 3,2 2 2 3,,2 1,7.02,
2 3T  4.00 -0.80 0 -1 -1,-1 -1 0 -1,,-1 -1,3.20,
3 3LzTw2  5.50  1.26 2 1 2,2 1 2 1,,1 2,6.76,
4 FCCoSp4  3.50  0.60 1 1 0,2 1 1 1,,2 1,4.10,
5 PCoSp2  3.50  0.70 1 1 1,2 1 2 2,,2 1,4.20,
6 BoDs4  4.50  0.98 1 0 1,2 0 1 2,,2 2,5.48,
7 SlSt3  3.30  0.80 2 1 2,2 1 1 2,,2 1,4.10,
8 4Li4  4.00  0.80 1 1 2,3 1 2 1,,1 2,4.80,
33.80,,,,39.66,
Program Components Factor,,,,,
Skating Skills  0.80 8.25 8.75 9.25,8.75 8.00 8.00 8.25,,7.25 8.75,8.35,
Transition / Linking Footwork  0.80 7.75 8.25 9.50,8.50 7.75 8.00 7.75,,6.75 8.50,8.10,
Performance / Execution  0.80 7.75 8.50 9.50,9.00 8.00 8.25 8.50,,7.50 8.50,8.30,
Choreography / Composition  0.80 8.25 8.50 9.50,9.00 8.25 8.50 8.50,,7.75 8.75,8.55,
Interpretation  0.80 8.00 8.50 9.50,9.00 8.25 8.50 8.75,,8.25 8.75,8.55,
Judges Total Program Component Score (factored),,,,33.48,
Deductions:,,,,0.00,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
3 Maria MUKHORTOVA / Maxim TRANKOV RUS  4,69.78  39.02,,30.76,0.00,
"# Executed Base GOE",The Judges Panel,,,Scores,
Elements Value,(in random order),,,of Panel,
