9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
22,Fleur MAXWELL,LUX,16,46.55,24.18,22.37,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,3S,,4.4,False,-1.4,-1,-2,-2,-2,-3,-2,-2,-2,-2,,3.0
2,2A,,3.3,False,0.07,1,0,0,0,1,0,0,0,0,,3.37
3,FCSp3,,2.8,False,0.57,1,2,0,2,1,1,1,1,1,,3.37
4,3T+2T<,<,5.2,False,-0.9,-2,-1,-2,-1,-1,-1,-1,-2,-1,,4.3
5,CCoSp3p3,,3.0,False,0.79,2,2,2,2,1,1,1,1,2,,3.79
6,StSq2,,2.6,False,0.64,1,1,2,2,1,1,1,0,2,,3.24
7,LSp3,,2.4,False,0.71,2,2,1,1,2,1,2,1,1,,3.11
,,,23.7,,,,,,,,,,,,,24.18
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,6.0,7.0,5.5,6.5,5.25,5.5,5.5,5.0,6.0,,5.75
,Transition / Linking Footwork  ,,,,0.8,5.5,6.0,5.0,5.75,4.75,4.75,5.5,4.75,5.0,,5.18
,Performance / Execution  ,,,,0.8,6.0,6.0,5.25,6.75,5.5,5.75,6.25,5.25,5.75,,5.79
,Choreography / Composition  ,,,,0.8,5.75,5.75,5.25,6.0,5.0,4.75,5.75,5.25,5.5,,5.46
,Interpretation  ,,,,0.8,6.0,6.0,5.75,7.0,5.0,5.25,6.25,5.0,6.25,,5.79
,,,,,,,,,,,,,,,,22.37
