ISU Grand Prix of Figure Skating Final,,,
PAIRS SHORT PROGRAMJUDGES DETAILS PER SKATER,,,
Total Total,,Total,Total
Rank Name NOC Segment Element,,Program  Component,Deductions
Code Score Score,,Score (factored),
"= +",,+,-
1 Tatiana TOTMIANINA / Maxim MARININ RUS 66.92 35.12,,31.80,0.00
"# Executed Base GOE The Judges Panel",,,Scores
Elements Value (in random order),,,of Panel
1 FiDs4 3.5 1.26 2 2 2 1 1 1 2 1,,2 2 - -,4.76
2 3LoTh 5.0 1.26 1 2 2 2 0 1 1 2,,2 2 - -,6.26
3 3T 4.0 0.40 0 1 2 -1 1 1 1 1,,0 0 - -,4.40
4 2Tw3 4.0 0.20 2 1 0 0 1 1 0 0,,1 1 - -,4.20
5 3Li4 4.0 0.30 1 0 1 1 0 0 0 0,,1 0 - -,4.30
6 CiSt3 3.1 0.30 1 1 1 0 0 1 1 0,,1 0 - -,3.40
7 FCCoSp3 3.0 0.50 1 1 2 1 1 2 1 1,,0 1 - -,3.50
8 PCoSp3 4.0 0.30 0 1 2 0 1 1 2 1,,0 0 - -,4.30
30.6,,,35.12
Program Components Factor,,,
Skating Skills 0.80 7.75 7.75 8.00 8.25 7.50 8.00 8.25 8.00,,8.50 7.50 - -,8.05
Transition / Linking Footwork 0.80 7.25 7.25 7.50 8.00 7.25 7.75 8.00 7.50,,8.25 7.50 - -,7.70
Performance / Execution 0.80 8.00 7.75 7.75 8.25 7.50 8.50 8.25 7.75,,8.50 7.75 - -,8.00
Choreography / Composition 0.80 7.50 7.75 8.00 8.00 7.50 8.25 8.25 7.75,,8.50 7.25 - -,7.90
Interpretation 0.80 8.00 7.75 8.00 8.25 7.75 8.00 8.50 7.75,,8.75 7.25 - -,8.10
Judges Total Program Component Score (factored),,,31.80
Deductions:,,,0.00
Total Total,,Total,Total
Rank Name NOC Segment Element,,Program  Component,Deductions
Code Score Score,,Score (factored),
"= +",,+,-
2 Maria PETROVA / Alexei TIKHONOV RUS 62.10 32.98,,29.12,0.00
"# Executed Base GOE The Judges Panel",,,Scores
Elements Value (in random order),,,of Panel
1 3T 4.0 1.20 0 2 2 1 1 1 2 1,,1 1 - -,5.20
2 2Tw3 4.0 0.20 0 1 0 1 1 0 1 0,,0 1 - -,4.20
3 3LoTh 5.0 -0.14 0 0 0 -1 0 0 0 -1,,0 0 - -,4.86
4 FCCoSp3 3.0 0.20 0 0 1 0 1 1 1 0,,0 1 - -,3.20
5 PCoSp4 4.5 0.20 0 1 1 1 1 0 0 0,,0 1 - -,4.70
6 3Li4 4.0 0.50 1 1 2 -1 1 2 1 1,,0 2 - -,4.50
7 SlSt2 2.3 0.40 0 1 1 1 2 1 1 0,,1 1 - -,2.70
8 FiDs3 3.2 0.42 0 1 1 1 1 1 2 0,,0 1 - -,3.62
30.0,,,32.98
Program Components Factor,,,
Skating Skills 0.80 7.25 7.50 7.50 7.50 7.50 7.25 7.75 7.50,,7.50 7.50 - -,7.50
Transition / Linking Footwork 0.80 6.75 7.00 7.25 7.25 7.25 6.75 7.50 7.00,,6.75 6.75 - -,7.00
Performance / Execution 0.80 7.25 7.75 7.50 7.50 7.75 7.50 7.50 7.25,,7.00 7.00 - -,7.30
Choreography / Composition 0.80 7.00 7.50 7.75 7.25 7.25 7.25 7.50 7.25,,7.25 7.25 - -,7.30
Interpretation 0.80 6.75 7.50 7.50 7.50 7.50 7.00 7.75 7.25,,7.25 7.00 - -,7.30
Judges Total Program Component Score (factored),,,29.12
Deductions:,,,0.00
Total Total,,Total,Total
Rank Name NOC Segment Element,,Program  Component,Deductions
Code Score Score,,Score (factored),
"= +",,+,-
3 Aliona SAVCHENKO / Robin SZOLKOWY GER 61.78 33.74,,28.04,0.00
"# Executed Base GOE The Judges Panel",,,Scores
Elements Value (in random order),,,of Panel
1 3T 4.0 -0.20 0 0 -1 -1 0 -1 0 0,,0 0 - -,3.80
2 2Tw3 4.0 0.40 2 1 1 1 1 1 0 0,,1 1 - -,4.40
3 3STh 4.5 0.70 1 1 2 1 1 1 0 1,,1 1 - -,5.20
4 3Li4 4.0 0.40 1 1 0 0 0 2 1 1,,1 1 - -,4.40
5 FCCoSp4 3.5 -0.06 0 0 0 -1 0 0 0 -1,,0 0 - -,3.44
6 SlSt3 3.1 0.40 1 1 0 0 1 2 1 1,,1 1 - -,3.50
7 FiDs4 3.5 0.70 1 1 1 1 1 1 1 1,,2 1 - -,4.20
8 PCoSp4 4.5 0.30 0 0 0 1 1 0 1 0,,1 1 - -,4.80
31.1,,,33.74
Program Components Factor,,,
Skating Skills 0.80 7.50 7.25 6.75 7.00 7.00 7.25 6.75 7.25,,7.75 7.00 - -,7.10
Transition / Linking Footwork 0.80 7.00 6.75 6.25 6.75 7.50 7.25 6.50 7.00,,7.50 6.75 - -,6.80
Performance / Execution 0.80 7.50 7.25 6.50 7.00 7.00 7.00 6.75 7.00,,7.50 7.00 - -,7.05
Choreography / Composition 0.80 7.00 7.25 7.00 7.00 7.25 7.25 6.75 7.25,,7.75 7.25 - -,7.10
Interpretation 0.80 7.25 7.00 6.75 7.00 7.25 7.00 6.75 7.00,,7.75 7.00 - -,7.00
Judges Total Program Component Score (factored),,,28.04
Deductions:,,,0.00
ISU Grand Prix of Figure Skating Final,,,
PAIRS SHORT PROGRAMJUDGES DETAILS PER SKATER,,,
Total Total,,Total,Total
Rank Name NOC Segment Element,,Program  Component,Deductions
Code Score Score,,Score (factored),
"= +",,+,-
4 Dan ZHANG / Hao ZHANG CHN 61.76 33.92,,27.84,0.00
"# Executed Base GOE The Judges Panel",,,Scores
Elements Value (in random order),,,of Panel
