ISU Grand Prix of Figure Skating Final,,,
ICE DANCING FREE DANCEJUDGES DETAILS PER SKATER,,,
Total Total,,Total,Total
Rank Name NOC Segment Element,,Program  Component,Deductions
Code Score Score,,Score (factored),
"= +",,+,-
1 Tatiana NAVKA / Roman KOSTOMAROV RUS 102.71 52.00,,50.71,0.00
"# Executed Base GOE The Judges Panel",,,Scores
Elements Value (in random order),,,of Panel
1 CoSp4 4.7 0.70 1 2 1 1 2 2 2 1,,2 2 - -,5.40
2 BSTw4 4.7 0.60 0 1 1 1 2 1 2 1,,2 1 - -,5.30
3 SlLi4 4.0 0.80 2 2 1 2 1 2 2 1,,1 1 - -,4.80
4 CSeSt3 6.2 1.60 2 2 1 2 1 1 2 1,,1 2 - -,7.80
5 CuLi4 4.0 1.00 2 2 2 2 2 2 2 2,,2 2 - -,5.00
6 FSTw4 4.7 0.30 0 0 1 1 0 1 1 0,,2 1 - -,5.00
7 CCiSt2 5.3 0.80 1 0 1 1 0 1 2 0,,1 1 - -,6.10
8 SeLi4 5.6 0.90 1 2 2 2 0 2 2 1,,2 2 - -,6.50
9 CuLi4+RoLi4 5.6 0.50 1 2 1 1 1 2 1 1,,1 2 - -,6.10
44.8,,,52.00
Program Components Factor,,,
Skating Skills 1.25 8.50 8.50 8.00 8.50 8.25 8.50 8.75 8.25,,8.50 8.25 - -,8.45
Linking Footwork / Movement 1.75 8.25 8.25 8.00 8.00 8.50 8.25 8.50 8.00,,8.50 8.25 - -,8.20
Performance 1.00 8.75 8.25 8.50 8.50 8.75 8.50 9.00 8.50,,8.75 8.50 - -,8.60
Choreography 1.00 8.50 8.75 8.25 8.25 8.50 9.00 9.00 8.50,,8.75 8.50 - -,8.55
Interpretation / Timing 1.00 8.75 8.75 8.25 8.50 8.75 9.00 9.00 8.50,,8.75 8.75 - -,8.65
Judges Total Program Component Score (factored),,,50.71
Deductions:,,,0.00
Total Total,,Total,Total
Rank Name NOC Segment Element,,Program  Component,Deductions
Code Score Score,,Score (factored),
"= +",,+,-
2 Marie-France DUBREUIL / Patrice LAUZON CAN 96.94 51.00,,45.94,0.00
"# Executed Base GOE The Judges Panel",,,Scores
Elements Value (in random order),,,of Panel
1 SlLi4 4.0 0.60 2 0 2 1 0 1 1 0,,2 1 - -,4.60
2 CSeSt3 6.2 1.00 1 1 1 1 1 0 0 2,,1 0 - -,7.20
3 BSTw4 4.7 0.20 0 0 0 1 0 0 0 1,,1 0 - -,4.90
4 CuLi4+RoLi4 5.6 0.80 2 1 2 2 1 1 2 1,,1 1 - -,6.40
5 FSTw4 4.7 0.40 0 0 1 1 1 0 1 1,,1 0 - -,5.10
6 RRoLi4 5.6 1.00 1 2 2 2 2 1 2 2,,2 1 - -,6.60
7 CCiSt3 6.2 0.20 1 0 0 0 0 0 0 0,,1 1 - -,6.40
8 CoSp4 4.7 0.40 0 1 1 1 1 0 0 1,,1 1 - -,5.10
9 RoLi4 4.0 0.70 1 1 1 2 1 1 1 2,,2 1 - -,4.70
45.7,,,51.00
Program Components Factor,,,
Skating Skills 1.25 7.75 7.50 7.50 7.75 7.75 7.50 7.75 7.75,,7.50 7.75 - -,7.65
Linking Footwork / Movement 1.75 7.50 7.25 7.50 7.50 7.50 7.25 7.50 7.50,,7.50 7.75 - -,7.50
Performance 1.00 7.75 7.50 7.75 7.75 8.00 7.50 7.50 7.50,,8.00 7.75 - -,7.65
Choreography 1.00 7.75 7.50 7.50 7.75 7.75 7.25 7.75 7.75,,7.75 8.00 - -,7.70
Interpretation / Timing 1.00 8.00 7.50 7.75 8.00 8.00 7.50 7.75 8.00,,8.00 8.25 - -,7.90
Judges Total Program Component Score (factored),,,45.94
Deductions:,,,0.00
ISU Grand Prix of Figure Skating Final,,,
ICE DANCING FREE DANCEJUDGES DETAILS PER SKATER,,,
Total Total,,Total,Total
Rank Name NOC Segment Element,,Program  Component,Deductions
Code Score Score,,Score (factored),
"= +",,+,-
3 Elena GRUSHINA / Ruslan GONCHAROV UKR 95.69 48.90,,46.79,0.00
"# Executed Base GOE The Judges Panel",,,Scores
Elements Value (in random order),,,of Panel
1 SlLi4 4.0 0.80 2 1 2 2 2 2 1 1,,2 1 - -,4.80
2 CCiSt2 5.3 0.80 0 1 1 1 1 1 0 1,,1 1 - -,6.10
3 SeLi4 5.6 0.70 1 2 2 1 1 2 1 1,,2 2 - -,6.30
4 CoSp4 4.7 0.40 1 0 1 1 2 2 1 0,,2 2 - -,5.10
5 BSTw4 4.7 0.40 0 1 1 1 1 1 0 1,,1 1 - -,5.10
6 FSTw4 4.7 0.50 1 1 1 1 1 2 1 1,,1 1 - -,5.20
7 CuLi4 4.0 0.70 1 2 0 1 1 2 1 2,,2 1 - -,4.70
8 CSeSt2 5.3 0.20 0 0 1 0 0 1 0 0,,1 1 - -,5.50
9 RRoLi4 5.6 0.50 1 1 1 1 1 2 1 1,,1 2 - -,6.10
43.9,,,48.90
Program Components Factor,,,
Skating Skills 1.25 7.75 8.00 7.75 7.75 7.75 8.25 7.50 8.00,,7.75 8.00 - -,7.80
Linking Footwork / Movement 1.75 7.50 7.75 8.00 7.50 7.25 8.25 7.50 7.75,,7.75 7.75 - -,7.65
Performance 1.00 7.50 8.25 7.50 7.75 7.50 8.50 7.50 8.25,,8.25 8.00 - -,7.85
Choreography 1.00 7.75 8.00 7.75 7.75 7.50 8.25 8.00 8.25,,8.25 8.25 - -,7.95
Interpretation / Timing 1.00 7.75 8.00 7.75 7.75 7.50 8.50 7.75 8.00,,8.25 8.25 - -,7.85
Judges Total Program Component Score (factored),,,46.79
Deductions:,,,0.00
Total Total,,Total,Total
Rank Name NOC Segment Element,,Program  Component,Deductions
