9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
15,Yretha SILETE,FRA,16,48.42,27.6,20.82,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,3T+3T,,8.2,False,-0.1,1,-1,0,0,0,-1,1,0,-1,,8.1
2,3Lo,,5.1,False,-1.7,-3,-2,-2,-3,-3,-3,-2,-2,-2,,3.4
3,FCSp3,,2.8,False,0.5,0,1,1,1,1,1,1,2,1,,3.3
4,2A,,3.3,False,0.5,1,1,1,0,1,1,2,1,1,,3.8
5,LSp3,,2.4,False,0.14,1,0,1,0,0,0,0,0,1,,2.54
6,SlSt2,,2.6,False,0.29,0,0,1,1,0,1,1,1,0,,2.89
7,CCoSp4,,3.5,False,0.07,0,0,0,0,0,0,1,1,0,,3.57
,,,27.9,,,,,,,,,,,,,27.6
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,5.5,5.0,5.5,5.5,5.5,5.5,5.5,5.5,5.25,,5.46
,Transition / Linking Footwork  ,,,,0.8,4.5,4.5,5.25,4.75,5.0,5.0,5.0,5.0,5.25,,4.93
,Performance / Execution  ,,,,0.8,5.25,4.75,5.5,5.0,5.5,5.25,5.5,5.25,4.75,,5.21
,Choreography / Composition  ,,,,0.8,5.0,4.5,5.75,4.25,5.0,5.25,6.0,5.75,5.0,,5.18
,Interpretation  ,,,,0.8,5.25,4.75,5.75,4.75,5.0,5.0,5.75,5.75,5.25,,5.25
,,,,,,,,,,,,,,,,20.82
