ISU World Figure Skating Championships 2009,,,,,,
PAIRS SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,,
"",Total Total,,,Total,Total,
Starting,Segment Element,,,Program  Component,Deductions,
Rank Name Nation,,,,,,
Number,Score Score,,,Score (factored),,
"",= +,,,+,-,
1 Aliona SAVCHENKO / Robin SZOLKOWY GER  25,72.30  41.26,,,31.04,0.00,
"# Executed Base GOE",The Judges Panel,,,,Scores,
Elements Value,(in random order),,,,of Panel,
1 3T  4.00  1.80 2 2 1 2,1 1 2 2,,2,- - -,5.80,
2 3FTh  5.50  1.40 2 2 2 2,2 1 2 2Info,,2,- - -,6.90,Info
3 3LzTw2  5.50  0.56 0 1 2 1,0 1 1 1,,1,- - -,6.06,
4 FCCoSp4  3.50  0.60 1 2 0 2,-1 1 1 1,,1,- - -,4.10,
5 3Li4  4.00  0.60 1 1 2 2,2 1 2 1,,1,- - -,4.60,
6 SpSq4  3.40  1.20 1 2 2 2,1 1 1 1,,1,- - -,4.60,
7 FiDs4  3.50  0.70 1 1 2 1,1 1 1 1,,0,- - -,4.20,
8 PCoSp4  4.50  0.50 1 1 1 2,1 1 1 1,,1,- - -,5.00,
33.90,,,,,41.26,
Program Components Factor,,,,,,
Skating Skills  0.80 7.50 8.25 8.50 7.50,8.00 8.00 8.00 8.00,,7.50,- - -,7.80,
Transition / Linking Footwork  0.80 7.25 8.50 7.50 7.75,7.50 7.75 7.75 7.75,,6.50,- - -,7.60,
Performance / Execution  0.80 7.50 8.25 8.25 8.00,7.50 7.75 7.75 8.00,,7.75,- - -,7.80,
Choreography / Composition  0.80 7.50 8.25 8.25 8.50,7.25 7.75 7.75 8.00,,7.25,- - -,7.75,
Interpretation  0.80 7.50 8.50 8.50 8.25,7.50 8.00 8.00 8.00,,7.50,- - -,7.85,
Judges Total Program Component Score (factored),,,,,31.04,
Deductions:,,,,,0.00,
"",Total Total,,,Total,Total,
Starting,Segment Element,,,Program  Component,Deductions,
Rank Name Nation,,,,,,
Number,Score Score,,,Score (factored),,
"",= +,,,+,-,
2 Yuko KAVAGUTI / Alexander SMIRNOV RUS  23,68.94  38.94,,,30.00,0.00,
"# Executed Base GOE",The Judges Panel,,,,Scores,
Elements Value,(in random order),,,,of Panel,
1 3T  4.00  1.00 1 1 1 2,1 1 1 1,,1,- - -,5.00,
2 3LzTw2  5.50  0.00 -2 1 0 2,0 0 0 0,,-1,- - -,5.50,
3 3LoTh  5.00  1.12 0 2 1 2,2 1 1 2,,1,- - -,6.12,
4 3Li4  4.00  0.60 1 1 2 3,2 1 1 1,,1,- - -,4.60,
5 FiDs4  3.50  0.42 0 2 1 1,1 1 0 0,,0,- - -,3.92,
6 FCCoSp4  3.50  0.50 1 1 1 0,1 1 0 1,,1,- - -,4.00,
7 SpSq4  3.40  1.20 0 2 1 2,1 1 0 1,,1,- - -,4.60,
8 PCoSp4  4.50  0.70 1 2 1 2,2 1 1 1,,1,- - -,5.20,
33.40,,,,,38.94,
Program Components Factor,,,,,,
Skating Skills  0.80 6.25 7.50 7.25 7.50,7.75 7.75 7.50 7.75,,7.00,- - -,7.50,
Transition / Linking Footwork  0.80 6.25 7.25 6.50 7.25,7.25 7.50 7.00 7.50,,7.25,- - -,7.30,
Performance / Execution  0.80 6.50 7.50 7.00 7.75,7.50 7.50 7.00 7.50,,7.75,- - -,7.55,
Choreography / Composition  0.80 6.25 7.75 7.25 7.75,7.75 7.75 7.25 7.50,,7.50,- - -,7.65,
Interpretation  0.80 6.50 7.50 7.50 7.50,7.50 7.50 7.25 7.75,,7.50,- - -,7.50,
Judges Total Program Component Score (factored),,,,,30.00,
Deductions:,,,,,0.00,
ISU World Figure Skating Championships 2009,,,,,,
PAIRS SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,,
"",Total Total,,,Total,Total,
Starting,Segment Element,,,Program  Component,Deductions,
Rank Name Nation,,,,,,
Number,Score Score,,,Score (factored),,
"",= +,,,+,-,
3 Dan ZHANG / Hao ZHANG CHN  19,67.42  38.66,,,28.76,0.00,
"# Executed Base GOE",The Judges Panel,,,,Scores,
Elements Value,(in random order),,,,of Panel,
1 3LzTw2  5.50  1.38 2 3 2 3,1 2 3 1,,2,- - -,6.88,
