ISU World Figure Skating Championships 2009,,,,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
"",Total Total,,,Total,Total,
Starting,Segment Element,,,Program  Component,Deductions,
Rank Name Nation,,,,,,
Number,Score Score,,,Score (factored),,
"",= +,,,+,-,
1 Aliona SAVCHENKO / Robin SZOLKOWY GER  19,131.18  68.10,,,64.08,1.00,
"# Executed Base GOE",The Judges Panel,,,,Scores,
Elements Value,(in random order),,,,of Panel,
1 3T+3T+SEQ  6.40  2.00 2 2 2 1,2 2 2 2,,2,- - -,8.40,
2 3FTh  5.50  1.40 2 2 2 2,2 2Info 2 2,,2,- - -,6.90,Info
3 3S  4.50  0.00 1 0 0 0,0 0 0 1,,0,- - -,4.50,
4 FCCoSp4  3.50  0.50 1 1 1 1,1 1 1 2,,0,- - -,4.00,
5 BoDs4  4.50  0.70 2 1 1 1,1 0 1 1,,1,- - -,5.20,
6 CiSt2  2.30 -0.68 -2 -2 -2 -2,-3 -2 -2 -1,,-3,- - -,1.62,
7 3LzTw1  5.50 x  0.56 2 1 1 1,1 1 -1 -1,,0,- - -,6.06,
8 5ALi4  7.15 x  1.20 2 1 2 1,1 1 1 2,,1,- - -,8.35,
9 5TLi4  6.60 x  1.00 2 2 2 2,2 2 0 2,,1,- - -,7.60,
10 PCoSp4  4.50  0.50 1 1 2 1,1 1 1 1,,1,- - -,5.00,
11 3Li4  4.40 x  0.70 2 1 2 1,2 1 1 2,,1,- - -,5.10,
12 3STh  4.95 x  0.42 1 1 1 0,1 0 1 1,,0,- - -,5.37,
59.80,,,,,68.10,
Program Components Factor,,,,,,
Skating Skills  1.60 8.50 8.00 8.00 8.00,8.00 8.25 7.75 8.00,,8.00,- - -,8.00,
Transition / Linking Footwork  1.60 8.00 8.00 8.25 7.75,7.50 8.00 7.50 8.00,,7.75,- - -,7.90,
Performance / Execution  1.60 8.25 8.25 8.00 8.00,7.75 8.25 7.50 8.50,,8.00,- - -,8.10,
Choreography / Composition  1.60 8.50 8.00 8.25 8.00,7.75 8.00 7.75 9.00,,8.00,- - -,8.05,
Interpretation  1.60 8.75 8.25 7.75 7.75,8.00 8.00 8.00 9.00,,8.00,- - -,8.00,
Judges Total Program Component Score (factored),,,,,64.08,
Deductions: Falls: -1.00,,,,,-1.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
"",Total Total,,,Total,Total,
Starting,Segment Element,,,Program  Component,Deductions,
Rank Name Nation,,,,,,
Number,Score Score,,,Score (factored),,
"",= +,,,+,-,
2 Dan ZHANG / Hao ZHANG CHN  17,119.10  62.58,,,57.52,1.00,
"# Executed Base GOE",The Judges Panel,,,,Scores,
Elements Value,(in random order),,,,of Panel,
1 2A+3T  7.50 -1.80 -2 -2 -3 -2,-1 -2 -2 -1,,-2,- - -,5.70,
2 3STh  4.50  1.26 2 2 2 1,2 2 2 2,,1,- - -,5.76,
3 3LzTw3  6.00  1.40 3 2 2 2,2 2 2 2,,2,- - -,7.40,
4 5TLi4  6.00  0.70 2 1 2 1,1 2 1 2,,1,- - -,6.70,
5 FiDs4  3.50  0.84 2 1 1 1,2 1 2 2,,1,- - -,4.34,
6 FCCoSp3  3.00  0.50 2 1 2 1,1 1 1 1,,1,- - -,3.50,
7 3LoTh  5.50 x  1.26 2 1 2 1,2 2 2 2,,2,- - -,6.76,
8 2S  1.43 x -0.36 -1 -2 0 0,0 -3 -1 -2,,-2,- - -,1.07,
9 3Li4  4.40 x  0.60 2 1 2 1,1 1 1 2,,1,- - -,5.00,
10 5ALi4  7.15 x  0.80 1 1 1 1,1 0 1 1,,0,- - -,7.95,
11 SlSt3  3.30  0.10 1 0 1 0,0 0 0 1,,0,- - -,3.40,
12 PCoSp4  4.50  0.50 1 1 1 1,1 1 1 1,,0,- - -,5.00,
56.78,,,,,62.58,
Program Components Factor,,,,,,
Skating Skills  1.60 7.75 7.00 7.00 7.50,7.75 7.75 7.75 7.25,,7.25,- - -,7.35,
Transition / Linking Footwork  1.60 7.00 6.75 7.00 7.50,7.25 7.50 7.25 7.00,,7.00,- - -,7.15,
Performance / Execution  1.60 7.50 6.75 6.75 7.50,7.50 7.25 7.75 7.25,,7.00,- - -,7.15,
