10
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
10,Allie HANN-McCURDY / Michael CORENO,CAN,0,41.01,23.8,18.21,1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,Ref,Scores of Panel
1,DiSt1,,4.6,False,0.0,0,0,0,1,0,0,0,0,1,0,,4.6
2,RoLi3,,3.5,False,0.4,1,1,1,0,1,0,1,0,1,0,,3.9
3,NtMiTw4,,3.3,False,0.0,0,0,0,-1,-1,0,0,0,-1,-1,,3.3
4,NtMiSt2,,3.2,False,-0.1,0,0,-1,0,0,-1,0,0,0,0,,3.1
5,CuLi4,,4.0,False,0.0,0,0,1,0,0,0,0,0,0,0,,4.0
6,Sp4,,4.7,False,0.2,1,0,0,0,0,0,1,1,1,0,,4.9
,,,23.3,,,,,,,,,,,,,,23.8
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,4.75,5.25,4.75,5.0,5.25,5.0,5.0,4.5,5.0,4.75,,4.95
,Linking Footwork / Movement  ,,,,0.8,5.0,5.0,4.5,4.5,4.75,4.5,4.75,4.25,5.25,4.5,,4.7
,Performance  ,,,,0.6,4.5,5.25,4.75,4.75,4.5,5.0,4.75,4.5,5.25,4.5,,4.7
,Choreography  ,,,,0.6,5.25,5.25,4.5,4.75,5.0,5.0,5.0,4.5,5.5,4.75,,4.95
,Interpretation / Timing  ,,,,1.0,4.25,5.25,4.75,4.75,5.0,5.0,4.25,4.5,5.75,4.5,,4.7
,,,,,,,,,,,,,,,,,18.21
Deduction,Time violation,-1.0
