8
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
1,Tessa VIRTUE / Scott MOIR,CAN,7,71.61,35.25,36.36,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,Ref,Scores of Panel
1,R2Sq4+kpYYY,,7.0,False,1.0,2,2,2,2,1,2,2,3,,8.0
2,STw4,,6.0,False,1.0,3,2,2,2,2,2,2,2,,7.0
3,R1Sq3+kpYNY,,6.0,False,0.75,2,3,1,1,1,1,2,2,,6.75
4,CuLi4,,4.0,False,1.0,2,2,1,2,2,2,2,2,,5.0
5,NtCiSt3,,6.5,False,2.0,2,2,2,2,2,2,2,2,,8.5
,,,29.5,,,,,,,,,,,,35.25
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,9.25,9.25,8.25,8.75,9.5,8.5,8.75,9.25,,8.96
,Linking Footwork / Movement  ,,,,0.7,9.0,9.5,8.75,8.5,9.0,8.75,8.5,9.0,,8.83
,Performance  ,,,,0.7,9.25,9.5,9.0,9.25,9.25,9.0,8.75,9.25,,9.17
,Choreography  ,,,,0.8,9.25,9.25,9.0,9.25,9.5,8.75,9.0,9.25,,9.17
,Interpretation / Timing  ,,,,1.0,9.5,9.5,9.25,9.0,9.25,9.0,8.75,9.5,,9.25
,,,,,,,,,,,,,,,36.36
