12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
20,Amy IRELAND / Michael BAHORIC,CRO,0,50.82,29.68,21.14,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,5ALi2,,5.5,False,-0.17,-1,0,-1,-2,0,-2,-1,0,0,0,-1,-1,,5.33
2,2F+SEQ,,1.36,False,-0.51,-2,0,-2,-2,-2,-2,-1,-2,-1,-1,-3,-2,,0.85
3,2LzTw1,,3.0,False,-0.56,-2,-2,-2,-2,-1,-2,-2,-3,-1,-2,-3,-2,,2.44
4,FCoSp1,,1.7,False,-0.63,-2,-1,-3,-3,-1,-2,-3,-3,0,-1,-3,-2,,1.07
5,2STh,,2.5,False,-0.04,-1,0,0,0,0,-1,0,0,0,0,0,0,,2.46
6,4Li1,,2.5,False,-0.04,0,0,0,-1,-1,-1,0,0,0,0,0,0,,2.46
7,SlSt1,,1.8,False,-0.26,0,-1,-2,-1,-1,-1,-1,-1,0,-1,-2,-1,,1.54
8,BiDs1,,2.8,False,-0.7,0,-2,-2,-2,0,-2,-1,-1,0,-1,-1,-1,,2.1
9,2LzTh,,3.3,True,-0.09,0,0,-1,-1,0,-1,0,-1,0,0,0,0,,3.21
10,SpSq1,,1.8,False,-0.17,-1,0,-1,0,0,-1,-1,-1,0,-1,-2,0,,1.63
11,2Lz,e,2.09,True,-0.66,-1,-2,-2,-2,-2,-3,-2,-3,-2,-2,-3,-2,,1.43
12,4Li1,,2.5,False,-0.21,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,,2.29
13,PCoSp1,,3.0,False,-0.13,-1,0,-1,0,0,-1,0,-1,0,-1,-2,0,,2.87
,,,33.85,,,,,,,,,,,,,,,,29.68
,Program Components,,,,Factor
,Skating Skills  ,,,,1.6,3.0,3.0,2.75,2.0,3.25,2.25,3.0,2.25,3.25,2.75,2.25,2.75,,2.86
,Transition / Linking Footwork  ,,,,1.6,2.25,2.5,2.0,1.75,2.5,2.0,2.75,2.0,2.75,2.75,2.0,2.75,,2.39
,Performance / Execution  ,,,,1.6,3.0,2.5,2.0,2.0,3.0,2.0,3.25,2.25,3.0,2.75,2.0,3.0,,2.68
,Choreography / Composition  ,,,,1.6,3.0,2.5,2.25,2.0,3.25,2.25,3.0,2.25,3.0,2.75,2.0,3.0,,2.71
,Interpretation  ,,,,1.6,2.5,2.5,1.75,2.0,3.0,2.0,3.0,2.0,3.0,2.75,2.0,3.0,,2.57
,,,,,,,,,,,,,,,,,,,21.14
