9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
10,Pernelle CARRON / Lloyd JONES,FRA,18,55.85,27.21,28.64,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,1YP2+kpNYN,,5.0,False,0.43,1,0,1,1,0,2,1,1,1,,5.43
2,2YP3+kpNYY,,6.0,False,0.14,0,-1,1,1,0,1,0,0,0,,6.14
3,STw3,,5.0,False,0.14,0,0,0,1,0,1,0,1,0,,5.14
4,SlLi4,,4.0,False,0.79,1,2,1,1,1,2,2,2,2,,4.79
5,NtMiSt2,,5.0,False,0.71,2,1,1,1,0,0,0,1,1,,5.71
,,,25.0,,,,,,,,,,,,,27.21
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,7.0,7.0,7.25,7.25,6.75,7.75,7.0,7.0,6.5,,7.04
,Linking Footwork / Movement  ,,,,0.7,6.75,7.0,7.0,7.25,6.5,7.25,7.0,6.75,6.5,,6.89
,Performance  ,,,,0.7,7.0,7.25,7.25,7.5,7.0,7.5,7.5,7.0,7.0,,7.21
,Choreography  ,,,,0.8,7.25,7.5,7.25,7.5,7.0,7.75,8.0,7.0,7.25,,7.36
,Interpretation / Timing  ,,,,1.0,7.25,7.5,7.25,7.5,6.75,7.5,7.25,6.75,7.25,,7.25
,,,,,,,,,,,,,,,,28.64
