Skate America 2006,,,,,
PAIRS SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,
"",,Total Total,,Total,Total
"",NOC,Segment Element,,Program  Component,Deductions
Rank Name,,,,,
"",Code,Score Score,,Score (factored),
"",,= +,,+,-
1 Rena INOUE / John BALDWIN,USA,59.28  33.44,,25.84,0.00
"# Executed Base GOE",,The Judges Panel,,,Scores
Elements Value,,(in random order),,,of Panel
1 2A  3.30 -1.12,-1 -2 -2 -1,-2 -2 -2 -2,,-2 -1 - -,2.18
2 3ATh  7.50 -0.70,-1 -1 -1 -1,-1 -1 -2 -1,,-1 0 - -,6.80
3 SpSq4  3.40  1.00,1 1 1 1,1 1 1 1,,1 0 - -,4.40
4 2LzTw3  4.00 -0.24,-1 -1 -1 0,-1 -2 0 0,,-1 -1 - -,3.76
5 CCoSp4  3.50  0.30,1 1 0 0,0 0 0 1,,1 -1 - -,3.80
6 4Li4  4.00  0.18,1 0 0 1,0 1 0 0,,1 1 - -,4.18
7 BoDs4  4.50 -0.28,0 -2 -1 0,0 1 0 -1,,1 0 - -,4.22
8 PCoSp3  4.00  0.10,0 -1 0 1,0 1 0 1,,0 0 - -,4.10
34.20,,,,,33.44
Program Components Factor,,,,,
Skating Skills  0.80,6.50 6.50 6.50 6.75,7.25 5.75 6.75 6.75,,6.75 5.75 - -,6.60
Transition / Linking Footwork  0.80,6.50 6.00 6.25 6.50,6.50 5.75 6.50 6.25,,6.50 6.00 - -,6.30
Performance / Execution  0.80,6.75 6.00 6.25 6.50,6.75 5.50 6.50 6.75,,7.00 5.50 - -,6.45
Choreography / Composition  0.80,6.50 6.25 6.25 6.75,6.75 5.50 6.50 6.75,,6.75 5.50 - -,6.50
Interpretation  0.80,6.50 6.00 6.50 6.50,6.75 5.50 6.50 6.75,,6.75 5.50 - -,6.45
Judges Total Program Component Score (factored),,,,,25.84
Deductions:,,,,,0.00
"",,Total Total,,Total,Total
"",NOC,Segment Element,,Program  Component,Deductions
Rank Name,,,,,
"",Code,Score Score,,Score (factored),
"",,= +,,+,-
2 Naomi NARI NAM / Themistocles LEFTHERIS,USA,57.32  33.08,,24.24,0.00
"# Executed Base GOE",,The Judges Panel,,,Scores
Elements Value,,(in random order),,,of Panel
1 3T  4.00  1.00,2 1 1 1,1 1 0 1,,1 1 - -,5.00
2 3LoTh  5.00  0.70,1 1 1 1,0 1 0 1,,1 1 - -,5.70
3 4Li4  4.00  0.00,0 0 0 0,0 1 -1 0,,0 0 - -,4.00
4 SpSq4  3.40  0.00,0 0 0 0,0 0 0 -1,,0 0 - -,3.40
5 FCCoSp2  2.50 -0.18,-1 -1 0 0,-1 1 -2 -1,,-1 0 - -,2.32
6 2LzTw3  4.00  0.10,0 0 1 1,0 1 0 0,,0 0 - -,4.10
7 BoDs3  4.00 -0.14,-1 0 -1 0,0 1 0 0,,1 0 - -,3.86
8 PCoSp4  4.50  0.20,0 0 1 1,0 1 0 1,,0 0 - -,4.70
31.40,,,,,33.08
Program Components Factor,,,,,
Skating Skills  0.80,6.25 6.25 7.00 6.25,6.00 6.25 5.50 5.75,,6.25 5.75 - -,6.15
Transition / Linking Footwork  0.80,6.25 5.75 6.75 6.00,5.75 6.25 5.00 5.50,,6.00 5.50 - -,5.90
Performance / Execution  0.80,6.50 6.00 7.00 6.25,5.50 6.50 5.25 5.50,,6.00 5.50 - -,6.05
Choreography / Composition  0.80,6.25 6.00 6.75 6.50,5.25 6.00 5.00 5.50,,6.25 5.50 - -,6.10
Interpretation  0.80,6.25 6.25 6.75 6.25,5.50 6.50 5.25 5.50,,6.25 5.50 - -,6.10
Judges Total Program Component Score (factored),,,,,24.24
Deductions:,,,,,0.00
Skate America 2006,,,,,
PAIRS SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,
"",,Total Total,,Total,Total
"",NOC,Segment Element,,Program  Component,Deductions
Rank Name,,,,,
"",Code,Score Score,,Score (factored),
"",,= +,,+,-
3 Anabelle LANGLOIS / Cody HAY,CAN,55.86  32.10,,23.76,0.00
"# Executed Base",GOE,The Judges Panel,,,Scores
Elements Value,,(in random order),,,of Panel
1 3T  4.00,-0.20 0 -1 0 1,-1 0 -1 0,,-1 0 - -,3.80
2 2LzTw3  4.00,0.50 1 1 1 1,2 1 1 2,,1 1 - -,4.50
