ISU World Figure Skating Championships 2018,,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,
Starting Total Total,,Total,Total,
Rank Name Nation Number Segment Element,,Program  Component,Deductions,
Score Score,,Score (factored),,
1 Carolina KOSTNER ITA  33  80.27  41.30,,38.97,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5 J6 J7",,InfoJ8 J9 Ref,,Info
Elements Value,,,Panel,
1 3F+3T  9.60  1.80 3 3 2 3 2 3 3,,2 2,11.40,
2 3Lo  5.10  1.40 2 3 1 2 2 2 3,,2 1,6.50,
3 FCSp4  3.20  0.93 3 2 1 1 2 2 2,,2 2,4.13,
4 2A  3.63 x  1.14 2 3 2 2 2 3 3,,2 1,4.77,
5 LSp4  2.70  1.29 3 3 2 2 3 2 3,,3 2,3.99,
6 StSq4  3.90  1.90 3 3 2 2 3 3 3,,3 2,5.80,
7 CCoSp4  3.50  1.21 3 3 1 2 3 2 2,,3 2,4.71,
31.63,,,41.30,
Program Components Factor,,,,
Skating Skills  0.80 9.75 10.00 9.50 9.25 9.75 9.50 9.75,,9.75 9.25,9.61,
Transitions  0.80 9.50 10.00 9.25 9.00 9.50 9.50 9.75,,9.75 9.00,9.46,
Performance  0.80 10.00 10.00 9.75 9.50 10.00 10.00 10.00,,10.00 9.50,9.89,
Composition  0.80 10.00 10.00 9.75 9.50 10.00 9.75 10.00,,10.00 9.25,9.86,
Interpretation of the Music  0.80 10.00 10.00 9.75 9.50 10.00 10.00 10.00,,10.00 9.25,9.89,
Judges Total Program Component Score (factored),,,38.97,
Deductions,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,
Starting Total Total,,Total,Total,
Rank Name Nation Number Segment Element,,Program  Component,Deductions,
Score Score,,Score (factored),,
2 Alina ZAGITOVA RUS  34  79.51  42.51,,37.00,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5 J6 J7",,J8 J9 Ref,,
Elements Value,,,Panel,
1 FCSp4  3.20  1.07 2 2 2 2 3 2 3,,2 2,4.27,
2 StSq4  3.90  1.70 2 3 2 3 3 2 3,,2 2,5.60,
3 3Lz+3Lo  12.21 x -0.20 0 -1 0 1 -1 -1 0,,0 0,12.01,
4 3F  5.83 x  1.40 2 3 1 2 1 2 3,,2 2,7.23,
5 2A  3.63 x  1.00 2 2 2 2 1 2 3,,2 2,4.63,
6 LSp4  2.70  1.36 3 3 2 2 3 3 3,,2 3,4.06,
7 CCoSp4  3.50  1.21 2 3 2 3 3 2 3,,2 2,4.71,
34.97,,,42.51,
Program Components Factor,,,,
Skating Skills  0.80 9.00 8.75 9.25 9.25 9.25 9.00 9.25,,9.50 9.50,9.21,
Transitions  0.80 8.75 9.00 9.00 9.00 9.00 8.75 9.00,,9.25 9.50,9.00,
Performance  0.80 8.75 9.25 9.50 9.50 9.25 9.25 9.50,,9.50 9.75,9.39,
Composition  0.80 8.75 9.50 9.25 9.75 9.00 9.00 9.25,,9.50 9.50,9.29,
Interpretation of the Music  0.80 9.00 9.50 9.25 9.75 9.25 9.25 9.25,,9.50 9.50,9.36,
Judges Total Program Component Score (factored),,,37.00,
Deductions,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,
ISU World Figure Skating Championships 2018,,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
3 Satoko MIYAHARA JPN  37  74.36,37.79,36.57,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,InfoJ8 J9 Ref,,Info
Elements Value,,,Panel,
