ISU World Figure Skating Championships 2018,,,,
ICE DANCE FREE DANCEJUDGES DETAILS PER SKATER,,,,
Starting Total Total,,Total,Total,
Rank Name Nation Number Segment Element,,Program  Component,Deductions,
Score Score,,Score (factored),,
1 Gabriella PAPADAKIS / Guillaume CIZERON FRA  18  123.47  63.94,,59.53,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5 J6 J7In fo",,J8 J9 Ref,,Info
Elements Value,,,Panel,
1 STw4  6.60  1.80 3 3 3 3 3 3 3,,3 3,8.40,
2 CuLi4  4.50  1.80 3 3 3 3 3 3 3,,3 3,6.30,
3 CiSt4  8.60  2.83 3 3 2 3 3 2 2,,3 2,11.43,
4 StaLi4  4.50  1.80 3 3 3 3 3 3 3,,3 3,6.30,
5 CoSp4  5.60  1.71 3 3 2 3 2 3 3,,3 3,7.31,
6 MiSt4  8.60  3.30 3 3 3 3 3 3 3,,3 3,11.90,
7 ChSp1  1.00  2.00 3 3 2 3 3 3 3,,3 2,3.00,
8 SlLi4  4.50  1.80 3 3 3 3 3 3 3,,3 3,6.30,
9 ChLi1  1.00  2.00 3 2 3 3 3 3 2,,3 3,3.00,
44.90,,,63.94,
Program Components Factor,,,,
Skating Skills  1.20 9.75 10.00 9.75 10.00 9.75 9.75 10.00,,9.75 9.75,9.82,
Transitions  1.20 10.00 9.75 9.50 10.00 9.75 9.75 9.75,,9.75 9.75,9.79,
Performance  1.20 10.00 10.00 10.00 10.00 10.00 10.00 10.00,,10.00 10.00,10.00,
Composition  1.20 10.00 10.00 9.75 10.00 10.00 10.00 10.00,,10.00 10.00,10.00,
Interpretation of the Music/Timing  1.20 9.75 10.00 10.00 10.00 10.00 10.00 10.00,,10.00 10.00,10.00,
Judges Total Program Component Score (factored),,,59.53,
Deductions,,,0.00,
Starting Total Total,,Total,Total,
Rank Name Nation Number Segment Element,,Program  Component,Deductions,
Score Score,,Score (factored),,
2 Madison HUBBELL / Zachary DONOHUE USA  20  116.22  59.68,,56.54,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5 J6 J7",,J8 J9 Ref,,
Elements Value,,,Panel,
1 STw4  6.60  1.54 3 2 3 3 3 2 2,,3 2,8.14,
2 SeSt4  8.60  2.20 2 2 2 2 2 2 2,,3 2,10.80,
3 CoSp4  5.60  1.37 2 2 2 3 2 3 3,,2 2,6.97,
4 DiSt4  8.60  2.20 2 2 2 2 2 2 2,,2 2,10.80,
5 CuLi4  4.50  1.54 2 3 2 3 3 3 3,,2 2,6.04,
6 StaLi4  4.50  1.29 2 2 3 2 3 2 2,,2 2,5.79,
7 SlLi4  4.50  1.54 3 3 2 3 2 2 3,,3 2,6.04,
8 ChTw1  1.00  1.70 3 2 2 2 2 1 3,,3 3,2.70,
9 ChSp1  1.00  1.40 2 2 2 2 2 1 2,,2 2,2.40,
44.90,,,59.68,
Program Components Factor,,,,
Skating Skills  1.20 9.50 9.75 9.50 9.75 9.50 9.25 9.25,,9.25 9.25,9.43,
Transitions  1.20 9.25 9.50 9.50 9.50 9.50 8.75 9.00,,9.00 9.00,9.25,
Performance  1.20 9.50 9.75 9.75 9.50 9.50 9.25 9.50,,9.50 9.25,9.50,
Composition  1.20 9.25 9.75 9.50 9.50 9.75 9.00 9.50,,9.50 9.50,9.50,
Interpretation of the Music/Timing  1.20 9.25 9.50 9.75 9.50 9.50 9.00 9.50,,9.50 9.25,9.43,
Judges Total Program Component Score (factored),,,56.54,
Deductions,,,0.00,
ISU World Figure Skating Championships 2018,,,,
ICE DANCE FREE DANCEJUDGES DETAILS PER SKATER,,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
