ISU World Figure Skating Championships 2018,,,,
ICE DANCE SHORT DANCEJUDGES DETAILS PER SKATER,,,,
Starting Total Total,,Total,Total,
Rank Name Nation Number Segment Element,,Program  Component,Deductions,
Score Score,,Score (factored),,
1 Gabriella PAPADAKIS / Guillaume CIZERON FRA  31  83.73  44.37,,39.36,0.00,
Executed Base,,,Scores of,
"# GOInEf o J1 J2 J3 J4 J5 J6 J7",,J8 InJfo9 Ref,,Info
Elements Value,,,Panel,
1 1RH3+kpNYY  4.40  1.80 3 2 3 3 3 3 3,,3 3,6.20,
2 NtMiSt4  8.60  3.14 3 3 2 3 3 2 3,,3 3,11.74,
3 STw4  6.60  1.80 3 3 3 3 3 3 3,,2 3,8.40,
4 PSt4  8.60  3.30 3 3 3 3 3 3 3,,3 3,11.90,
5 SlLi4  4.50  1.63 3 3 2 3 2 2 3,,3 3,6.13,
32.70,,,44.37,
Program Components Factor,,,,
Skating Skills  0.80 9.75 9.75 9.75 9.75 9.50 9.50 9.75,,9.50 9.75,9.68,
Transitions  0.80 10.00 9.50 9.75 9.75 9.75 9.75 9.75,,9.50 9.75,9.71,
Performance  0.80 10.00 9.75 9.75 10.00 10.00 10.00 10.00,,9.75 10.00,9.93,
Composition  0.80 9.75 9.75 10.00 10.00 10.00 9.75 9.75,,10.00 10.00,9.89,
Interpretation of the Music/Timing  0.80 10.00 9.75 10.00 10.00 10.00 10.00 10.00,,10.00 10.00,10.00,
Judges Total Program Component Score (factored),,,39.36,
Deductions,,,0.00,
Starting Total Total,,Total,Total,
Rank Name Nation Number Segment Element,,Program  Component,Deductions,
Score Score,,Score (factored),,
2 Madison HUBBELL / Zachary DONOHUE USA  28  80.42  43.11,,37.31,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5 J6 J7",,J8 J9 Ref,,
Elements Value,,,Panel,
1 NtMiSt4  8.60  2.67 3 3 2 2 3 2 3,,2 2,11.27,
2 1RH4+kpYYY  5.00  1.20 2 2 2 2 2 2 3,,2 2,6.20,
3 PSt4  8.60  2.51 3 2 3 2 2 3 2,,2 2,11.11,
4 CuLi4  4.50  1.63 3 3 3 3 3 3 2,,2 2,6.13,
5 STw4  6.60  1.80 3 3 3 3 3 3 3,,2 3,8.40,
33.30,,,43.11,
Program Components Factor,,,,
Skating Skills  0.80 9.50 9.25 9.25 9.25 9.25 9.25 9.25,,9.00 9.50,9.29,
Transitions  0.80 9.50 9.00 9.00 9.25 9.25 9.25 9.00,,8.75 9.25,9.14,
Performance  0.80 9.75 9.50 9.50 9.50 9.50 9.50 9.00,,9.25 9.25,9.43,
Composition  0.80 9.75 9.25 9.25 9.50 9.50 9.25 9.25,,9.25 9.50,9.36,
Interpretation of the Music/Timing  0.80 9.75 9.25 9.50 9.50 9.50 9.50 9.25,,9.50 9.00,9.43,
Judges Total Program Component Score (factored),,,37.31,
Deductions,,,0.00,
Starting Total Total,,Total,Total,
Rank Name Nation Number Segment Element,,Program  Component,Deductions,
Score Score,,Score (factored),,
3 Kaitlyn WEAVER / Andrew POJE CAN  30  78.31  41.14,,37.17,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5 J6 J7",,J8 J9 Ref,,
Elements Value,,,Panel,
1 PSt4  8.60  2.83 3 2 3 2 2 3 3,,2 3,11.43,
2 1RH4+kpYYY  5.00  1.20 3 1 2 2 2 2 2,,2 2,6.20,
3 STw4  6.60  0.94 2 1 2 2 1 2 3,,1 1,7.54,
4 NtMiSt3  7.10  2.83 3 2 3 2 3 3 3,,2 2,9.93,
5 CuLi4  4.50  1.54 3 2 2 2 3 2 3,,3 3,6.04,
31.80,,,41.14,
Program Components Factor,,,,
