10
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
6,Sarah MEIER,SUI,0,90.1,46.82,43.28,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,Ref,Scores of Panel
1,3Lz+2T+2Lo+SEQ,,6.0,False,-2.0,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2,,4.0
2,3F+2T,,6.8,False,0.0,0,1,0,0,0,0,0,0,1,0,,6.8
3,2Lo,,1.5,False,0.0,0,0,0,0,0,0,0,-1,0,0,,1.5
4,CCoSp4,,3.5,False,0.0,-1,0,0,0,1,0,0,0,0,0,,3.5
5,LSp3,,1.8,False,0.2,0,0,1,0,0,1,1,0,0,0,,2.0
6,3T+2T,,5.8,True,-1.6,-1,-1,-2,-2,-2,-1,-2,-2,-1,-1,,4.2
7,3Lz,,6.6,True,-0.4,-1,0,-1,0,-1,0,0,0,0,0,,6.2
8,SpSt3,,3.1,False,0.0,0,0,0,0,0,0,0,0,0,0,,3.1
9,2A,,3.6,True,-0.98,-2,-1,-2,-2,-1,-1,-1,-2,-1,-1,,2.62
10,FSSp3,,2.3,False,0.0,0,0,0,0,0,0,0,0,0,0,,2.3
11,SlSt3,,3.1,False,0.0,-1,0,0,0,0,0,0,0,0,0,,3.1
12,3S,,5.0,True,0.0,0,0,0,0,0,0,0,0,0,0,,5.0
13,CoSp3,,2.5,False,0.0,-1,-1,0,0,0,0,0,0,0,0,,2.5
,,,51.6,,,,,,,,,,,,,,46.82
,Program Components,,,,Factor
,Skating Skills ,,,,1.6,5.25,5.0,5.5,5.5,6.0,5.75,5.5,5.25,5.75,5.0,,5.45
,Transition / Linking Footwork ,,,,1.6,5.0,4.75,5.0,5.25,5.75,5.0,5.5,5.0,5.5,5.0,,5.1
,Performance / Execution ,,,,1.6,5.25,5.0,5.25,5.25,6.0,5.75,5.75,5.25,5.25,5.25,,5.45
,Choreography / Composition ,,,,1.6,5.0,5.25,5.0,5.5,6.0,6.0,5.5,5.5,5.75,5.5,,5.5
,Interpretation ,,,,1.6,5.25,5.25,5.25,5.25,5.75,5.75,5.75,5.75,5.75,5.25,,5.55
,,,,,,,,,,,,,,,,,43.28
