12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
2,Sarah MEIER,SUI,0,110.79,53.65,57.14,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,3Lz+2T+2Lo,,8.8,False,0.57,1,0,0,1,0,0,1,-1,1,1,0,1,,9.37
2,3F+2T,,6.8,False,0.43,1,1,0,0,0,0,1,1,-1,2,-1,1,,7.23
3,3F,,5.5,False,-0.71,0,0,-1,-2,-2,-1,1,-1,-1,-1,-1,0,,4.79
4,CCoSp4,,3.5,False,0.71,1,1,2,1,1,1,2,2,2,1,0,1,,4.21
5,CUSp2,,2.0,False,0.5,1,1,1,1,1,0,1,1,1,0,2,1,,2.5
6,3Lz,,6.6,True,-1.71,-1,-2,-2,-2,-2,-2,-2,-2,-1,1,-2,-2,,4.89
7,SpSq4,,3.4,False,0.29,0,0,1,0,1,0,1,0,0,0,0,0,,3.69
8,2A,,3.63,True,0.29,0,0,0,0,2,0,1,-1,1,0,0,0,,3.92
9,2S,,1.43,True,0.0,0,0,0,0,0,0,0,0,0,0,1,0,,1.43
10,FSSp3,,2.3,False,0.07,0,1,1,0,0,1,1,0,0,0,0,0,,2.37
11,SlSt3,,3.1,False,0.29,1,1,0,1,1,0,0,1,1,0,1,0,,3.39
12,3T+2T,,5.83,True,-1.0,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-1,-1,,4.83
13,USp1,,1.2,False,-0.17,-1,-1,0,-1,-1,-1,0,0,-1,0,-1,-1,,1.03
,,,54.09,,,,,,,,,,,,,,,,53.65
,Program Components,,,,Factor
,Skating Skills  ,,,,1.6,7.25,7.5,6.75,7.0,7.0,6.75,7.25,7.25,7.0,7.25,7.0,7.25,,7.14
,Transition / Linking Footwork  ,,,,1.6,7.0,7.0,6.5,6.5,6.75,6.5,7.0,7.5,6.5,7.5,6.75,7.0,,6.93
,Performance / Execution  ,,,,1.6,7.25,7.75,7.0,6.75,7.5,6.75,7.5,7.75,7.25,7.25,7.0,7.25,,7.29
,Choreography / Composition  ,,,,1.6,7.25,7.75,6.75,6.75,6.75,7.0,7.25,7.25,7.0,7.25,6.75,7.0,,7.04
,Interpretation  ,,,,1.6,7.25,8.0,7.0,6.75,7.75,6.75,7.25,7.5,7.5,7.5,6.75,7.25,,7.32
,,,,,,,,,,,,,,,,,,,57.14
