10
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
1,Joannie ROCHETTE,CAN,0,64.74,36.7,28.04,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,Ref,Scores of Panel
1,2A,,3.5,False,2.0,2,2,2,2,2,2,2,1,2,2,,5.5
2,3F+2T,,6.8,False,-1.6,-2,-1,-1,-1,-2,-2,-2,-2,-2,-1,,5.2
3,FSSp4,,3.0,False,0.4,1,1,0,1,0,1,1,1,0,1,,3.4
4,3Lz,,6.0,False,1.2,2,1,1,2,1,1,1,1,1,1,,7.2
5,CCoSp4,,3.5,False,0.4,1,1,0,1,0,1,1,1,0,1,,3.9
6,SlSt3,,3.3,False,0.9,2,2,2,2,1,2,1,1,2,2,,4.2
7,SpSq4,,3.4,False,1.0,1,1,1,1,0,2,1,1,1,1,,4.4
8,LSp3,,2.4,False,0.5,2,1,1,1,0,1,1,2,0,1,,2.9
,,,31.9,,,,,,,,,,,,,,36.7
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,7.0,6.75,7.0,7.0,7.0,7.5,7.25,7.25,7.5,7.5,,7.15
,Transition / Linking Footwork  ,,,,0.8,6.5,6.5,7.0,6.5,6.5,7.25,6.75,6.75,7.0,7.0,,6.65
,Performance / Execution  ,,,,0.8,7.25,6.75,7.5,7.0,6.75,7.0,7.0,7.0,7.75,7.5,,7.1
,Choreography / Composition  ,,,,0.8,7.0,6.75,7.25,6.75,6.75,7.0,7.0,7.0,7.75,7.5,,7.0
,Interpretation  ,,,,0.8,7.25,6.5,7.5,7.25,6.5,7.0,6.75,7.25,7.5,7.5,,7.15
,,,,,,,,,,,,,,,,,28.04
