9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
13,WENDE Maylin / WENDE Daniel,GER,8,107.0,52.12,54.88,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,2Tw4,,3.8,False,0.47,1,2,1,2,2,2,1,1,2,,4.27
2,3STh,,4.5,False,-0.7,-1,-1,1,-1,-1,-1,-1,-1,-1,,3.8
3,3T+COMBO,,4.1,False,-1.5,-2,-2,-2,-2,-2,-3,-2,-2,-3,,2.6
4,2A,,3.3,False,-1.07,-2,-2,-2,-2,-2,-2,-2,-3,-3,,2.23
5,FCCoSp4,,3.5,False,0.36,1,1,0,1,1,1,0,1,0,,3.86
6,ChSq1,,2.0,False,0.5,1,1,0,1,0,1,1,0,1,,2.5
7,5ALi4,,7.15,True,0.8,1,1,1,2,1,2,1,1,1,,7.95
8,3Li4,,4.4,True,0.5,1,1,1,2,1,1,1,1,1,,4.9
9,3FTh,,6.05,True,-1.4,-2,-2,-2,-2,-2,-2,-2,-2,-2,,4.65
10,5SLi4,,6.6,True,0.29,0,1,0,0,1,0,1,1,1,,6.89
11,BoDs3,,4.0,False,-0.1,0,-1,0,0,0,0,0,-1,1,,3.9
12,PCoSp4,,4.5,False,0.07,0,0,0,1,0,0,1,0,0,,4.57
,,,53.9,,,,,,,,,,,,,52.12
,Program Components,,,,Factor
,Skating Skills  ,,,,1.6,6.75,7.0,7.0,7.25,6.75,6.75,7.0,6.5,6.75,,6.86
,Transitions / Linking Footwork / Movement  ,,,,1.6,6.5,6.75,7.0,7.0,6.75,7.0,6.75,6.25,6.75,,6.79
,Performance / Execution  ,,,,1.6,6.5,6.75,6.75,6.75,6.5,6.25,6.75,6.25,7.5,,6.61
,Choreography / Composition  ,,,,1.6,7.0,6.75,6.75,7.25,7.25,7.25,7.0,6.75,7.0,,7.0
,Interpretation  ,,,,1.6,7.0,6.5,7.0,7.25,7.25,7.5,7.0,6.5,7.25,,7.04
,,,,,,,,,,,,,,,,54.88
