"",,FIGURE SKATING,
"",,PATINAGE ARTISTIQUE,
"",,ICE DANCING,
"",,DANSE SUR GLACE,
"",,FREE DANCE,
"",,DANSE LIBRE,
"",,JUDGES DETAILS PER SKATER / NOTATION DÉTAILLÉE DES JUGES,
"",,PALAVELAMON 20 FEB 2006 / LUN 20 FEV 2006,
"",,Total Total Total,Total
Rank,Name,NOC Segment Element Program  Component,Deductions
"",,Code Score Score Score (factored),
"",,= + +,-
1,NAVKA Tatiana / KOSTOMAROV Roman,RUS 101.37 51.73 49.64,0.00
"# Executed",,Base GOE The Judges Panel,Scores
Elements,,Value (in random order),of Panel
1 CoSp4,,4.7 0.71 2 1 2 1 1 2 2 1 1 2 1 2,5.41
2 BSTw4,,4.7 0.50 0 1 1 2 0 0 1 1 1 1 2 0,5.20
3 SlLi4,,4.0 0.86 1 2 1 2 1 1 2 2 2 2 2 1,4.86
4 CSeSt3,,6.2 1.14 0 0 1 1 0 2 1 1 2 2 2 0,7.34
5 CuLi4,,4.0 0.86 2 1 2 2 1 1 2 2 2 2 2 1,4.86
6 FSTw4,,4.7 0.57 1 1 1 2 -1 0 2 1 1 2 1 0,5.27
7 CCiSt2,,5.3 0.86 0 0 1 1 0 2 1 1 2 1 1 0,6.16
8 SeLi4,,5.6 0.79 1 1 1 2 0 1 2 2 2 2 2 2,6.39
9 CuLi4+RoLi4,,5.6 0.64 0 1 2 2 0 1 1 1 2 1 2 2,6.24
"",,44.8,51.73
Program Components,,Factor,
Skating Skills,,1.25 7.75 7.75 8.50 8.50 7.75 8.50 8.50 7.75 8.50 8.50 8.25 8.50,8.25
Transitions / Linking Footwork / Movement,,1.75 7.75 7.50 8.50 8.25 7.50 8.25 8.50 7.75 8.25 8.25 8.25 8.25,8.11
Performance / Execution,,1.00 7.50 7.75 9.00 8.50 7.75 8.50 8.50 8.25 8.50 8.50 8.50 8.50,8.36
Choreography / Composition,,1.00 7.75 7.75 8.75 8.50 7.75 8.25 8.75 7.75 8.50 8.75 8.50 8.50,8.32
Interpretation / Timing,,1.00 8.00 7.75 9.00 8.50 8.00 8.50 8.75 8.25 8.75 8.75 8.50 8.50,8.46
Judges Total Program Component Score (factored),,,49.64
Deductions:,,Costume & Prop Violation: 0.00 Time Violation: 0.00 Illegal Element / Movement: 0.00,0.00
"",,Interruption in Excess: 0.00 Extra Element: 0.00 Extended Lifts: 0.00,
"",,Falls: 0.00,
"",,Total Total Total,Total
Rank,Name,NOC Segment Element Program  Component,Deductions
"",,Code Score Score Score (factored),
"",,= + +,-
2,DELOBEL Isabelle / SCHOENFELDER Olivier,FRA 99.50 51.43 48.07,0.00
"# Executed",,Base GOE The Judges Panel,Scores
Elements,,Value (in random order),of Panel
1 SlLi4+CuLi4,,5.6 0.93 2 2 2 1 1 2 2 2 2 2 2 1,6.53
2 FSTw4,,4.7 0.50 1 1 1 0 1 1 2 1 1 1 1 2,5.20
3 CuLi4,,4.0 0.71 1 1 2 0 1 1 2 2 1 2 1 0,4.71
4 CSeSt3,,6.2 1.00 0 1 1 0 1 2 1 2 1 0 1 0,7.20
5 Sp4,,4.0 0.50 1 1 1 0 1 1 2 1 1 1 1 1,4.50
6 SlLi4,,4.0 0.64 2 2 1 0 0 2 2 2 2 1 1 2,4.64
7 BSTw4,,4.7 0.43 0 1 0 0 1 1 1 1 1 1 1 0,5.13
8 CCiSt3,,6.2 0.86 0 1 1 0 1 1 1 1 2 0 1 0,7.06
9 SeLi4,,5.6 0.86 1 2 2 0 1 2 2 1 2 2 2 2,6.46
"",,45.0,51.43
Program Components,,Factor,
Skating Skills,,1.25 8.00 8.25 7.75 7.25 8.25 8.25 8.50 8.00 7.75 8.00 7.75 7.75,8.04
Transitions / Linking Footwork / Movement,,1.75 7.75 8.25 7.75 7.25 8.25 8.25 8.50 7.75 7.75 7.50 7.75 7.50,7.93
Performance / Execution,,1.00 8.25 8.00 8.00 7.50 7.75 8.25 8.50 8.00 8.00 8.00 8.00 7.50,8.00
Choreography / Composition,,1.00 8.00 8.25 8.50 7.50 7.75 8.50 8.50 7.75 8.25 8.25 8.00 7.50,8.14
Interpretation / Timing,,1.00 8.00 8.00 8.00 7.50 7.75 8.50 8.50 7.75 8.00 8.00 8.00 7.75,8.00
Judges Total Program Component Score (factored),,,48.07
Deductions:,,Costume & Prop Violation: 0.00 Time Violation: 0.00 Illegal Element / Movement: 0.00,0.00
"",,Interruption in Excess: 0.00 Extra Element: 0.00 Extended Lifts: 0.00,
"",,Falls: 0.00,
FSX030100_77B 1.0,,Report Created MON 20 FEB 2006 23:22,Page 1/12
"",,FIGURE SKATING,
"",,PATINAGE ARTISTIQUE,
"",,ICE DANCING,
"",,DANSE SUR GLACE,
"",,FREE DANCE,
"",,DANSE LIBRE,
"",,JUDGES DETAILS PER SKATER / NOTATION DÉTAILLÉE DES JUGES,
"",,PALAVELAMON 20 FEB 2006 / LUN 20 FEV 2006,
"",,Total Total Total,Total
Rank,Name,NOC Segment Element Program  Component,Deductions
"",,Code Score Score Score (factored),
"",,= + +,-
3,GRUSHINA Elena / GONCHAROV Ruslan,UKR 99.17 51.40 47.77,0.00
"# Executed",,Base GOE The Judges Panel,Scores
Elements,,Value (in random order),of Panel
1 SlLi4,,4.0 0.93 2 1 2 2 1 2 2 2 2 2 2 2,4.93
2 CSeSt4,,7.0 0.86 0 0 1 1 0 1 1 1 1 1 1 0,7.86
3 SeLi4,,5.6 0.86 2 1 2 2 1 2 1 2 2 2 2 1,6.46
4 CoSp4,,4.7 0.43 1 1 1 1 0 1 1 1 2 0 2 1,5.13
5 BSTw4,,4.7 0.29 0 0 0 2 0 1 0 1 1 1 1 0,4.99
6 FSTw4,,4.7 0.36 0 0 0 2 0 1 1 1 1 1 1 0,5.06
7 CuLi4,,4.0 0.86 1 2 2 2 0 1 2 1 2 2 2 1,4.86
8 CCiSt2,,5.3 0.57 0 0 0 1 0 1 1 1 1 0 1 0,5.87
9 RRoLi4,,5.6 0.64 0 1 2 2 0 1 1 1 2 1 2 2,6.24
"",,45.6,51.40
Program Components,,Factor,
Skating Skills,,1.25 7.75 7.50 8.25 8.25 7.50 7.75 8.00 7.75 8.25 7.75 8.00 8.00,7.86
Transitions / Linking Footwork / Movement,,1.75 7.50 7.50 8.50 8.25 7.50 7.75 8.25 7.75 8.00 7.75 7.75 7.75,7.86
Performance / Execution,,1.00 7.75 7.50 8.25 8.50 7.50 8.00 8.25 8.00 8.25 8.25 8.00 8.25,8.04
Choreography / Composition,,1.00 7.75 7.75 8.25 8.50 7.50 7.75 8.50 7.75 8.25 8.25 8.25 8.00,8.07
Interpretation / Timing,,1.00 8.00 7.50 8.25 8.25 7.50 8.00 8.50 8.00 8.50 8.25 8.25 8.00,8.07
Judges Total Program Component Score (factored),,,47.77
Deductions:,,Costume & Prop Violation: 0.00 Time Violation: 0.00 Illegal Element / Movement: 0.00,0.00
"",,Interruption in Excess: 0.00 Extra Element: 0.00 Extended Lifts: 0.00,
"",,Falls: 0.00,
"",,Total Total Total,Total
Rank,Name,NOC Segment Element Program  Component,Deductions
"",,Code Score Score Score (factored),
"",,= + +,-
4,BELBIN Tanith / AGOSTO Benjamin,USA 98.17 50.24 47.93,0.00
"# Executed",,Base GOE The Judges Panel,Scores
Elements,,Value (in random order),of Panel
