"",,FIGURE SKATING,
"",,PATINAGE ARTISTIQUE,
"",,ICE DANCING,
"",,DANSE SUR GLACE,
"",,ORIGINAL DANCE,
"",,DANSE ORIGINALE,
"",,JUDGES DETAILS PER SKATER / NOTATION DÉTAILLÉE DES JUGES,
"",,PALAVELASUN 19 FEB 2006 / DIM 19 FEV 2006,
"",,Total Total Total,Total
Rank,Name,NOC Segment Element Program  Component,Deductions
"",,Code Score Score Score (factored),
"",,= + +,-
1,NAVKA Tatiana / KOSTOMAROV Roman,RUS 61.07 30.39 30.68,0.00
"# Executed",,Base GOE The Judges Panel,Scores
Elements,,Value (in random order),of Panel
1 NtMiSt4+STw4,,8.2 0.71 0 1 1 -1 1 2 1 1 0 0 0 1,8.91
2 CoSp4,,4.7 0.64 2 1 1 0 1 1 2 1 1 1 2 2,5.34
3 CuLi4,,4.0 0.79 1 2 2 1 2 2 2 2 1 2 1 1,4.79
4 DiSt3,,5.5 1.14 1 2 1 1 1 2 1 1 1 1 1 1,6.64
5 RoLi4,,4.0 0.71 1 2 1 2 1 2 2 1 0 2 1 1,4.71
"",,26.4,30.39
Program Components,,Factor,
Skating Skills,,0.80 8.25 8.25 7.75 8.25 7.50 8.00 8.50 7.75 7.75 7.50 8.50 8.25,8.07
Transitions / Linking Footwork / Movement,,0.80 8.00 8.25 7.50 8.25 7.50 8.00 8.25 8.25 7.75 7.50 8.25 8.00,7.96
Performance / Execution,,0.60 8.25 8.50 7.50 8.25 7.50 8.25 8.50 8.25 8.00 7.75 8.25 8.00,8.11
Choreography / Composition,,0.60 8.25 8.50 7.50 8.00 7.50 8.25 8.75 8.25 8.00 7.75 8.25 8.00,8.07
Interpretation / Timing,,1.00 8.00 8.25 8.00 8.00 7.75 8.50 8.50 8.50 8.00 7.50 8.50 8.25,8.14
Judges Total Program Component Score (factored),,,30.68
Deductions:,,Costume & Prop Violation: 0.00 Time Violation: 0.00 Illegal Element / Movement: 0.00,0.00
"",,Interruption in Excess: 0.00 Extra Element: 0.00 Extended Lifts: 0.00,
"",,Falls: 0.00,
"",,Total Total Total,Total
Rank,Name,NOC Segment Element Program  Component,Deductions
"",,Code Score Score Score (factored),
"",,= + +,-
2,BELBIN Tanith / AGOSTO Benjamin,USA 60.53 30.54 29.99,0.00
"# Executed",,Base GOE The Judges Panel,Scores
Elements,,Value (in random order),of Panel
1 DiSt3,,5.5 1.14 0 1 1 0 1 2 1 1 2 1 1 2,6.64
2 CuLi4,,4.0 0.57 1 1 1 1 2 2 1 2 1 2 1 1,4.57
3 CoSp4,,4.7 0.57 2 1 1 1 2 1 1 1 1 1 0 1,5.27
4 NtMiSt4+STw4,,8.2 0.86 0 0 1 1 1 1 1 1 1 2 1 1,9.06
5 RoLi4,,4.0 1.00 2 1 2 2 2 2 2 2 2 2 1 2,5.00
"",,26.4,30.54
Program Components,,Factor,
Skating Skills,,0.80 7.75 7.50 7.75 7.50 8.25 7.75 7.50 7.75 8.25 8.25 7.75 8.00,7.79
Transitions / Linking Footwork / Movement,,0.80 7.50 7.25 7.75 7.50 8.25 7.75 7.50 8.00 8.25 7.75 7.75 8.00,7.75
Performance / Execution,,0.60 8.00 7.25 7.75 7.75 8.25 8.00 8.00 8.00 8.50 8.25 8.00 8.25,8.00
Choreography / Composition,,0.60 7.50 7.50 7.75 7.75 8.25 8.00 7.75 8.25 8.25 7.75 8.00 8.00,7.86
Interpretation / Timing,,1.00 7.75 7.25 8.00 8.00 8.50 8.00 8.00 8.25 8.25 8.00 8.25 8.25,8.04
Judges Total Program Component Score (factored),,,29.99
Deductions:,,Costume & Prop Violation: 0.00 Time Violation: 0.00 Illegal Element / Movement: 0.00,0.00
"",,Interruption in Excess: 0.00 Extra Element: 0.00 Extended Lifts: 0.00,
"",,Falls: 0.00,
FSX030200_77B 1.0,,Report Created SUN 19 FEB 2006 22:45,Page 1/12
"",,FIGURE SKATING,
"",,PATINAGE ARTISTIQUE,
"",,ICE DANCING,
"",,DANSE SUR GLACE,
"",,ORIGINAL DANCE,
"",,DANSE ORIGINALE,
"",,JUDGES DETAILS PER SKATER / NOTATION DÉTAILLÉE DES JUGES,
"",,PALAVELASUN 19 FEB 2006 / DIM 19 FEV 2006,
"",,Total Total Total,Total
Rank,Name,NOC Segment Element Program  Component,Deductions
"",,Code Score Score Score (factored),
"",,= + +,-
3,GRUSHINA Elena / GONCHAROV Ruslan,UKR 59.29 29.22 30.07,0.00
"# Executed",,Base GOE The Judges Panel,Scores
Elements,,Value (in random order),of Panel
1 NtMiSt3+STw4,,7.6 1.00 1 2 1 0 0 1 1 2 1 1 2 2,8.60
2 SlLi4,,4.0 0.71 2 2 2 1 1 1 2 1 1 2 1 1,4.71
3 CoSp4,,4.7 0.43 0 1 1 1 0 1 1 1 1 1 0 1,5.13
4 DiSt3,,5.5 0.57 0 1 1 0 1 1 0 1 0 1 0 1,6.07
5 RoLi4,,4.0 0.71 1 2 1 1 1 2 2 1 0 1 2 2,4.71
"",,25.8,29.22
Program Components,,Factor,
Skating Skills,,0.80 8.00 8.25 7.75 7.75 7.75 7.75 7.75 7.75 7.75 7.50 8.00 8.00,7.82
Transitions / Linking Footwork / Movement,,0.80 7.75 8.25 7.50 7.75 7.50 7.75 7.75 8.25 8.00 7.75 8.00 8.00,7.79
Performance / Execution,,0.60 8.25 8.50 7.75 7.75 7.75 8.25 8.25 8.00 8.25 7.75 8.50 8.00,8.07
Choreography / Composition,,0.60 8.00 8.25 7.50 7.50 7.75 8.00 8.00 8.25 8.25 7.75 8.00 8.25,7.96
Interpretation / Timing,,1.00 7.50 8.25 8.00 7.50 7.75 8.25 8.00 8.50 8.00 7.75 7.75 8.25,7.96
Judges Total Program Component Score (factored),,,30.07
Deductions:,,Costume & Prop Violation: 0.00 Time Violation: 0.00 Illegal Element / Movement: 0.00,0.00
"",,Interruption in Excess: 0.00 Extra Element: 0.00 Extended Lifts: 0.00,
"",,Falls: 0.00,
"",,Total Total Total,Total
Rank,Name,NOC Segment Element Program  Component,Deductions
"",,Code Score Score Score (factored),
"",,= + +,-
4,DELOBEL Isabelle / SCHOENFELDER Olivier,FRA 58.34 28.91 29.43,0.00
"# Executed",,Base GOE The Judges Panel,Scores
Elements,,Value (in random order),of Panel
1 NtMiSt4+STw4,,8.2 0.86 2 0 1 1 1 0 1 1 1 1 1 1,9.06
2 CuLi4,,4.0 0.64 1 1 2 0 2 1 2 2 2 2 2 0,4.64
3 DiSt3,,5.5 0.71 1 0 2 0 1 1 0 1 1 1 1 1,6.21
4 Sp4,,4.0 0.36 0 0 1 1 2 1 0 1 1 1 0 1,4.36
5 RoLi4,,4.0 0.64 1 1 1 2 2 1 1 1 2 2 2 1,4.64
"",,25.7,28.91
Program Components,,Factor,
Skating Skills,,0.80 8.00 7.00 8.00 7.75 8.25 7.50 7.50 7.75 8.25 8.00 7.75 7.75,7.82
Transitions / Linking Footwork / Movement,,0.80 7.75 7.25 7.75 7.75 8.25 7.25 7.50 7.75 8.25 8.25 7.75 7.50,7.68
Performance / Execution,,0.60 8.25 7.00 7.75 7.75 7.75 7.25 7.25 8.00 8.25 7.75 8.00 7.75,7.68
Choreography / Composition,,0.60 8.00 7.25 7.75 8.00 7.75 7.25 7.50 8.25 8.00 7.75 8.00 7.75,7.71
