8
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
5,Christina BEIER / William BEIER,GER,0,28.55,15.1,13.45,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,Ref,Scores of Panel
1,1S1,,1.7,False,0.12,0,0,1,0,1,1,0,0,,1.82
2,1S2,,2.2,False,0.0,-1,0,0,0,0,0,0,0,,2.2
3,1S3,,2.6,False,-0.1,-1,0,-1,0,0,1,0,0,,2.5
4,2S1,,2.5,False,0.14,-1,0,1,0,1,0,0,0,,2.64
5,2S2,,3.0,False,-0.28,-1,-1,0,-1,1,0,0,0,,2.72
6,2S3,,3.5,False,-0.28,-2,0,-1,-1,0,1,0,0,,3.22
,,,15.5,,,,,,,,,,,,15.1
,Program Components,,,,Factor
,Skating Skills ,,,,0.75,4.25,5.5,5.0,5.5,6.0,6.0,5.75,5.75,,5.55
,Timing ,,,,0.75,3.75,4.75,4.75,5.25,5.75,5.25,5.75,5.5,,5.15
,Performance / Execution ,,,,0.5,4.0,5.5,5.25,5.5,6.0,5.25,5.75,5.75,,5.45
,Interpretation ,,,,0.5,4.0,5.25,5.5,5.5,5.75,5.0,5.75,5.75,,5.4
,,,,,,,,,,,,,,,13.45
