ISU GP Internationaux de France de Patinage 2017,,,,
PAIRS SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
1 Evgenia TARASOVA / Vladimir MOROZOV RUS  8  77.84,41.90,36.94,1.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,IJn8f o J9 Ref,,Info
Elements Value,,,Panel,
1 3Tw4  6.60  2.10 3 3 3 3 3,3 3,3 2,8.70,
2 3T  4.30  1.10 1 3 1 2 1,2 1,2 2,5.40,
3 3LoTh  5.00  1.90 3 3 2 3 2,3 1,3 3,6.90,
4 FiDs4  3.50  1.40 2 2 2 2 1,2 2,2 2,4.90,
5 PCoSp4  4.50  1.00 3 2 2 2 2,2 2,1 2,5.50,
6 3Li4  4.50  1.00 2 3 2 2 1,2 2,2 2,5.50,
7 StSq4  3.90  1.10 2 1 1 1 2,2 1,2 2,5.00,
32.30,,,41.90,
Program Components Factor,,,,
Skating Skills  0.80 9.50 9.25 9.00 9.25 9.50,9.50 8.50,9.50 9.25,9.32,
Transitions  0.80 9.25 8.75 8.50 9.00 9.00,9.50 8.00,9.25 9.25,9.00,
Performance  0.80 9.75 9.75 9.00 9.25 9.50,9.50 8.50,9.50 9.50,9.43,
Composition  0.80 9.75 9.50 8.75 9.00 9.00,9.75 8.25,9.50 9.50,9.29,
Interpretation of the Music  0.80 9.50 9.25 8.75 9.00 9.00,9.50 8.00,9.25 9.25,9.14,
Judges Total Program Component Score (factored),,,36.94,
Deductions Time violation: -1.00,,,-1.00,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
2 Vanessa JAMES / Morgan CIPRES FRA  7  73.18,38.47,34.71,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,J8 J9 Ref,,
Elements Value,,,Panel,
1 3Tw3  6.20  1.00 2 3 2 3 1,0 0,2 0,7.20,
2 3S  4.40  1.20 2 3 2 3 1,1 1,1 2,5.60,
3 3Li4  4.50  1.14 3 3 2 2 1,2 3,2 2,5.64,
4 3LzTh  5.50  0.20 1 1 0 2 0,-2 -1,1 0,5.70,
5 FiDs3  3.20  0.90 2 2 2 1 1,0 1,1 1,4.10,
6 StSq4  3.90  1.40 3 2 2 2 2,1 2,2 2,5.30,
7 PCoSp3  4.00  0.93 2 2 3 2 2,1 1,2 2,4.93,
31.70,,,38.47,
Program Components Factor,,,,
Skating Skills  0.80 9.25 9.00 8.50 9.00 8.25,8.50 7.50,8.75 8.50,8.64,
Transitions  0.80 9.25 8.75 8.25 9.00 8.50,8.00 8.00,8.50 8.50,8.50,
Performance  0.80 9.50 9.25 8.75 9.25 8.75,8.50 7.50,8.75 8.75,8.86,
Composition  0.80 9.50 9.50 8.50 9.25 8.25,8.50 7.50,8.50 8.75,8.75,
Interpretation of the Music  0.80 9.50 9.00 8.50 9.25 8.25,8.25 8.00,8.50 8.75,8.64,
Judges Total Program Component Score (factored),,,34.71,
Deductions,,,0.00,
ISU GP Internationaux de France de Patinage 2017,,,,
PAIRS SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
3 Nicole DELLA MONICA / Matteo GUARISE ITA  5  70.65,38.50,32.15,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,IJn8f o J9 Ref,,Info
Elements Value,,,Panel,
1 3S  4.40  0.90 2 1 1 1 2,1 2,0 1,5.30,
