ISU GP Rostelecom Cup 2016,,,,
ICE DANCE FREE DANCEJUDGES DETAILS PER SKATER,,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
1 Ekaterina BOBROVA / Dmitri SOLOVIEV RUS  8  111.76,55.61,56.15,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 JI7n fo,J8 J9 Ref,,Info
Elements Value,,,Panel,
1 SlLi4  4.50  1.37 2 2 3 2 3,3 2,2 2,5.87,
2 STw4  6.60  1.63 3 3 3 3 2,2 2,3 3,8.23,
3 CiSt3  7.10  2.20 2 2 2 2 2,2 3,2 2,9.30,
4 RoLi4  4.50  1.80 3 3 3 3 3,2 3,3 3,6.30,
5 CuLi4  4.50  1.11 1 2 3 1 2,2 2,2 2,5.61,
6 CoSp4  5.60  1.20 2 2 2 1 2,2 2,2 2,6.80,
7 DiSt3  7.10  2.20 2 2 2 2 2,2 3,2 2,9.30,
8 ChSp1  0.70  1.20 1 2 2 1 2,2 2,1 2,1.90,
9 ChLi1  0.70  1.60 2 2 3 1 2,3 3,2 2,2.30,
41.30,,,55.61,
Program Components Factor,,,,
Skating Skills  1.20  9.25  9.50  9.50  8.75  9.25,9.25  9.50,9.25  9.50,9.36,
Transitions  1.20  9.00  9.25  9.25  8.25  9.25,9.00  9.50,8.75  9.00,9.07,
Performance  1.20  9.50  9.75  9.75  9.00  9.50,9.50  9.75,9.25  9.25,9.50,
Composition  1.20  9.75  9.50  9.50  8.75  9.50,9.50  9.75,9.00  9.25,9.43,
Interpretation of the Music / Timing  1.20  9.50  9.50  9.50  8.75  9.50,9.50  9.50,9.00  9.50,9.43,
Judges Total Program Component Score (factored),,,56.15,
Deductions,,,0.00,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
2 Kaitlyn WEAVER / Andrew POJE CAN  10  108.76,54.50,54.26,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,J8 J9 Ref,,
Elements Value,,,Panel,
1 StaLi4  4.50  1.80 3 3 3 3 3,3 3,3 2,6.30,
2 CiSt3  7.10  2.20 2 2 2 3 2,2 2,2 2,9.30,
3 CuLi4  4.50  1.20 1 2 2 3 2,2 2,2 2,5.70,
4 CoSp4  5.60  1.20 2 2 2 2 2,2 1,2 2,6.80,
5 ChSp1  0.70  1.00 1 1 2 2 1,1 2,1 2,1.70,
6 STw4  6.60  0.69 2 1 1 2 1,1 1,-1 1,7.29,
7 DiSt3  7.10  2.04 2 2 2 2 1,2 0,2 2,9.14,
8 SlLi4  4.50  1.37 3 2 3 2 2,2 1,2 3,5.87,
9 ChLi1  0.70  1.70 2 2 3 3 2,3 2,2 3,2.40,
41.30,,,54.50,
Program Components Factor,,,,
Skating Skills  1.20  9.50  9.00  9.00  9.00  8.75,9.00  9.25,8.75  8.50,8.96,
Transitions  1.20  9.00  8.75  8.75  9.00  8.75,8.75  9.00,9.00  8.25,8.86,
Performance  1.20  9.50  9.25  9.50  9.25  9.25,9.25  9.25,9.25  8.50,9.29,
Composition  1.20  9.25  9.00  9.00  9.50  9.00,9.25  9.50,8.75  8.25,9.11,
Interpretation of the Music / Timing  1.20  9.00  9.00  9.25  9.25  9.00,9.00  9.00,8.75  8.25,9.00,
Judges Total Program Component Score (factored),,,54.26,
Deductions,,,0.00,
Music requirements violation: (2 of 10),,,,
ISU GP Rostelecom Cup 2016,,,,
ICE DANCE FREE DANCEJUDGES DETAILS PER SKATER,,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
