ISU GP HomeSense Skate Canada International 2009,,,,,
ICE DANCE ORIGINAL DANCEJUDGES DETAILS PER SKATER,,,,,
Starting Total,Total,,Total,Total,
Rank Name Nation Number Segment,Element,,Program  Component,Deductions,
Score,Score,,Score (factored),,
1 Tessa VIRTUE / Scott MOIR CAN  8  60.57,29.50,,31.07,0.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
1 CiSt3  7.20  1.80 2 2 1 2 2,2 1,,2 2,9.00,
2 SqTw4  6.50  0.20 0 0 -1 0 1,0 2,,1 -1,6.70,
3 CuLi4  5.00  1.00 2 2 2 1 2,2 2,,3 1,6.00,
4 NtMiSt2  6.00  1.80 1 1 2 1 2,2 2,,2 1,7.80,
Info,,,Info,,Info
5 Li+TRANS  0.00  0.00 - - - - -,- -,,- -,0.00,
24.70,,,,29.50,
Program Components Factor,,,,,
Skating Skills  0.80 7.50 7.50 7.75 7.25 7.50,7.25 8.25,,8.00 8.00,7.65,
Linking Footwork / Movement  0.80 8.00 7.75 7.75 7.75 8.25,8.25 8.25,,8.25 7.50,8.10,
Performance  0.60 7.75 8.00 7.75 7.25 8.25,8.75 8.50,,8.50 7.00,8.20,
Choreography  0.60 8.25 8.25 8.00 7.75 8.50,8.75 8.75,,9.50 7.50,8.50,
Interpretation / Timing  1.00 8.25 8.25 8.00 7.50 8.50,8.50 8.75,,9.00 8.00,8.45,
Judges Total Program Component Score (factored),,,,31.07,
Deductions:,,,,0.00,
Starting Total,Total,,Total,Total,
Rank Name Nation Number Segment,Element,,Program  Component,Deductions,
Score,Score,,Score (factored),,
2 Nathalie PECHALAT / Fabian BOURZAT FRA  7  56.05,27.90,,28.15,0.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
1 NtMiSt3  7.00  1.20 1 2 1 1 2,1 1,,1 1,8.20,
2 SlLi4  5.00  0.70 1 1 2 1 1,2 1,,1 2,5.70,
3 CiSt3  7.20  1.20 0 2 1 1 2,1 0,,1 1,8.40,
4 SqTw3  5.70 -0.10 0 0 0 -1 -1,0 -1,,0 0,5.60,
5 Li+TRANS  0.00  0.00 - - - - -,- -,,- -,0.00,
24.90,,,,27.90,
Program Components Factor,,,,,
Skating Skills  0.80 7.25 7.50 8.25 7.75 7.25,7.50 6.75,,7.25 7.00,7.45,
Linking Footwork / Movement  0.80 7.00 7.25 7.00 7.25 7.00,7.25 6.75,,7.00 7.25,7.15,
Performance  0.60 7.50 7.50 8.25 7.50 7.25,7.25 6.75,,7.25 7.50,7.45,
Choreography  0.60 7.75 7.75 7.50 7.50 7.25,7.25 6.75,,7.50 7.50,7.50,
Interpretation / Timing  1.00 7.25 7.50 8.00 7.75 7.50,7.00 7.00,,7.50 7.50,7.50,
Judges Total Program Component Score (factored),,,,28.15,
Deductions:,,,,0.00,
Starting Total,Total,,Total,Total,
Rank Name Nation Number Segment,Element,,Program  Component,Deductions,
Score,Score,,Score (factored),,
3 Emily SAMUELSON / Evan BATES USA  5  51.49,27.40,,24.09,0.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
1 CiSt3  7.20  1.00 1 0 1 1 1,1 1,,1 1,8.20,
2 SlLi4  5.00  0.40 1 1 1 1 0,1 1,,0 0,5.40,
3 SqTw4  6.50  0.30 1 1 1 0 0,1 0,,1 1,6.80,
4 NtMiSt3  7.00  0.00 0 0 1 0 0,1 0,,1 0,7.00,
5 Li+TRANS  0.00  0.00 - - - - -,- -,,- -,0.00,
25.70,,,,27.40,
Program Components Factor,,,,,
Skating Skills  0.80 6.25 6.50 6.50 6.00 6.75,6.50 6.25,,6.50 6.25,6.35,
