12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
9,Kimmie MEISSNER,USA,0,57.25,30.54,26.71,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,SpSq4,,3.4,False,0.57,0,1,0,1,0,1,0,0,1,1,0,1,,3.97
2,3Lz+2T,,7.3,False,1.0,1,1,1,0,1,0,1,1,1,1,1,1,,8.3
3,3F,e,5.5,False,-1.29,-2,-1,-1,-1,-3,-2,-1,-1,-2,-2,-2,-1,,4.21
4,LSp2,,1.8,False,0.29,1,1,0,1,1,1,0,1,0,2,0,1,,2.09
5,CCoSp2,,2.5,False,0.29,1,0,1,1,0,0,0,1,1,1,0,0,,2.79
6,2A,,3.5,False,0.29,0,0,0,1,1,0,0,1,0,1,0,0,,3.79
7,FSSp3,,2.3,False,0.29,0,1,0,1,1,0,0,0,1,1,0,1,,2.59
8,SlSt2,,2.3,False,0.5,1,1,1,1,0,1,0,1,1,1,1,2,,2.8
,,,28.6,,,,,,,,,,,,,,,,30.54
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,7.0,6.75,6.25,6.75,6.5,7.25,6.75,7.0,7.25,7.0,6.5,7.0,,6.82
,Transition / Linking Footwork  ,,,,0.8,6.5,6.0,5.75,6.5,6.25,6.5,6.0,6.5,7.0,6.75,6.0,7.0,,6.39
,Performance / Execution  ,,,,0.8,7.0,6.5,6.5,6.75,6.75,7.25,6.5,6.75,7.0,7.0,6.5,7.25,,6.71
,Choreography / Composition  ,,,,0.8,6.75,6.75,6.5,7.0,6.5,7.0,6.25,6.75,7.25,6.75,6.5,7.25,,6.79
,Interpretation  ,,,,0.8,6.75,6.5,6.25,7.0,6.5,7.25,6.0,6.75,7.25,6.75,6.25,7.25,,6.68
,,,,,,,,,,,,,,,,,,,26.71
