9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
3,Liubov ILYUSHECHKINA / Dylan MOSCOVITCH,CAN,4,67.53,36.4,31.13,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,3Tw2,,5.8,False,1.1,2,1,3,2,2,1,2,0,1,,6.9
2,2T,,1.3,False,-0.57,-3,-3,-3,-3,-3,-2,-3,-3,-2,,0.73
3,3LzTh,,5.5,False,1.2,2,1,2,2,2,1,2,1,2,,6.7
4,BiDs3,,3.2,False,1.0,1,2,2,2,1,2,1,1,1,,4.2
5,5ALi4,,7.5,False,1.2,2,2,3,1,2,1,2,1,2,,8.7
6,FCCoSp4,,3.5,False,0.57,1,1,2,1,0,1,1,1,2,,4.07
7,StSq4,,3.9,False,1.2,1,2,2,2,0,1,2,2,2,,5.1
,,,30.7,,,,,,,,,,,,,36.4
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,7.25,8.0,8.5,7.75,7.0,7.75,8.0,7.5,7.75,,7.71
,Transitions  ,,,,0.8,7.75,7.5,8.75,7.5,7.5,7.5,7.5,7.5,7.5,,7.54
,Performance  ,,,,0.8,7.75,8.0,8.75,8.25,7.25,7.75,8.0,7.75,7.75,,7.89
,Composition  ,,,,0.8,7.5,8.0,8.75,8.0,7.75,7.75,7.5,8.0,8.25,,7.89
,Interpretation of the Music  ,,,,0.8,7.75,8.0,8.5,7.75,7.5,7.75,8.0,8.0,8.0,,7.89
,,,,,,,,,,,,,,,,31.13
