Trophee Eric Bompard,,,,
PAIRS SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
1 Tatiana TOTMIANINA / Maxim MARININ,RUS 66.50 35.10,,31.40,0.00
"# Executed Base",GOE The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 FiDs4 3.5,0.98 1 1 2 1 2 1 2 2,,2 2 - -,4.48
2 3LoTh 5.0,1.12 2 1 2 2 1 2 1 1,,1 2 - -,6.12
3 3T 4.0,0.20 1 0 0 0 1 1 1 0,,0 0 - -,4.20
4 2Tw3 4.0,0.50 1 1 1 1 1 1 1 1,,1 1 - -,4.50
5 3Li3 3.5,0.70 2 2 1 0 2 2 0 1,,1 1 - -,4.20
6 CiSt3 3.1,0.40 1 0 1 1 1 2 1 0,,1 1 - -,3.50
7 FCCoSp2 2.5,0.60 2 1 1 2 1 1 1 1,,1 1 - -,3.10
8 PCoSp4 4.5,0.50 1 1 1 1 2 2 1 1,,1 1 - -,5.00
30.1,,,,35.10
Program Components,Factor,,,
Skating Skills,0.80 8.50 7.75 7.75 8.25 8.00 8.00 8.00 8.00,,7.25 8.25 - -,7.95
Transition / Linking Footwork,0.80 8.25 7.50 7.50 7.75 7.50 7.75 8.25 7.25,,7.50 7.75 - -,7.60
Performance / Execution,0.80 8.25 7.75 8.00 8.00 8.25 7.75 8.50 8.00,,7.50 8.00 - -,7.90
Choreography / Composition,0.80 8.25 7.75 8.00 8.00 7.50 8.00 8.00 7.50,,7.75 8.00 - -,7.90
Interpretation,0.80 8.25 8.00 8.00 8.25 8.00 7.75 8.00 7.50,,7.50 8.25 - -,7.90
Judges Total Program Component Score (factored),,,,31.40
Deductions:,,,,0.00
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
2 Qing PANG / Jian TONG,CHN 62.26 33.18,,29.08,0.00
"# Executed Base",GOE The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 3T 4.0,-0.60 -1 0 -1 -1 -1 0 -1 -1,,0 0 - -,3.40
2 3LoTh 5.0,0.98 1 0 1 2 1 1 2 2,,2 1 - -,5.98
3 FiDs4 3.5,0.70 1 1 1 1 1 2 1 1,,1 1 - -,4.20
4 3Li4 4.0,0.40 1 0 0 2 -1 1 0 1,,1 0 - -,4.40
5 FCCoSp3 3.0,0.40 1 1 0 1 1 1 0 0,,1 0 - -,3.40
6 2Tw3 4.0,0.70 1 1 1 2 1 2 1 1,,2 1 - -,4.70
7 SlSt1 1.8,0.20 1 0 0 0 1 0 0 1,,1 0 - -,2.00
8 PCoSp4 4.5,0.60 2 1 1 2 2 1 2 1,,1 0 - -,5.10
29.8,,,,33.18
Program Components,Factor,,,
Skating Skills,0.80 7.50 7.50 7.00 8.00 7.00 7.50 7.25 7.50,,7.50 7.25 - -,7.50
Transition / Linking Footwork,0.80 7.00 6.75 6.50 7.50 6.00 6.75 7.00 7.25,,7.25 6.75 - -,7.00
Performance / Execution,0.80 7.50 7.25 6.75 7.75 6.50 7.25 7.25 7.25,,7.75 7.00 - -,7.40
Choreography / Composition,0.80 7.25 7.25 6.75 8.00 6.25 7.50 7.50 7.50,,7.50 7.25 - -,7.40
Interpretation,0.80 7.50 7.00 6.75 8.00 6.00 6.75 7.25 6.75,,7.25 7.00 - -,7.05
Judges Total Program Component Score (factored),,,,29.08
Deductions:,,,,0.00
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
3 Valerie MARCOUX / Craig BUNTIN,CAN 58.44 32.16,,26.28,0.00
"# Executed Base",GOE The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 3T 4.0,0.00 0 0 0 0 0 0 0 0,,0 0 - -,4.00
2 3Li3 3.5,0.30 0 0 0 1 1 1 1 1,,1 1 - -,3.80
3 FCCoSp3 3.0,0.30 0 0 1 1 2 1 0 1,,0 0 - -,3.30
4 2Tw3 4.0,0.30 1 1 0 0 2 1 1 1,,0 0 - -,4.30
5 3LoTh 5.0,0.28 0 0 1 1 0 2 1 0,,0 0 - -,5.28
6 PCoSp3 4.0,0.20 0 1 0 0 2 1 0 1,,0 0 - -,4.20
7 SlSt3 3.1,0.40 0 0 1 1 1 1 0 1,,1 0 - -,3.50
8 FiDs4 3.5,0.28 0 1 -1 1 1 1 0 0,,0 0 - -,3.78
30.1,,,,32.16
Program Components,Factor,,,
Skating Skills,0.80 7.00 6.50 6.50 6.25 7.75 6.50 7.50 7.00,,6.50 6.75 - -,6.60
Transition / Linking Footwork,0.80 6.50 6.25 6.25 6.50 8.00 6.00 7.50 6.50,,6.50 6.50 - -,6.40
Performance / Execution,0.80 6.50 6.50 6.75 6.75 7.50 6.50 7.75 6.75,,6.50 6.50 - -,6.60
Choreography / Composition,0.80 6.75 6.75 6.50 6.50 7.50 6.50 7.50 6.75,,6.25 6.50 - -,6.60
Interpretation,0.80 6.75 6.50 6.50 6.75 7.75 6.50 7.75 6.75,,6.75 6.75 - -,6.65
Judges Total Program Component Score (factored),,,,26.28
Deductions:,,,,0.00
Trophee Eric Bompard,,,,
PAIRS SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
4 Rena INOUE / John BALDWIN,USA 53.46 27.58,,25.88,0.00
"# Executed Base",GOE The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
