ISU GP 2017 Skate Canada International,,,,
PAIRS SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,
Starting Total Total,,Total,Total,
Rank Name Nation Number Segment Element,,Program  Component,Deductions,
Score Score,,Score (factored),,
1 Aliona SAVCHENKO / Bruno MASSOT GER  7  77.34  40.74,,36.60,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5 InfJo6 J7",,J8 J9 Ref,,Info
Elements Value,,,Panel,
1 3Tw4  6.60  1.90 2 3 3 3 3 3 3,,2 2,8.50,
2 3ATh  7.70 -1.86 -2 -1 -2 -2 -2 -2 -2,,-1 -2,5.84,
3 3S  4.40  0.10 -1 1 0 1 0 0 0,,-1 2,4.50,
4 FiDs4  3.50  1.50 2 2 2 2 2 3 3,,2 2,5.00,
5 PCoSp4  4.50  1.21 1 2 3 3 2 3 3,,2 2,5.71,
6 StSq4  3.90  1.50 2 1 3 2 2 2 3,,2 2,5.40,
7 3Li4  4.50  1.29 2 2 3 3 3 3 3,,2 2,5.79,
35.10,,,40.74,
Program Components Factor,,,,
Skating Skills  0.80 8.75 8.50 9.00 9.00 9.25 9.00 9.25,,9.00 9.25,9.04,
Transitions  0.80 8.75 8.50 9.25 9.25 8.75 9.00 9.50,,9.25 9.00,9.04,
Performance  0.80 8.75 8.75 9.50 9.50 9.00 9.00 9.25,,9.50 9.00,9.14,
Composition  0.80 9.00 8.50 9.50 9.25 9.00 9.25 9.50,,9.25 9.25,9.21,
Interpretation of the Music  0.80 9.00 8.75 9.50 9.50 9.25 9.25 9.50,,9.50 9.25,9.32,
Judges Total Program Component Score (factored),,,36.60,
Deductions,,,0.00,
Starting Total Total,,Total,Total,
Rank Name Nation Number Segment Element,,Program  Component,Deductions,
Score Score,,Score (factored),,
2 Meagan DUHAMEL / Eric RADFORD CAN  8  73.53  37.44,,36.09,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5 J6 J7",,J8 J9 Ref,,
Elements Value,,,Panel,
1 3Tw3  6.20  1.30 2 2 2 2 2 0 2,,2 1,7.50,
2 2Lz  2.10 -0.64 -2 -2 -2 -3 -3 -2 -1,,-2 -2,1.46,
3 3LzTh  5.50  1.00 1 2 2 1 2 1 2,,1 1,6.50,
4 FiDs4  3.50  1.70 2 3 2 3 3 2 3,,2 2,5.20,
5 3Li4  4.50  1.07 2 3 2 2 2 2 3,,2 2,5.57,
6 PCoSp4  4.50  1.21 2 2 2 3 3 3 3,,1 2,5.71,
7 StSq4  3.90  1.60 2 2 3 2 3 2 3,,1 2,5.50,
30.20,,,37.44,
Program Components Factor,,,,
Skating Skills  0.80 9.00 8.75 9.00 9.00 9.25 8.75 9.25,,9.00 8.75,8.96,
Transitions  0.80 8.75 8.75 9.00 9.25 9.25 8.50 9.50,,9.00 8.75,8.96,
Performance  0.80 9.00 9.00 8.75 9.00 9.00 8.75 9.50,,9.50 8.50,9.00,
Composition  0.80 8.75 8.75 9.25 9.25 9.50 8.50 9.50,,9.25 8.75,9.07,
Interpretation of the Music  0.80 9.00 9.00 9.00 9.00 9.50 9.00 9.50,,9.25 9.00,9.11,
Judges Total Program Component Score (factored),,,36.09,
Deductions,,,0.00,
ISU GP 2017 Skate Canada International,,,,
PAIRS SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,
Starting Total Total,,Total,Total,
Rank Name Nation Number Segment Element,,Program  Component,Deductions,
Score Score,,Score (factored),,
3 Vanessa JAMES / Morgan CIPRES FRA  6  73.04  38.55,,34.49,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5 InfJo6 J7",,J8 J9 Ref,,Info
Elements Value,,,Panel,
