ISU Grand Prix of Figure Skating Final 2014,,,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
1 Elizaveta TUKTAMYSHEVA RUS  5,67.52  35.89,,31.63,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3T+3T  8.20  1.90 3 2 2,3 2 3 3,,3 3,10.10,
2 3Lz  6.00 -1.10 -2 -2 0,-2 -2 -1 -2,,-1 -1,4.90,
3 FSSp4  3.00  0.57 0 1 2,1 1 1 2,,1 1,3.57,
4 StSq4  3.90  1.60 3 2 2,2 2 2 3,,2 3,5.50,
Info,,,Info,,Info
5 2A  3.63 x  0.86 1 1 2,2 1 2 2,,2 2,4.49,
6 LSp3  2.40  0.50 1 1 0,1 1 1 2,,1 1,2.90,
7 CCoSp3p4  3.50  0.93 2 2 1,2 2 2 2,,1 2,4.43,
30.63,,,,35.89,
Program Components Factor,,,,,
Skating Skills  0.80 7.25 7.75 7.50,7.75 8.00 8.00 7.75,,7.75 8.00,7.79,
Transition / Linking Footwork  0.80 7.75 7.25 7.75,7.50 8.00 7.75 7.50,,7.50 7.50,7.61,
Performance / Execution  0.80 8.50 8.00 7.75,8.50 8.00 8.25 8.00,,8.25 8.00,8.14,
Choreography / Composition  0.80 8.25 7.75 7.50,8.00 8.25 8.00 7.75,,7.25 8.25,7.93,
Interpretation  0.80 8.50 7.75 7.75,8.25 8.50 8.25 8.00,,7.50 8.00,8.07,
Judges Total Program Component Score (factored),,,,31.63,
Deductions:,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
2 Julia LIPNITSKAIA RUS  3,66.24  34.58,,31.66,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3Lz+3T  10.10  1.20 1 2 2,2 2 2 2,,1 1,11.30,
2 FCSp4  3.20  0.93 2 2 1,2 3 2 2,,2 1,4.13,
3 StSq3  3.30  1.00 2 2 2,1 2 2 2,,2 2,4.30,
4 2A  3.63 x  0.71 2 2 1,1 2 2 1,,0 1,4.34,
5 3Fe e  4.07 x -1.40 -2 -3 -2,-1 -2 -2 -1,,-3 -2,2.67,
6 LSp4  2.70  1.50 3 3 3,3 3 3 3,,3 3,4.20,
7 CCoSp2p4  2.50  1.14 3 3 2,2 2 2 3,,2 2,3.64,
29.50,,,,34.58,
Program Components Factor,,,,,
Skating Skills  0.80 7.75 8.00 8.00,7.00 8.00 8.00 8.00,,8.00 8.00,7.96,
Transition / Linking Footwork  0.80 7.50 7.50 7.50,7.25 7.25 8.00 7.75,,8.25 7.50,7.57,
Performance / Execution  0.80 8.00 7.50 8.00,7.50 8.50 8.50 8.25,,8.50 8.00,8.11,
Choreography / Composition  0.80 8.00 7.75 8.00,7.25 8.00 8.50 8.00,,8.25 8.00,8.00,
Interpretation  0.80 7.75 8.00 7.75,7.00 7.50 8.25 8.50,,8.50 7.75,7.93,
Judges Total Program Component Score (factored),,,,31.66,
Deductions:,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1e  Wrong edge",,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
3 Elena RADIONOVA RUS  6,63.89  33.63,,31.26,-1.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
