ISU Grand Prix of Figure Skating Final 2014,,,,,
ICE DANCE SHORT DANCEJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
1 Kaitlyn WEAVER / Andrew POJE CAN  5,71.34  35.11,,36.23,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 STw4  6.60  1.29 3 2 2,2 1 3 2,,2 2,7.89,
2 NtMiSt3  7.10  2.20 2 2 2,2 2 3 2,,2 2,9.30,
3 1PD3+kpYYT  5.00  1.11 2 2 1,2 2 2 2,,1 2,6.11,
4 PSt3+kpYYN  5.00  1.20 2 2 2,1 2 2 2,,2 2,6.20,
Info,,,Info,,Info
5 RoLi4  4.50  1.11 3 2 2,2 2 2 1,,2 1,5.61,
28.20,,,,35.11,
Program Components Factor,,,,,
Skating Skills  0.80 9.00 8.75 9.00,9.25 9.00 9.25 8.25,,9.25 8.50,8.96,
Linking Footwork / Movement  0.80 9.00 8.75 8.75,9.00 8.50 9.50 8.00,,9.00 8.50,8.79,
Performance  0.80 9.50 9.25 9.25,9.50 9.00 9.25 8.00,,9.50 8.75,9.21,
Choreography  0.80 9.50 9.25 9.00,9.25 9.25 9.50 8.50,,9.50 8.75,9.21,
Interpretation / Timing  0.80 9.50 9.50 8.75,9.50 8.75 9.25 8.25,,9.00 9.00,9.11,
Judges Total Program Component Score (factored),,,,36.23,
Deductions:,,,,0.00,
REP Jump repetition,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
2 Madison CHOCK / Evan BATES USA  6,65.06  32.03,,34.03,-1.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 SlLi4  4.50  1.46 3 1 3,2 2 3 3,,2 2,5.96,
2 STw3  5.60  1.20 2 1 2,2 2 2 2,,2 2,6.80,
3 1PD2+kpNNY  4.00  1.03 3 1 2,2 1 2 2,,2 1,5.03,
4 PSt2+kpNNY  4.00  0.94 3 1 2,1 1 1 2,,2 2,4.94,
5 NtMiSt3  7.10  2.20 3 1 2,2 2 1 3,,2 2,9.30,
25.20,,,,32.03,
Program Components Factor,,,,,
Skating Skills  0.80 9.25 7.75 8.75,9.00 8.00 7.75 8.75,,8.75 7.75,8.39,
Linking Footwork / Movement  0.80 9.25 7.75 8.50,8.75 7.75 7.50 9.00,,9.00 7.75,8.36,
Performance  0.80 9.00 7.75 9.00,8.75 8.00 8.00 8.75,,8.75 7.75,8.43,
Choreography  0.80 10.00 8.00 9.00,9.25 8.00 8.25 9.25,,9.25 8.50,8.79,
Interpretation / Timing  0.80 10.00 7.75 8.75,9.25 7.75 8.00 9.00,,9.50 7.75,8.57,
Judges Total Program Component Score (factored),,,,34.03,
Deductions: Falls: -1.00,,,,-1.00,
REP Jump repetition,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
3 Maia SHIBUTANI / Alex SHIBUTANI USA  3,63.90  30.56,,33.34,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 STw4  6.60  1.46 2 3 3,3 3 2 2,,2 2,8.06,
2 NtMiSt2  5.60  1.57 1 2 2,3 1 1 2,,1 1,7.17,
3 1PD2+kpNNY  4.00  0.86 0 2 2,3 1 1 2,,1 1,4.86,
4 PSt2+kpYNN  4.00  0.86 0 2 2,2 1 1 2,,1 1,4.86,
5 RoLi4  4.50  1.11 1 2 2,3 2 1 2,,2 2,5.61,
24.70,,,,30.56,
