12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
40,Maria DIKANOVIC,CRO,0,23.88,10.33,14.55,1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,3Lo<,,1.5,False,-0.89,-1,-3,-2,-2,-3,-3,-2,-3,-3,-3,-3,-2,,0.61
2,3S<+COMBO,,1.3,False,-1.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,0.3
3,FCSp2,,2.0,False,0.0,1,0,-1,0,0,0,0,0,0,0,0,-1,,2.0
4,SpSq1,,1.8,False,0.14,1,0,0,0,1,0,1,0,0,0,0,-1,,1.94
5,2A<,,0.8,False,-0.49,-3,-3,-2,-2,-3,-3,-3,-2,-3,-3,-3,-2,,0.31
6,LSp1,,1.5,False,-0.17,-1,-1,0,-1,0,-2,0,-1,0,0,0,-1,,1.33
7,CiSt1,,1.8,False,0.14,1,0,0,0,1,0,0,0,1,0,0,0,,1.94
8,CCoSp2,,2.5,False,-0.6,0,-2,-2,-2,-2,-2,-3,-2,-2,-2,-2,-2,,1.9
9,USp1*,*,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
,,,13.2,,,,,,,,,,,,,,,,10.33
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,3.5,3.5,3.5,4.25,4.25,3.5,3.75,3.75,3.75,4.5,3.75,3.5,,3.64
,Transition / Linking Footwork  ,,,,0.8,3.75,3.25,3.0,4.0,4.75,3.0,3.25,3.25,3.5,4.25,4.0,4.0,,3.57
,Performance / Execution  ,,,,0.8,4.0,3.5,3.25,4.0,4.75,3.5,3.75,3.75,4.0,4.5,4.25,3.5,,3.82
,Choreography / Composition  ,,,,0.8,4.0,3.25,3.0,4.25,5.0,3.0,3.75,3.5,3.75,4.25,3.75,3.0,,3.57
,Interpretation  ,,,,0.8,4.0,3.25,3.5,4.0,5.25,3.5,3.5,3.25,3.75,4.5,3.75,3.0,,3.57
,,,,,,,,,,,,,,,,,,,14.55
Deduction,Falls,-1.0
