ISU World Figure Skating Championships 2016,,,,,,
ICE DANCE FREE DANCEJUDGES DETAILS PER SKATER,,,,,,
Starting,Total Total,,,Total,Total,
Rank Name Nation Number,Segment Element,,,Program  Component,Deductions,
"",Score Score,,,Score (factored),,
1 Gabriella PAPADAKIS / Guillaume CIZERON FRA  19,118.17  59.38,,,58.79,0.00,
"# Executed Base GOE",The Judges Panel,,,,Ref Scores,
Elements Value,(in random order),,,,of Panel,
1 StaLi4  4.50  1.80 3 3 3,3 3 3 3,,,3 3,6.30,
2 STw4  6.60  1.63 2 2 3,3 3 3 3,,,2 3,8.23,
3 CiSt4  8.60  2.04 3 2 2,1 2 2 1,,,1 3,10.64,
4 SlLi4  4.50  1.80 3 3 3,3 3 3 3,,,3 3,6.30,
"",Info,,,,,Info
5 CoSp4  5.60  1.80 3 3 3,3 3 3 3,,,2 3,7.40,
6 DiSt4  8.60  3.30 3 3 3,3 3 3 2,,,3 3,11.90,
7 RoLi4  4.50  1.80 3 3 3,3 3 3 3,,,2 3,6.30,
8 ChLi1  0.60  1.71 3 2 3,3 3 3 3,,,3 2,2.31,
43.50,,,,,59.38,
Program Components Factor,,,,,,
Skating Skills  1.20 9.75 9.50 9.50,9.50 9.75 9.75 9.75,,,9.50 10.00,9.64,
Linking Footwork / Movement  1.20 9.75 9.50 9.50,9.50 9.75 9.50 9.75,,,9.50 9.50,9.57,
Performance  1.20 10.00 9.75 10.00,10.00 9.75 10.00 10.00,,,9.75 10.00,9.93,
Choreography  1.20 10.00 9.75 9.75,10.00 10.00 9.75 10.00,,,9.50 10.00,9.89,
Interpretation / Timing  1.20 10.00 9.75 10.00,10.00 10.00 10.00 10.00,,,9.75 10.00,9.96,
Judges Total Program Component Score (factored),,,,,58.79,
Deductions:,,,,,0.00,
Starting,Total Total,,,Total,Total,
Rank Name Nation Number,Segment Element,,,Program  Component,Deductions,
"",Score Score,,,Score (factored),,
2 Maia SHIBUTANI / Alex SHIBUTANI USA  20,113.73  57.55,,,56.18,0.00,
"# Executed Base GOE",The Judges Panel,,,,Ref Scores,
Elements Value,(in random order),,,,of Panel,
1 CuLi4  4.50  1.54 3 2 2,3 2 3 3,,,2 3,6.04,
2 CoSp4  5.60  1.80 3 3 2,3 3 3 3,,,3 3,7.40,
3 SlLi4  4.50  1.29 2 2 2,3 2 2 2,,,2 3,5.79,
4 CiSt4  8.60  2.20 2 2 2,2 2 2 2,,,2 3,10.80,
5 STw4  6.60  1.71 3 3 3,3 2 3 2,,,3 3,8.31,
6 RoLi4  4.50  1.71 3 3 2,3 3 3 2,,,3 3,6.21,
7 DiSt4  8.60  2.51 3 3 2,3 2 2 2,,,2 2,11.11,
8 ChLi1  0.60  1.29 3 2 0,2 2 2 2,,,2 3,1.89,
43.50,,,,,57.55,
Program Components Factor,,,,,,
Skating Skills  1.20 9.75 9.50 9.00,9.25 9.00 9.00 8.75,,,9.25 9.75,9.25,
Linking Footwork / Movement  1.20 9.50 9.25 9.00,9.00 9.00 8.75 8.75,,,9.25 9.75,9.11,
Performance  1.20 9.75 9.50 9.00,9.50 9.25 9.50 9.25,,,9.50 10.00,9.46,
Choreography  1.20 9.50 9.50 9.50,9.75 9.25 9.00 9.50,,,9.25 10.00,9.46,
Interpretation / Timing  1.20 9.50 9.50 9.75,9.50 9.00 9.25 9.75,,,9.50 10.00,9.54,
Judges Total Program Component Score (factored),,,,,56.18,
Deductions:,,,,,0.00,
ISU World Figure Skating Championships 2016,,,,,,
ICE DANCE FREE DANCEJUDGES DETAILS PER SKATER,,,,,,
Starting,Total Total,,,Total,Total,
Rank Name Nation Number,Segment Element,,,Program  Component,Deductions,
"",Score Score,,,Score (factored),,
