ISU World Figure Skating Championships 2016,,,,,,
MEN SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,,
Starting,Total Total,,,Total,Total,
Rank Name Nation Number,Segment Element,,,Program  Component,Deductions,
"",Score Score,,,Score (factored),,
1 Yuzuru HANYU JPN  29,110.56  61.52,,,49.04,0.00,
"# Executed Base GOE",The Judges Panel,,,,Ref Scores,
Elements Value,(in random order),,,,of Panel,
1 4S  10.50  3.00 3 3 3,2 3 3 3,,,3 3,13.50,
2 4T+3T  14.60  2.86 3 3 2,1 3 3 3,,,3 3,17.46,
3 FCSp4  3.20  1.07 2 2 2,2 2 2 3,,,3 2,4.27,
4 3A  9.35 x  3.00 3 3 3,3 3 3 3,,,3 3,12.35,
"",Info,,,,,Info
5 CSSp4  3.00  1.43 3 3 3,2 3 3 3,,,3 2,4.43,
6 StSq3  3.30  1.50 3 3 3,3 3 3 3,,,3 3,4.80,
7 CCoSp3p4  3.50  1.21 2 2 2,2 3 2 3,,,3 3,4.71,
47.45,,,,,61.52,
Program Components Factor,,,,,,
Skating Skills  1.00 9.75 10.00 9.75,9.50 10.00 10.00 10.00,,,9.75 10.00,9.89,
Transition / Linking Footwork  1.00 9.75 9.75 9.50,9.50 9.50 9.75 9.75,,,9.50 9.50,9.61,
Performance / Execution  1.00 10.00 10.00 10.00,9.75 10.00 10.00 10.00,,,9.75 9.75,9.93,
Choreography / Composition  1.00 10.00 10.00 9.75,9.50 9.75 9.50 10.00,,,9.75 9.75,9.79,
Interpretation  1.00 10.00 9.75 10.00,9.50 9.75 9.75 10.00,,,9.75 9.75,9.82,
Judges Total Program Component Score (factored),,,,,49.04,
Deductions:,,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
Starting,Total Total,,,Total,Total,
Rank Name Nation Number,Segment Element,,,Program  Component,Deductions,
"",Score Score,,,Score (factored),,
2 Javier FERNANDEZ ESP  26,98.52  53.06,,,46.46,-1.00,
"# Executed Base GOE",The Judges Panel,,,,Ref Scores,
Elements Value,(in random order),,,,of Panel,
1 4T+3T  14.60  2.29 3 1 3,2 1 3 2,,,2 3,16.89,
2 4S  10.50 -3.54 -2 -3 -2,-3 -3 -2 -3,,,-3 -3,6.96,
3 FUSp4  2.90  0.93 2 1 2,1 2 2 2,,,2 2,3.83,
4 3A  9.35 x  2.57 3 2 3,2 2 3 2,,,3 3,11.92,
5 CCoSp3p4  3.50  0.93 2 1 2,1 2 3 2,,,2 2,4.43,
6 CSSp3  2.60  0.93 2 1 2,2 1 2 2,,,2 2,3.53,
7 StSq4  3.90  1.60 3 2 2,3 2 3 2,,,1 2,5.50,
47.35,,,,,53.06,
Program Components Factor,,,,,,
Skating Skills  1.00 9.25 9.25 9.25,9.00 8.75 9.25 9.25,,,8.75 9.25,9.14,
Transition / Linking Footwork  1.00 9.25 9.00 9.50,9.25 9.00 9.25 9.00,,,9.00 9.50,9.18,
Performance / Execution  1.00 9.50 9.00 9.75,9.00 8.75 9.50 9.25,,,8.75 9.50,9.21,
Choreography / Composition  1.00 10.00 9.50 9.75,9.50 9.00 9.75 9.50,,,9.00 9.50,9.50,
Interpretation  1.00 9.75 9.25 9.50,9.25 9.00 9.75 9.50,,,9.25 9.50,9.43,
Judges Total Program Component Score (factored),,,,,46.46,
Deductions: Falls: -1.00,,,,,-1.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
ISU World Figure Skating Championships 2016,,,,,,
MEN SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,,
Starting,Total Total,,,Total,Total,
Rank Name Nation Number,Segment Element,,,Program  Component,Deductions,
"",Score Score,,,Score (factored),,
3 Patrick CHAN CAN  28,94.84  48.63,,,47.21,-1.00,
