ISU GP 2015 Progressive Skate America,,,,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,,
Starting,Total Total,,,Total,Total,
Rank Name Nation Number,Segment Element,,,Program  Component,Deductions,
"",Score Score,,,Score (factored),,
1 Evgenia MEDVEDEVA RUS  9,70.92  39.66,,,31.26,0.00,
"# Executed Base GOE",The Judges Panel,,,,Ref Scores,
Elements Value,(in random order),,,,of Panel,
1 CCoSp3p4  3.50  0.79 1 2 3,2 1 1 1,,,2 2,4.29,
2 StSq4  3.90  1.20 2 1 2,2 2 2 2,,,1 1,5.10,
3 3F+3T  10.56 x  1.10 0 2 2,2 1 2 1,,,1 2,11.66,
4 2A  3.63 x  0.57 0 1 2,1 1 2 1,,,1 1,4.20,
"",Info,,,,,Info
5 3Lo  5.61 x  0.90 1 1 2,2 1 2 1,,,1 1,6.51,
6 FCSp4  3.20  0.93 2 2 2,2 2 1 2,,,2 1,4.13,
7 LSp4  2.70  1.07 2 2 3,2 2 2 3,,,2 2,3.77,
33.10,,,,,39.66,
Program Components Factor,,,,,,
Skating Skills  0.80 7.50 8.75 8.00,8.25 7.50 8.25 7.00,,,7.50 7.50,7.79,
Transition / Linking Footwork  0.80 7.25 8.75 8.00,8.00 7.25 7.75 7.00,,,7.25 7.50,7.57,
Performance / Execution  0.80 7.75 9.00 8.25,8.25 7.50 8.25 7.75,,,7.50 7.75,7.93,
Choreography / Composition  0.80 7.50 9.00 8.25,8.25 7.50 8.00 7.25,,,7.25 8.00,7.82,
Interpretation  0.80 7.75 9.00 8.50,8.25 7.75 8.25 7.50,,,7.25 7.75,7.96,
Judges Total Program Component Score (factored),,,,,31.26,
Deductions:,,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
Starting,Total Total,,,Total,Total,
Rank Name Nation Number,Segment Element,,,Program  Component,Deductions,
"",Score Score,,,Score (factored),,
2 Gracie GOLD USA  11,65.39  32.14,,,33.25,0.00,
"# Executed Base GOE",The Judges Panel,,,,Ref Scores,
Elements Value,(in random order),,,,of Panel,
1 3Lz+3T  10.30  1.30 2 1 2,3 2 2 2,,,2 1,11.60,
2 LSp4  2.70  1.00 2 2 2,2 2 2 2,,,2 1,3.70,
3 FCSp4  3.20  0.71 1 1 2,2 2 1 1,,,2 1,3.91,
4 2F* *  0.00 x  0.00 - - -,- - - -,,,- -,0.00,
5 2A  3.63 x  0.50 1 1 1,1 1 1 1,,,1 1,4.13,
6 StSq4  3.90  1.40 1 2 3,2 2 2 2,,,2 2,5.30,
7 CCoSp2p3  2.50  1.00 1 2 2,2 2 2 2,,,2 2,3.50,
26.23,,,,,32.14,
Program Components Factor,,,,,,
Skating Skills  0.80 8.50 8.00 9.25,8.25 8.00 8.00 8.25,,,8.75 8.00,8.25,
Transition / Linking Footwork  0.80 8.00 7.75 9.00,8.25 8.00 7.75 8.00,,,8.50 7.50,8.04,
Performance / Execution  0.80 8.25 8.00 8.75,8.75 8.50 8.00 8.25,,,8.75 8.25,8.39,
Choreography / Composition  0.80 8.50 8.00 9.50,8.75 8.50 8.00 8.50,,,8.75 7.75,8.43,
Interpretation  0.80 8.25 8.25 9.50,8.75 8.50 8.25 8.50,,,8.75 7.75,8.46,
Judges Total Program Component Score (factored),,,,,33.25,
Deductions:,,,,,0.00,
"*  Invalid elementx  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
ISU GP 2015 Progressive Skate America,,,,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,,
Starting,Total Total,,,Total,Total,
Rank Name Nation Number,Segment Element,,,Program  Component,Deductions,
"",Score Score,,,Score (factored),,
3 Satoko MIYAHARA JPN  12,65.12  33.14,,,31.98,0.00,
