9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
9,Rachel TIBBETTS / Collin BRUBAKER,USA,4,36.88,18.92,18.96,-1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,GW2Se2,,6.0,False,-0.43,1,-1,-1,-1,-1,-1,-1,0,-1,,5.57
2,GW1Se2,,4.0,False,-0.79,0,-2,-1,-2,-1,-2,-2,-1,-2,,3.21
3,RoLi1,,1.5,False,0.57,1,1,1,2,1,0,1,1,2,,2.07
4,NtMiSt1,,3.5,False,0.0,0,-1,0,0,0,0,0,0,0,,3.5
5,STw3,,5.0,False,-0.43,0,-1,-2,-1,-1,-1,0,-1,-1,,4.57
,,,20.0,,,,,,,,,,,,,18.92
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,5.0,4.75,5.0,6.25,4.5,5.25,4.75,5.5,4.25,,4.96
,Linking Footwork / Movement  ,,,,0.7,4.75,4.5,5.0,6.0,4.0,4.5,4.75,5.25,4.0,,4.68
,Performance  ,,,,0.7,5.25,4.75,5.0,5.5,4.25,4.75,5.0,5.5,4.25,,4.93
,Choreography  ,,,,0.8,5.0,4.75,4.75,6.0,4.5,5.0,5.0,5.5,4.5,,4.93
,Interpretation / Timing  ,,,,1.0,4.5,4.75,3.75,5.25,3.75,3.25,4.5,5.0,4.0,,4.32
,,,,,,,,,,,,,,,,18.96
Deduction, Extended lifts,-1.0
