8
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
4,Pernelle CARRON / Lloyd JONES,FRA,5,53.36,27.42,25.94,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,Ref,Scores of Panel
1,STw4,,6.0,False,0.0,0,0,0,0,0,0,0,0,,6.0
2,GW1Se4,,6.0,False,0.0,0,1,0,0,0,0,0,0,,6.0
3,GW2Se3,,7.0,False,0.08,0,1,0,0,0,0,1,0,,7.08
4,RoLi4,,4.0,False,0.42,1,2,0,1,1,0,1,1,,4.42
5,NtMiSt1,,3.5,False,0.42,1,1,1,0,1,0,2,1,,3.92
6,Li+TRANS,,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
,,,26.5,,,,,,,,,,,,27.42
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,6.75,6.5,6.5,6.5,6.25,6.5,6.75,6.0,,6.5
,Linking Footwork / Movement  ,,,,0.7,6.5,6.75,6.5,6.25,6.25,6.25,6.5,5.5,,6.38
,Performance  ,,,,0.7,6.75,6.5,6.25,7.0,6.0,6.25,6.5,5.75,,6.38
,Choreography  ,,,,0.8,7.0,7.0,6.75,6.75,6.25,6.5,6.75,6.0,,6.67
,Interpretation / Timing  ,,,,1.0,7.25,6.75,6.5,6.5,6.25,6.25,6.5,6.0,,6.46
,,,,,,,,,,,,,,,25.94
