9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
22,Michael Christian MARTINEZ,PHI,12,67.03,35.38,32.65,-1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,3A,,8.5,False,-3.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,,5.5
2,3Lz+3T,,10.1,False,0.0,-1,0,0,0,0,0,1,0,0,,10.1
3,CCoSp3p4,,3.5,False,1.0,2,2,3,1,2,2,1,3,2,,4.5
4,CCSp3,,2.8,False,0.71,2,2,2,1,1,1,2,1,1,,3.51
5,3Lo,,5.61,True,0.1,-1,0,0,0,0,1,0,1,0,,5.71
6,FSSp2,,2.3,False,-0.04,0,-1,0,0,0,0,1,-2,0,,2.26
7,StSq3,,3.3,False,0.5,1,0,1,1,0,2,1,1,2,,3.8
,,,36.11,,,,,,,,,,,,,35.38
,Program Components,,,,Factor
,Skating Skills  ,,,,1.0,6.25,6.5,6.75,6.75,6.0,6.25,6.5,6.0,6.75,,6.43
,Transition / Linking Footwork  ,,,,1.0,6.0,6.25,6.25,6.5,6.75,6.25,6.25,6.0,6.5,,6.29
,Performance / Execution  ,,,,1.0,6.0,6.5,6.5,6.5,6.75,6.75,6.75,6.5,6.75,,6.61
,Choreography / Composition  ,,,,1.0,6.25,6.5,6.5,6.75,6.75,6.75,6.5,6.25,6.75,,6.57
,Interpretation  ,,,,1.0,7.0,6.75,6.5,6.75,7.0,7.25,6.5,6.75,6.5,,6.75
,,,,,,,,,,,,,,,,32.65
Deduction,Falls,-1.0
