9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
7,Alena LEONOVA,RUS,2,97.45,48.43,51.02,-2.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,3Lz,e,6.0,False,-2.1,-3,-3,-3,-3,-2,-3,-3,-3,-3,,3.9
2,3T+1Lo+2S,,6.0,False,0.0,0,0,0,0,0,0,0,0,1,,6.0
3,3Lo,,5.1,False,-0.3,-1,0,-1,-1,0,-1,0,0,0,,4.8
4,FSSp4,,3.0,False,0.36,0,1,1,1,0,1,0,1,1,,3.36
5,3F,,5.3,False,-1.4,-2,-2,-2,-2,-2,-2,-2,-2,-2,,3.9
6,CCoSp4,,3.5,False,0.0,0,0,0,0,0,0,0,0,1,,3.5
7,ChSp1,,2.0,False,1.0,1,1,1,1,1,1,1,0,1,,3.0
8,2A+3T<,<,6.82,True,-1.5,-3,-3,-3,-3,-3,-3,-3,-3,-3,,5.32
9,2A,,3.63,True,0.29,1,0,1,0,1,0,0,1,1,,3.92
10,3F+SEQ,,4.66,True,-1.3,-2,-2,-2,-1,-2,-2,-1,-2,-2,,3.36
11,SlSt3,,3.3,False,0.36,1,0,0,1,1,1,0,1,1,,3.66
12,FCCoSp4,,3.5,False,0.21,0,0,1,0,0,1,0,1,1,,3.71
,,,52.81,,,,,,,,,,,,,48.43
,Program Components,,,,Factor
,Skating Skills  ,,,,1.6,6.75,5.5,6.0,6.75,7.0,6.75,6.25,6.75,6.5,,6.54
,Transition / Linking Footwork  ,,,,1.6,6.25,5.5,5.25,6.25,6.75,6.5,6.0,6.75,6.5,,6.25
,Performance / Execution  ,,,,1.6,6.25,5.0,6.0,6.25,7.25,6.5,6.0,6.5,6.25,,6.25
,Choreography / Composition  ,,,,1.6,7.0,6.0,5.5,6.5,7.25,6.5,6.25,6.5,6.5,,6.46
,Interpretation  ,,,,1.6,6.5,5.75,5.5,6.5,7.5,6.75,6.25,6.5,6.5,,6.39
,,,,,,,,,,,,,,,,51.02
Deduction, Falls,-2.0
