9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
5,Aliona SAVCHENKO / Robin SZOLKOWY,GER,8,59.45,29.48,30.97,-1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,3ATh,,7.5,False,-3.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,,4.5
2,3LzTw1,,5.0,False,-1.0,-2,-1,-1,-1,-2,-2,-2,-1,-1,,4.0
3,3T,,4.1,False,-0.7,-1,-2,-1,0,-2,1,-1,-1,-1,,3.4
4,3Li4,,4.0,False,0.71,2,2,1,1,1,2,2,0,1,,4.71
5,PCoSp2,,3.5,False,0.57,2,2,1,0,1,1,1,1,1,,4.07
6,FiDs3,,3.2,False,0.8,2,1,1,1,0,2,1,1,1,,4.0
7,SlSt4,,3.9,False,0.9,2,1,2,1,2,1,1,0,1,,4.8
,,,31.2,,,,,,,,,,,,,29.48
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,8.25,7.75,8.25,8.0,8.25,8.0,7.5,7.5,8.0,,7.96
,Transition / Linking Footwork  ,,,,0.8,7.5,7.5,7.75,7.25,8.0,8.0,7.25,6.75,7.75,,7.57
,Performance / Execution  ,,,,0.8,7.75,7.5,8.0,7.25,8.25,7.0,7.25,6.0,7.5,,7.46
,Choreography / Composition  ,,,,0.8,7.75,7.75,8.25,7.75,9.0,8.0,8.0,6.5,7.75,,7.89
,Interpretation  ,,,,0.8,8.0,7.5,8.0,7.5,8.5,8.0,8.0,6.75,7.75,,7.82
,,,,,,,,,,,,,,,,30.97
Deduction,Falls,-1.0
