9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
4,Laurine LECAVELIER,FRA,20,124.29,64.09,61.2,1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,3Lz+3T,,10.3,False,0.9,1,2,1,1,2,1,1,2,1,,11.2
2,3F,,5.3,False,0.6,0,1,0,1,1,1,1,2,1,,5.9
3,2A+3T,,7.6,False,-0.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,,6.9
4,FCSp4,,3.2,False,0.86,2,2,1,2,2,2,1,2,1,,4.06
5,ChSq1,,2.0,False,1.2,2,1,1,1,2,2,2,2,2,,3.2
6,LSp3,,2.4,False,0.5,1,1,0,1,1,1,1,1,1,,2.9
7,3S,,4.84,True,0.8,1,2,1,1,2,0,1,1,1,,5.64
8,3Lo,,5.61,True,-1.4,-2,-2,-2,-2,-2,-2,-2,-2,-2,,4.21
9,3Lz+1Lo+2S,,8.58,True,0.0,0,0,0,0,0,0,0,0,0,,8.58
10,CCoSp3,,3.0,False,0.43,0,1,1,1,2,1,1,0,1,,3.43
11,StSq3,,3.3,False,0.64,1,1,1,2,3,1,1,1,2,,3.94
12,2A,,3.63,True,0.5,1,1,0,1,1,1,1,2,1,,4.13
,,,59.76,,,,,,,,,,,,,64.09
,Program Components,,,,Factor
,Skating Skills  ,,,,1.6,7.25,7.75,7.5,7.5,8.0,7.5,7.75,7.75,7.75,,7.64
,Transitions  ,,,,1.6,6.75,7.25,7.25,7.25,7.75,7.25,7.0,5.75,7.0,,7.11
,Performance  ,,,,1.6,7.5,8.0,8.0,7.75,8.75,7.75,8.0,8.0,8.0,,7.93
,Composition  ,,,,1.6,7.0,7.5,7.5,7.5,8.5,8.0,8.0,7.25,7.75,,7.64
,Interpretation of the Music  ,,,,1.6,7.0,8.25,8.0,7.75,8.5,7.75,8.25,7.5,8.0,,7.93
,,,,,,,,,,,,,,,,61.2
Deduction,Deductions Time violation,-1.0
