ISU World Figure Skating Championships 2012,,,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
1 Alena LEONOVA RUS  20,64.61  34.64,,29.97,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3T+3T  8.20  1.50 2 3 2,3 2 2 1,,2 2,9.70,
2 3F  5.30  0.20 0 0 0,2 -1 0 0,,1 1,5.50,
3 2A  3.30  0.64 1 2 1,2 2 1 0,,1 1,3.94,
4 LSp4  2.70  0.50 1 1 1,1 1 1 0,,1 1,3.20,
Info,,,Info,,Info
5 SlSt4  3.90  1.40 2 2 3,3 2 2 1,,2 1,5.30,
6 FSSp4  3.00  0.21 0 1 0,2 1 1 0,,0 0,3.21,
7 CCoSp4  3.50  0.29 0 1 1,2 0 0 0,,1 1,3.79,
29.90,,,,34.64,
Program Components Factor,,,,,
Skating Skills  0.80 7.25 9.00 7.25,7.50 7.00 7.50 7.00,,7.00 7.50,7.29,
Transition / Linking Footwork  0.80 7.00 8.50 7.00,7.75 7.50 7.00 6.75,,6.50 6.50,7.07,
Performance / Execution  0.80 7.25 9.00 7.50,8.25 7.75 7.50 6.75,,7.25 8.00,7.64,
Choreography / Composition  0.80 7.50 9.00 8.00,7.75 7.50 7.25 7.25,,7.25 7.75,7.57,
Interpretation  0.80 7.50 9.00 8.50,8.25 7.75 7.75 7.50,,7.50 8.00,7.89,
Judges Total Program Component Score (factored),,,,29.97,
Deductions:,,,,0.00,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
2 Kanako MURAKAMI JPN  27,62.67  34.61,,28.06,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3T+3T  8.20  1.00 2 1 1,1 2 1 2,,2 1,9.20,
2 3F  5.30  0.40 0 0 1,-1 2 0 0,,2 1,5.70,
3 FSSp4  3.00  0.20 1 -1 0,2 1 1 -1,,1 -1,3.20,
4 LSp4  2.70  0.43 1 1 0,1 1 0 1,,1 1,3.13,
5 2A  3.30  0.79 1 2 1,2 2 1 0,,2 2,4.09,
6 SlSt4  3.90  1.10 2 1 2,2 2 1 1,,2 1,5.00,
7 CCoSp4  3.50  0.79 2 2 1,2 3 1 1,,2 1,4.29,
29.90,,,,34.61,
Program Components Factor,,,,,
Skating Skills  0.80 7.25 7.25 7.25,7.25 7.50 7.25 6.50,,7.00 7.00,7.18,
Transition / Linking Footwork  0.80 7.00 6.75 6.50,6.75 7.25 6.75 6.00,,7.00 6.50,6.75,
Performance / Execution  0.80 7.50 7.25 6.75,7.00 8.00 7.00 6.25,,7.25 6.75,7.07,
Choreography / Composition  0.80 7.00 7.25 6.75,7.00 7.75 7.00 6.25,,7.25 6.75,7.00,
Interpretation  0.80 7.50 7.25 7.00,7.25 8.00 6.75 6.00,,7.00 6.75,7.07,
Judges Total Program Component Score (factored),,,,28.06,
Deductions:,,,,0.00,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
3 Carolina KOSTNER ITA  28,61.00  30.26,,30.74,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3T+3T  8.20  1.30 2 1 2,2 2 3 2,,2 1,9.50,
2 2Lo  1.80 -0.90 -3 -3 -3,-3 -3 -3 -3,,-3 -3,0.90,
3 FCSp4  3.20  0.64 2 1 1,2 1 2 1,,1 0,3.84,
