ISU World Figure Skating Championships 2012,,,,,
MEN SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
1 Patrick CHAN CAN  19,89.41  46.24,,43.17,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 4T  10.30 -0.86 -1 0 0,-1 -1 -1 -1,,-2 -1,9.44,
2 3A  8.50  1.29 1 2 0,2 1 1 1,,2 1,9.79,
3 CCoSp3  3.00  1.00 3 2 2,2 2 2 1,,2 2,4.00,
4 3Lz+3T  10.10  1.20 2 1 0,2 2 2 2,,2 1,11.30,
Info,,,Info,,Info
5 FSSp4  3.00  0.93 2 2 2,2 2 2 1,,1 2,3.93,
6 CCSp4  3.20  0.71 2 1 1,2 2 2 1,,1 1,3.91,
7 SlSt3  3.30  0.57 2 0 2,1 1 1 0,,1 2,3.87,
41.40,,,,46.24,
Program Components Factor,,,,,
Skating Skills  1.00 9.25 8.00 8.75,9.25 8.50 8.75 8.50,,8.75 9.00,8.79,
Transition / Linking Footwork  1.00 9.00 7.25 8.50,9.00 8.25 8.00 8.00,,7.75 8.75,8.32,
Performance / Execution  1.00 9.00 8.00 8.75,9.00 8.50 8.75 8.00,,9.00 9.00,8.71,
Choreography / Composition  1.00 9.25 7.75 8.50,9.25 8.75 8.50 8.25,,8.50 8.75,8.64,
Interpretation  1.00 9.25 7.75 8.75,9.00 8.75 8.50 8.25,,9.00 8.75,8.71,
Judges Total Program Component Score (factored),,,,43.17,
Deductions:,,,,0.00,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
2 Michal BREZINA CZE  21,87.67  48.70,,38.97,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3A  8.50  1.29 2 1 1,1 1 0 2,,1 2,9.79,
2 3F+3T  9.40  1.30 2 2 3,1 2 1 2,,2 2,10.70,
3 4S  10.50  1.14 3 -1 1,1 1 1 1,,2 1,11.64,
4 FSSp4  3.00  0.71 2 1 2,2 2 1 1,,1 1,3.71,
5 CCSp4  3.20  0.50 1 1 1,1 2 1 1,,1 0,3.70,
6 SlSt4  3.90  1.40 2 2 2,2 2 2 3,,2 1,5.30,
7 CCoSp4  3.50  0.36 1 1 1,1 2 0 0,,1 0,3.86,
42.00,,,,48.70,
Program Components Factor,,,,,
Skating Skills  1.00 8.25 7.50 8.25,8.00 8.50 7.75 8.00,,8.00 7.00,7.96,
Transition / Linking Footwork  1.00 8.00 7.00 8.00,7.75 8.00 6.75 7.50,,7.50 6.50,7.50,
Performance / Execution  1.00 8.25 7.25 8.50,7.75 8.50 7.00 7.75,,8.00 7.00,7.79,
Choreography / Composition  1.00 8.25 7.50 8.00,8.00 8.50 7.00 8.00,,7.75 6.75,7.79,
Interpretation  1.00 8.25 7.25 8.50,8.00 8.50 7.25 8.50,,7.75 6.75,7.93,
Judges Total Program Component Score (factored),,,,38.97,
Deductions:,,,,0.00,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
3 Daisuke TAKAHASHI JPN  22,85.72  43.43,,42.29,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 4T+3T<< <<  11.60 -2.86 -3 -3 -2,-2 -3 -3 -3,,-3 -3,8.74,
2 3A  8.50  1.43 1 1 2,1 2 2 1,,1 2,9.93,
3 FSSp4  3.00  0.71 1 1 2,2 3 2 1,,1 1,3.71,
