MasterCard Skate Canada International,,,
ICE DANCING FREE DANCEJUDGES DETAILS PER SKATER,,,
Total Total,,Total,Total
Rank Name NOC Segment Element,,Program  Component,Deductions
Code Score Score,,Score (factored),
"= +",,+,-
1 Marie-France DUBREUIL / Patrice LAUZON CAN 92.49 48.70,,45.79,2.00
"# Executed Base GOE The Judges Panel",,,Scores
Elements Value (in random order),,,of Panel
1 SlLi4 4.0 0.90 1 1 1 2 2 2 2 2,,1 - - -,4.90
2 CSeSt3 6.2 0.80 0 1 0 1 0 1 1 1,,0 - - -,7.00
3 BSTw4 4.7 0.00 0 0 0 1 0 0 0 0,,0 - - -,4.70
4 CuLi4+RoLi4 5.6 0.80 1 2 1 2 2 0 1 2,,1 - - -,6.40
5 FSTw4 4.7 -0.50 0 -1 -1 0 -1 -1 -1 -1,,-1 - - -,4.20
6 RRoLi4 5.6 0.70 2 1 1 2 2 1 2 1,,0 - - -,6.30
7 CCiSt3 6.2 0.60 0 0 0 1 0 1 1 1,,0 - - -,6.80
8 CoSp3 4.0 0.30 0 1 0 0 1 1 0 1,,0 - - -,4.30
9 RoLi3 3.5 0.60 1 1 1 1 1 2 1 2,,1 - - -,4.10
44.5,,,48.70
Program Components Factor,,,
Skating Skills 1.25 6.75 7.75 7.25 7.50 7.75 7.50 7.50 7.50,,7.25 - - -,7.55
Linking Footwork / Movement 1.75 6.75 7.75 7.00 7.25 7.75 7.50 7.50 7.00,,7.00 - - -,7.40
Performance 1.00 7.00 7.50 7.25 7.50 8.00 7.75 8.00 8.00,,7.25 - - -,7.75
Choreography 1.00 6.75 7.75 7.25 7.50 7.75 7.75 7.75 8.00,,7.25 - - -,7.70
Interpretation / Timing 1.00 7.00 8.00 7.25 8.00 7.75 8.00 8.00 8.00,,7.00 - - -,7.95
Judges Total Program Component Score (factored),,,45.79
Deductions: Extended lifts: -2.00,,,-2.00
Total Total,,Total,Total
Rank Name NOC Segment Element,,Program  Component,Deductions
Code Score Score,,Score (factored),
"= +",,+,-
2 Melissa GREGORY / Denis PETUKHOV USA 85.62 46.60,,39.02,0.00
"# Executed Base GOE The Judges Panel",,,Scores
Elements Value (in random order),,,of Panel
1 RoLi4 4.0 0.50 1 1 1 1 1 1 1 1,,1 - - -,4.50
2 CCiSt2 5.3 0.20 0 0 0 0 0 1 0 1,,0 - - -,5.50
3 BSTw4 4.7 0.00 0 0 0 0 0 0 1 -1,,1 - - -,4.70
4 FSTw4 4.7 0.40 0 1 1 1 0 1 2 0,,1 - - -,5.10
5 SeLi4 5.6 0.20 1 0 0 1 1 0 0 1,,1 - - -,5.80
6 SlLi4+RoLi4 5.6 0.50 1 1 1 1 1 1 0 2,,1 - - -,6.10
7 CoSp4 4.7 0.20 0 0 1 1 0 1 0 0,,1 - - -,4.90
8 CSeSt2 5.3 0.00 0 0 0 0 0 0 0 0,,0 - - -,5.30
9 SlLi4 4.0 0.70 1 1 1 1 2 2 0 2,,1 - - -,4.70
43.9,,,46.60
Program Components Factor,,,
Skating Skills 1.25 6.25 6.75 6.25 6.50 6.25 7.25 6.50 6.25,,7.00 - - -,6.45
Linking Footwork / Movement 1.75 6.00 6.50 6.00 6.00 6.50 6.75 6.25 6.50,,6.75 - - -,6.35
Performance 1.00 6.25 6.75 6.50 6.50 6.75 6.75 6.25 6.75,,7.00 - - -,6.65
Choreography 1.00 6.25 6.75 6.50 6.50 6.75 7.00 6.25 7.00,,7.00 - - -,6.70
Interpretation / Timing 1.00 6.25 6.75 6.50 6.25 6.50 7.00 6.25 6.50,,6.75 - - -,6.50
Judges Total Program Component Score (factored),,,39.02
Deductions:,,,0.00
MasterCard Skate Canada International,,,
ICE DANCING FREE DANCEJUDGES DETAILS PER SKATER,,,
Total Total,,Total,Total
Rank Name NOC Segment Element,,Program  Component,Deductions
Code Score Score,,Score (factored),
"= +",,+,-
3 Elena GRUSHINA / Ruslan GONCHAROV UKR 83.06 42.10,,44.96,4.00
"# Executed Base GOE The Judges Panel",,,Scores
Elements Value (in random order),,,of Panel
1 SlLi4 4.0 0.50 2 1 1 1 2 1 1 1,,2 - - -,4.50
2 CCiSt2 5.3 0.60 1 0 1 1 0 1 1 0,,1 - - -,5.90
3 SeLi3 4.9 0.70 2 1 2 1 2 2 1 1,,2 - - -,5.60
4 CoSp4 4.7 0.50 1 1 1 1 1 1 1 1,,1 - - -,5.20
5 BSTw1 3.0 -0.40 -1 -1 -1 -2 -1 0 0 -1,,0 - - -,2.60
6 FSTw4 4.7 0.20 1 1 0 0 0 1 2 0,,1 - - -,4.90
7 CuLi4 4.0 0.50 2 0 1 1 1 2 1 1,,1 - - -,4.50
8 CSeSt2 5.3 -2.40 -3 -3 -2 -3 -2 -2 -2 -3,,-2 - - -,2.90
9 RRoLi4 5.6 0.40 0 1 1 0 1 0 1 1,,0 - - -,6.00
41.5,,,42.10
Program Components Factor,,,
Skating Skills 1.25 8.00 7.25 7.75 7.25 7.50 7.75 7.75 7.00,,8.25 - - -,7.50
Linking Footwork / Movement 1.75 8.00 7.00 7.50 7.00 7.75 7.75 7.50 8.00,,8.25 - - -,7.50
Performance 1.00 8.25 7.25 7.75 6.75 7.75 7.50 7.50 7.00,,8.00 - - -,7.40
Choreography 1.00 8.00 7.25 7.75 7.00 8.00 8.00 7.50 7.25,,8.25 - - -,7.55
Interpretation / Timing 1.00 8.25 7.50 7.50 7.00 7.50 8.00 7.50 7.50,,8.00 - - -,7.50
Judges Total Program Component Score (factored),,,44.96
Deductions: Extended lifts: -2.00 Falls: -2.00,,,-4.00
Total Total,,Total,Total
Rank Name NOC Segment Element,,Program  Component,Deductions
Code Score Score,,Score (factored),
"= +",,+,-
