MasterCard Skate Canada International,,,
MEN SHORT PROGRAMJUDGES DETAILS PER SKATER,,,
Total Total,,Total,Total
Rank Name NOC Segment Element,,Program  Component,Deductions
Code Score Score,,Score (factored),
"= +",,+,-
1 Jeffrey BUTTLE CAN 74.53 37.48,,37.05,0.00
"# Executed Base GOE The Judges Panel",,,Scores
Elements Value (in random order),,,of Panel
1 3F+3T 9.5 0.40 1 0 1 1 1 0 0 1,,0 1 - -,9.90
2 3A 7.5 0.00 0 0 0 0 0 0 0 -1,,0 0 - -,7.50
3 FSSp4 3.0 -0.12 0 -1 0 0 -1 1 0 0,,0 -1 - -,2.88
4 CiSt1 1.8 0.50 0 1 1 0 1 2 1 0,,1 1 - -,2.30
5 CSSp3 2.1 0.50 1 1 1 0 1 1 1 1,,1 0 - -,2.60
6 3Lz 6.0 -1.00 -1 -1 -1 -1 -1 -1 -1 -1,,-1 -1 - -,5.00
7 SlSt3 3.1 0.40 1 0 1 0 1 2 1 1,,1 0 - -,3.50
8 CCoSp4 3.5 0.30 0 0 0 1 0 1 1 1,,1 0 - -,3.80
36.5,,,37.48
Program Components Factor,,,
Skating Skills 1.00 7.75 7.50 7.00 8.00 7.50 7.50 7.00 7.00,,7.50 6.50 - -,7.30
Transition / Linking Footwork 1.00 7.25 7.25 7.00 7.50 7.50 7.50 7.25 6.75,,7.25 7.00 - -,7.25
Performance / Execution 1.00 8.00 7.50 7.00 7.50 7.50 8.50 7.50 6.75,,7.75 6.50 - -,7.40
Choreography / Composition 1.00 7.75 7.50 7.00 7.75 7.75 8.25 7.75 7.00,,7.50 6.75 - -,7.50
Interpretation 1.00 8.00 7.50 7.25 7.75 7.75 8.50 7.50 7.25,,8.00 6.75 - -,7.60
Judges Total Program Component Score (factored),,,37.05
Deductions:,,,0.00
Total Total,,Total,Total
Rank Name NOC Segment Element,,Program  Component,Deductions
Code Score Score,,Score (factored),
"= +",,+,-
2 Johnny WEIR USA 70.25 35.00,,36.25,1.00
"# Executed Base GOE The Judges Panel",,,Scores
Elements Value (in random order),,,of Panel
1 3A 7.5 -2.60 -2 -2 -2 -3 -3 -2 -3 -3,,-2 -3 - -,4.90
2 3Lz+3T 10.0 0.40 0 0 0 0 0 1 1 1,,0 0 - -,10.40
3 FSSp3 2.3 0.30 1 0 0 1 0 1 1 1,,1 0 - -,2.60
4 CiSt3 3.1 0.40 0 1 0 0 0 1 0 1,,1 1 - -,3.50
5 3F 5.5 0.00 0 0 -1 -3 0 0 0 1,,0 0 - -,5.50
6 CSSp2 1.7 0.30 0 1 0 0 0 1 1 1,,0 0 - -,2.00
7 SlSt3 3.1 0.30 -1 1 1 0 0 2 0 0,,1 1 - -,3.40
8 CCoSp2 2.5 0.20 0 0 -1 0 1 1 0 1,,0 -1 - -,2.70
35.7,,,35.00
Program Components Factor,,,
Skating Skills 1.00 6.50 7.00 7.00 7.00 7.25 7.75 7.50 7.25,,7.50 7.00 - -,7.30
Transition / Linking Footwork 1.00 6.25 6.75 6.75 6.75 7.00 6.75 7.50 7.00,,7.00 6.75 - -,6.90
Performance / Execution 1.00 6.50 7.25 6.50 6.50 7.00 7.50 7.75 7.00,,7.75 7.00 - -,7.30
Choreography / Composition 1.00 6.25 7.25 6.75 6.75 7.25 7.25 7.50 7.50,,7.75 7.25 - -,7.35
Interpretation 1.00 6.00 7.25 7.00 7.00 7.25 7.50 7.50 7.50,,7.75 7.25 - -,7.40
Judges Total Program Component Score (factored),,,36.25
Deductions: Falls: -1.00,,,-1.00
Total Total,,Total,Total
Rank Name NOC Segment Element,,Program  Component,Deductions
Code Score Score,,Score (factored),
"= +",,+,-
3 Takeshi HONDA JPN 67.92 35.12,,32.80,0.00
"# Executed Base GOE The Judges Panel",,,Scores
Elements Value (in random order),,,of Panel
1 3Lz+3T 10.0 -0.40 0 0 1 -2 0 -1 -1 0,,0 -1 - -,9.60
2 3A 7.5 0.00 0 0 0 0 0 0 0 0,,0 0 - -,7.50
3 CSSp3 2.1 -0.18 0 -1 -1 0 -1 -1 -1 0,,0 0 - -,1.92
4 CiSt1 1.8 0.00 -1 0 0 0 0 0 0 0,,0 0 - -,1.80
5 3F 5.5 0.00 0 0 -1 0 0 0 -1 0,,0 0 - -,5.50
6 FSSp3 2.3 0.00 0 0 0 0 0 0 0 0,,0 0 - -,2.30
7 SlSt3 3.1 0.40 1 0 0 0 1 1 1 1,,1 0 - -,3.50
8 CCoSp3 3.0 0.00 0 0 0 0 -1 0 0 0,,0 0 - -,3.00
35.3,,,35.12
Program Components Factor,,,
Skating Skills 1.00 6.75 6.50 7.00 6.75 7.00 6.50 6.75 6.75,,6.75 6.75 - -,6.70
Transition / Linking Footwork 1.00 6.25 6.25 6.50 6.50 6.50 6.00 6.75 6.50,,6.50 5.75 - -,6.35
Performance / Execution 1.00 6.25 6.25 6.50 6.50 6.75 6.50 6.50 6.75,,6.75 6.25 - -,6.55
Choreography / Composition 1.00 6.25 6.50 6.75 6.75 6.75 6.00 6.25 6.75,,7.00 7.00 - -,6.65
Interpretation 1.00 6.00 6.25 6.75 6.50 6.75 6.25 6.25 6.75,,7.25 6.75 - -,6.55
Judges Total Program Component Score (factored),,,32.80
Deductions:,,,0.00
MasterCard Skate Canada International,,,
MEN SHORT PROGRAMJUDGES DETAILS PER SKATER,,,
Total Total,,Total,Total
Rank Name NOC Segment Element,,Program  Component,Deductions
Code Score Score,,Score (factored),
"= +",,+,-
4 Matthew SAVOIE USA 64.37 33.22,,31.15,0.00
"# Executed Base GOE The Judges Panel",,,Scores
Elements Value (in random order),,,of Panel
1 FSSp3 2.3 -0.18 0 -1 -1 0 0 -2 -1 0,,-1 0 - -,2.12
