10
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
3,Oksana DOMNINA / Maxim SHABALIN,RUS,0,52.36,24.08,29.28,1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,Ref,Scores of Panel
1,NtMiTw1,,2.1,False,-1.02,1,-2,-3,-1,-1,-3,-2,-3,-2,-3,,1.08
2,NtMiSt2,,3.2,False,0.3,-2,2,2,1,0,-2,-1,-1,2,1,,3.5
3,SlLi4,,4.0,False,0.2,2,1,2,1,0,0,1,0,2,0,,4.2
4,Sp2,,3.5,False,0.3,1,1,1,1,0,0,0,0,1,1,,3.8
5,DiSt3,,6.2,False,0.6,1,1,2,1,0,0,1,0,1,1,,6.8
6,RoLi4,,4.0,False,0.7,2,2,2,1,1,1,2,1,2,2,,4.7
,,,23.0,,,,,,,,,,,,,,24.08
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,8.0,8.0,7.5,7.75,8.0,6.75,7.5,7.25,8.25,7.5,,7.7
,Linking Footwork / Movement  ,,,,0.8,7.5,7.75,7.75,7.75,8.0,7.0,7.5,7.25,8.0,7.5,,7.65
,Performance  ,,,,0.6,7.5,8.0,7.0,7.75,7.75,6.75,7.25,6.75,8.25,7.25,,7.5
,Choreography  ,,,,0.6,8.0,8.0,8.0,8.0,7.75,7.0,7.75,7.5,8.25,7.5,,7.75
,Interpretation / Timing  ,,,,1.0,7.75,8.25,8.25,8.0,8.5,7.0,7.75,7.25,8.25,7.5,,7.85
,,,,,,,,,,,,,,,,,29.28
Deduction,Falls,-1.0
