10
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
2,Isabelle DELOBEL / Olivier SCHOENFELDER,FRA,0,57.83,28.3,29.53,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,Ref,Scores of Panel
1,NtMiTw3,,2.8,False,0.4,0,-1,2,0,2,1,1,1,0,2,,3.2
2,NtMiSt3,,3.8,False,0.4,1,0,2,0,2,1,2,2,0,1,,4.2
3,Sp4,,4.7,False,0.1,-1,-1,0,0,1,2,1,-1,0,1,,4.8
4,SlLi4,,4.0,False,0.7,2,1,2,1,1,1,2,2,2,2,,4.7
5,DiSt3,,6.2,False,0.6,0,0,1,0,1,2,1,0,0,2,,6.8
6,CuLi4,,4.0,False,0.6,2,1,2,1,1,1,3,2,2,1,,4.6
,,,25.5,,,,,,,,,,,,,,28.3
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,7.5,7.5,8.25,7.5,8.25,8.25,8.0,7.75,7.75,7.75,,7.8
,Linking Footwork / Movement  ,,,,0.8,7.0,7.25,8.0,7.5,8.25,8.0,7.75,7.75,7.5,7.75,,7.7
,Performance  ,,,,0.6,6.75,7.5,7.0,7.5,8.0,8.0,8.25,8.0,7.5,7.5,,7.7
,Choreography  ,,,,0.6,7.25,7.5,7.5,7.75,8.5,8.25,8.0,8.0,7.75,7.5,,7.85
,Interpretation / Timing  ,,,,1.0,6.75,7.75,7.0,7.5,8.25,8.0,8.25,8.0,7.75,7.5,,7.8
,,,,,,,,,,,,,,,,,29.53
